Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4039  1.8859    -8.5037 -2.6248
      1  -6.8918  1.0887    -8.7105 -5.4404
      2  -6.0264  0.6435    -6.9848 -5.3584
      3  -6.4595  0.4814    -7.1648 -6.1245
      4  -6.2806  0.3817    -6.7243 -6.0114
      5  -6.1297  0.3599    -6.5742 -5.9046
      6  -6.1789  0.2466    -6.5799 -6.1740
      7  -6.1617  0.1867    -6.4401 -6.1744
      8  -6.1663  0.1381    -6.4398 -6.1760
      9  -6.1689  0.1075    -6.4396 -6.1772
     10  -6.1699  0.0902    -6.4395 -6.1778
     11  -6.1705  0.0792    -6.4394 -6.1783
     12  -6.1709  0.0728    -6.4393 -6.1786
     13  -6.1713  0.0682    -6.4393 -6.1790
     14  -6.1715  0.0658    -6.4392 -6.1792
     15  -6.1716  0.0641    -6.4392 -6.1793
     16  -6.1665  0.0482    -6.4346 -6.1791
     17  -6.1026  0.1329    -6.4321 -5.9430
     18  -6.1487  0.0912    -6.4352 -6.0439
     19  -6.1497  0.0882    -6.4351 -6.0511
     20  -6.1502  0.0865    -6.4351 -6.0553
     21  -6.1505  0.0854    -6.4350 -6.0578
     22  -6.1510  0.0842    -6.4350 -6.0616
     23  -6.1517  0.0826    -6.4350 -6.0674
     24  -6.1520  0.0817    -6.4349 -6.0707
     25  -6.1522  0.0811    -6.4349 -6.0726
     26  -6.1525  0.0803    -6.4349 -6.0757
     27  -6.1529  0.0794    -6.4348 -6.0796
     28  -6.1531  0.0789    -6.4348 -6.0818
     29  -6.1533  0.0784    -6.4348 -6.0840
     30  -6.1535  0.0779    -6.4348 -6.0860
     31  -6.1539  0.0769    -6.4348 -6.0908
     32  -6.1542  0.0762    -6.4347 -6.0942
     33  -6.1543  0.0759    -6.4347 -6.0957
     34  -6.1545  0.0754    -6.4347 -6.0981
     35  -6.1546  0.0751    -6.4347 -6.0995
     36  -6.1548  0.0748    -6.4347 -6.1013
     37  -6.1549  0.0744    -6.4347 -6.1030
     38  -6.1550  0.0741    -6.4346 -6.1047
     39  -6.1553  0.0734    -6.4346 -6.1089
     40  -6.1556  0.0727    -6.4346 -6.1131
     41  -6.1558  0.0724    -6.4346 -6.1147

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0068  0.1898
      1   0.1021  0.0584     0.0074  0.1898
      2   0.1013  0.0588     0.0064  0.1897
      3   0.1015  0.0588     0.0068  0.1898
      4   0.1056  0.0579     0.0091  0.1905
      5   0.1042  0.0584     0.0084  0.1903
      6   0.1147  0.0549     0.0171  0.1917
      7   0.1215  0.0522     0.0250  0.1925
      8   0.1224  0.0514     0.0280  0.1926
      9   0.1232  0.0508     0.0303  0.1927
     10   0.1236  0.0504     0.0314  0.1927
     11   0.1239  0.0502     0.0324  0.1927
     12   0.1241  0.0500     0.0331  0.1927
     13   0.1244  0.0497     0.0340  0.1927
     14   0.1246  0.0496     0.0345  0.1927
     15   0.1247  0.0495     0.0349  0.1928
     16   0.1292  0.0475     0.0411  0.1933
     17   0.0707  0.0384     0.0186  0.1436
     18   0.0779  0.0397     0.0212  0.1515
     19   0.0783  0.0396     0.0218  0.1517
     20   0.0785  0.0395     0.0222  0.1518
     21   0.0787  0.0394     0.0225  0.1519
     22   0.0789  0.0393     0.0228  0.1520
     23   0.0792  0.0392     0.0233  0.1522
     24   0.0794  0.0391     0.0236  0.1523
     25   0.0795  0.0391     0.0238  0.1524
     26   0.0797  0.0390     0.0241  0.1524
     27   0.0799  0.0390     0.0244  0.1525
     28   0.0800  0.0389     0.0246  0.1526
     29   0.0801  0.0389     0.0248  0.1527
     30   0.0802  0.0388     0.0250  0.1527
     31   0.0804  0.0388     0.0254  0.1528
     32   0.0806  0.0387     0.0257  0.1529
     33   0.0806  0.0387     0.0258  0.1530
     34   0.0808  0.0386     0.0260  0.1530
     35   0.0808  0.0386     0.0262  0.1530
     36   0.0809  0.0386     0.0264  0.1531
     37   0.0810  0.0386     0.0265  0.1531
     38   0.0811  0.0385     0.0267  0.1532
     39   0.0812  0.0385     0.0270  0.1533
     40   0.0814  0.0384     0.0273  0.1533
     41   0.0814  0.0384     0.0275  0.1534

