Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.7462  1.5320    -8.5931 -4.5467
      1  -5.4142  0.8569    -6.6938 -4.3203
      2  -6.0468  0.5803    -6.8758 -5.5501
      3  -5.7417  0.4638    -6.3400 -5.3963
      4  -5.5754  0.4471    -6.0796 -5.2358
      5  -5.2989  0.7470    -6.0758 -4.0981
      6  -4.8521  1.1691    -7.2733 -2.9527
      7  -5.0190  0.9066    -6.4821 -3.7428
      8  -5.1016  0.7213    -6.0661 -4.3089
      9  -4.9004  0.8816    -6.4439 -3.8598
     10  -4.8521  0.7231    -5.8131 -4.0054
     11  -4.9042  0.5863    -5.7205 -4.3172
     12  -4.9504  0.4891    -5.6872 -4.5303
     13  -5.0881  0.4941    -5.8398 -4.6571
     14  -5.0342  0.4155    -5.6520 -4.6511
     15  -5.1016  0.3754    -5.7176 -4.8072
     16  -5.0505  0.3247    -5.5911 -4.7993
     17  -5.0930  0.2866    -5.6010 -4.8425
     18  -5.0634  0.2462    -5.5648 -4.8366
     19  -5.0868  0.2161    -5.5709 -4.8765
     20  -5.0608  0.1894    -5.5285 -4.8653
     21  -5.1388  0.2334    -5.5975 -4.9473
     22  -5.1294  0.2056    -5.5877 -4.9487
     23  -5.1188  0.1863    -5.5773 -4.9465
     24  -5.0824  0.1703    -5.5430 -4.9077
     25  -5.0044  0.2250    -5.4676 -4.8081
     26  -4.9184  0.2907    -5.3600 -4.6374
     27  -4.9351  0.2508    -5.3620 -4.7216
     28  -4.9495  0.2221    -5.3668 -4.7936
     29  -4.9656  0.2017    -5.3787 -4.8053
     30  -4.9957  0.1880    -5.4230 -4.8207
     31  -5.0117  0.1744    -5.4377 -4.8327
     32  -4.9996  0.1643    -5.3641 -4.8293
     33  -5.0254  0.1521    -5.4100 -4.8498
     34  -5.0046  0.1497    -5.3385 -4.8372
     35  -5.0208  0.1391    -5.3402 -4.8526
     36  -5.0362  0.1282    -5.3420 -4.8749
     37  -5.0385  0.1244    -5.3419 -4.8807
     38  -5.0432  0.1193    -5.3421 -4.8925
     39  -5.0755  0.1197    -5.4861 -4.9898
     40  -5.0676  0.1117    -5.4445 -4.9770
     41  -5.0605  0.1053    -5.3865 -4.9640

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0592     0.0053  0.1897
      1   0.0994  0.0596     0.0045  0.1895
      2   0.0992  0.0595     0.0042  0.1894
      3   0.0998  0.0591     0.0049  0.1894
      4   0.0988  0.0593     0.0046  0.1892
      5   0.0463  0.0406     0.0001  0.1266
      6   0.0143  0.0129     0.0000  0.0362
      7   0.0173  0.0136     0.0000  0.0400
      8   0.0199  0.0140     0.0001  0.0428
      9   0.0149  0.0107     0.0000  0.0317
     10   0.0158  0.0104     0.0001  0.0322
     11   0.0174  0.0105     0.0004  0.0336
     12   0.0189  0.0106     0.0010  0.0350
     13   0.0177  0.0100     0.0008  0.0330
     14   0.0190  0.0101     0.0014  0.0341
     15   0.0199  0.0104     0.0017  0.0357
     16   0.0213  0.0107     0.0025  0.0380
     17   0.0225  0.0110     0.0032  0.0397
     18   0.0238  0.0111     0.0045  0.0409
     19   0.0250  0.0113     0.0060  0.0425
     20   0.0264  0.0115     0.0073  0.0444
     21   0.0219  0.0094     0.0042  0.0356
     22   0.0225  0.0093     0.0055  0.0361
     23   0.0231  0.0093     0.0071  0.0369
     24   0.0237  0.0094     0.0072  0.0379
     25   0.0186  0.0074     0.0031  0.0283
     26   0.0153  0.0063     0.0016  0.0237
     27   0.0160  0.0062     0.0020  0.0244
     28   0.0166  0.0061     0.0026  0.0249
     29   0.0172  0.0061     0.0033  0.0254
     30   0.0176  0.0062     0.0039  0.0259
     31   0.0182  0.0062     0.0048  0.0263
     32   0.0187  0.0062     0.0062  0.0267
     33   0.0191  0.0063     0.0070  0.0270
     34   0.0195  0.0063     0.0072  0.0273
     35   0.0201  0.0064     0.0074  0.0276
     36   0.0206  0.0064     0.0076  0.0285
     37   0.0208  0.0064     0.0077  0.0288
     38   0.0212  0.0064     0.0079  0.0294
     39   0.0197  0.0060     0.0074  0.0270
     40   0.0201  0.0060     0.0076  0.0272
     41   0.0206  0.0060     0.0078  0.0275

