trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1348 750.00  0.00 800.00 260.00  1
  1 1313 730.00  0.00 800.00 520.00  0
  2 1259 700.00  0.00 800.00 520.00  0
  3 1133 630.00  0.00 800.00 520.00  0
  4    9  10.00  0.00 800.00 12.90  1
  5  827 460.00  0.00 800.00 520.00  0
  6    0  10.00  0.00 800.00  0.43  1
  7  592 330.00  0.00 800.00 260.00  1
  8    0  30.00  0.00 800.00  0.71  1
  9  665 370.00  0.00 800.00 520.00  0
 10    0  30.00  0.00 800.00  0.71  1
 11  664 370.00  0.00 800.00 260.00  0
 12  627 350.00  0.00 800.00 156.00  1
 13  610 340.00  0.00 800.00 260.00  0
 14    0  10.00  0.00 800.00  0.43  1
 15  645 360.00  0.00 800.00 156.00  1
 16  700 390.00  0.00 800.00 260.00  0
 17  645 370.00  0.00 800.00 260.00  1
 18    0  10.00  0.00 800.00  0.43  1
 19  592 330.00  0.00 800.00 260.00  1
 20  916 510.00  0.00 800.00 260.00  1
 21    0  10.00  0.00 800.00  0.43  1
 22  719 400.00  0.00 800.00 520.00  0
 23  790 440.00  0.00 800.00 260.00  0
 24  646 360.00  0.00 800.00 260.00  1
 25  952 530.00  0.00 800.00 260.00  0
 26  538 300.00  0.00 800.00 260.00  1
 27 1024 570.00  0.00 800.00 260.00  0
 28  502 280.00  0.00 800.00 260.00  1
 29 1024 590.00  0.00 800.00 520.00  0
 30 1024 590.00  0.00 800.00 156.00  1
 31  827 460.00  0.00 800.00 520.00  0
 32  502 280.00  0.00 800.00 260.00  1
 33 1060 590.00  0.00 800.00 260.00  0
 34  863 480.00  0.00 800.00 520.00  0
 35  484 270.00  0.00 800.00 260.00  1
 36  484 290.00  0.00 800.00 156.00  1
 37  466 260.00  0.00 800.00 260.00  1
 38  863 480.00  0.00 800.00 520.00  0
 39 1096 610.00  0.00 800.00 260.00  0
 40 1096 590.00  0.00 800.00 156.00  0
 41  448 250.00  0.00 800.00 260.00  1
