Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -8.3539  1.2205    -2.1455 -5.6573
      1  -7.9750  1.2471    -9.2014 -5.0450
      2  -7.5152  1.3498    -8.9380 -4.2577
      3  -6.7091  1.5479    -8.8155 -3.3491
      4  -6.8847  1.3643    -8.7336 -3.8805
      5  -6.0173  1.5093    -8.5505 -3.1196
      6  -6.0767  1.3790    -8.3019 -3.3570
      7  -6.3972  1.1399    -8.2737 -4.3098
      8  -6.4453  1.0280    -8.1429 -4.7998
      9  -5.9310  1.0479    -7.5729 -4.0723
     10  -5.9444  0.9613    -7.4414 -4.3311
     11  -5.4432  1.0703    -7.0834 -3.5143
     12  -5.7018  0.8762    -7.1072 -4.3920
     13  -5.3626  0.9424    -6.8271 -3.8717
     14  -5.3489  0.8534    -6.6671 -4.0121
     15  -5.5452  0.7240    -6.7150 -4.5682
     16  -5.3375  0.7158    -6.4414 -4.3432
     17  -5.5332  0.6653    -6.6122 -4.6969
     18  -5.5300  0.6036    -6.5620 -4.7583
     19  -5.6568  0.5571    -6.6474 -4.9647
     20  -5.8489  0.5766    -6.8557 -5.1718
     21  -5.8502  0.5309    -6.8264 -5.1968
     22  -5.7482  0.4879    -6.6474 -5.1385
     23  -5.6304  0.4719    -6.4629 -5.0673
     24  -5.7220  0.4462    -6.5602 -5.1708
     25  -5.6530  0.4210    -6.4296 -5.1279
     26  -5.7116  0.3966    -6.4661 -5.2201
     27  -5.6627  0.3752    -6.4036 -5.1836
     28  -5.7076  0.3564    -6.4241 -5.2796
     29  -5.6898  0.3424    -6.3997 -5.2670
     30  -5.7821  0.3413    -6.4718 -5.3757
     31  -5.7453  0.3247    -6.4174 -5.3623
     32  -5.7780  0.3126    -6.4308 -5.3967
     33  -5.7451  0.3003    -6.3961 -5.3822
     34  -5.7207  0.2889    -6.3607 -5.3735
     35  -5.7471  0.2782    -6.3742 -5.4052
     36  -5.7601  0.2710    -6.3792 -5.4268
     37  -5.7791  0.2631    -6.3878 -5.4617
     38  -5.7580  0.2521    -6.3530 -5.4515
     39  -5.7393  0.2433    -6.3141 -5.4420
     40  -5.7068  0.2360    -6.2425 -5.4194
     41  -5.7219  0.2281    -6.2538 -5.4484

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0920  0.0639     0.0000  0.1890
      1   0.0779  0.0630     0.0000  0.1851
      2   0.0535  0.0546     0.0000  0.1660
      3   0.0154  0.0189     0.0000  0.0504
      4   0.0180  0.0193     0.0000  0.0535
      5   0.0069  0.0065     0.0000  0.0163
      6   0.0082  0.0063     0.0000  0.0175
      7   0.0094  0.0067     0.0000  0.0193
      8   0.0101  0.0065     0.0001  0.0196
      9   0.0081  0.0047     0.0000  0.0135
     10   0.0085  0.0045     0.0001  0.0137
     11   0.0071  0.0032     0.0001  0.0108
     12   0.0075  0.0034     0.0001  0.0118
     13   0.0069  0.0030     0.0001  0.0098
     14   0.0073  0.0027     0.0001  0.0100
     15   0.0075  0.0028     0.0002  0.0110
     16   0.0075  0.0028     0.0002  0.0108
     17   0.0075  0.0028     0.0002  0.0110
     18   0.0077  0.0027     0.0003  0.0110
     19   0.0078  0.0028     0.0004  0.0115
     20   0.0074  0.0023     0.0003  0.0095
     21   0.0075  0.0021     0.0004  0.0096
     22   0.0076  0.0023     0.0004  0.0104
     23   0.0076  0.0024     0.0004  0.0106
     24   0.0077  0.0025     0.0004  0.0110
     25   0.0079  0.0026     0.0004  0.0116
     26   0.0081  0.0028     0.0005  0.0120
     27   0.0083  0.0030     0.0005  0.0124
     28   0.0086  0.0032     0.0005  0.0127
     29   0.0087  0.0033     0.0005  0.0129
     30   0.0083  0.0029     0.0005  0.0123
     31   0.0086  0.0031     0.0005  0.0126
     32   0.0088  0.0033     0.0006  0.0128
     33   0.0091  0.0035     0.0006  0.0131
     34   0.0094  0.0036     0.0006  0.0132
     35   0.0097  0.0037     0.0006  0.0134
     36   0.0100  0.0038     0.0007  0.0135
     37   0.0103  0.0039     0.0007  0.0136
     38   0.0107  0.0040     0.0008  0.0137
     39   0.0110  0.0040     0.0008  0.0138
     40   0.0113  0.0041     0.0009  0.0146
     41   0.0117  0.0041     0.0010  0.0153

