Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7570  2.0722    -9.1275 -2.6622
      1  -4.0147  1.1205    -5.7961 -2.4846
      2  -3.0760  0.6939    -3.9609 -2.3880
      3  -2.6649  0.5768    -3.2671 -2.3453
      4  -2.5042  0.4915    -2.9336 -2.3305
      5  -2.3806  0.4729    -2.7703 -2.3182
      6  -2.3520  0.3407    -2.7253 -2.3178
      7  -2.3324  0.2474    -2.6486 -2.3174
      8  -2.3150  0.2146    -2.5682 -2.3166
      9  -2.3090  0.1519    -2.5669 -2.3165
     10  -2.3057  0.1106    -2.5657 -2.3164
     11  -2.3087  0.1620    -2.5659 -2.3164
     12  -2.3058  0.1183    -2.5655 -2.3164
     13  -2.3043  0.0865    -2.5653 -2.3164
     14  -2.3035  0.0628    -2.5652 -2.3164
     15  -2.3031  0.0456    -2.5651 -2.3164
     16  -2.3056  0.1170    -2.5654 -2.3164
     17  -2.3042  0.0862    -2.5652 -2.3164
     18  -2.3035  0.0630    -2.5652 -2.3164
     19  -2.3031  0.0463    -2.5651 -2.3164
     20  -2.3053  0.1096    -2.5653 -2.3164
     21  -2.3040  0.0805    -2.5652 -2.3164
     22  -2.3034  0.0593    -2.5652 -2.3164
     23  -2.3066  0.1349    -2.5654 -2.3164
     24  -2.3048  0.0984    -2.5653 -2.3164
     25  -2.3038  0.0722    -2.5652 -2.3164
     26  -2.3032  0.0525    -2.5651 -2.3164
     27  -2.3029  0.0386    -2.5651 -2.3164
     28  -2.3042  0.0858    -2.5652 -2.3164
     29  -2.3035  0.0629    -2.5652 -2.3164
     30  -2.3031  0.0461    -2.5651 -2.3164
     31  -2.3028  0.0336    -2.5651 -2.3164
     32  -2.3027  0.0246    -2.5651 -2.3164
     33  -2.3027  0.0181    -2.5651 -2.3164
     34  -2.3030  0.0437    -2.5651 -2.3164
     35  -2.3028  0.0319    -2.5651 -2.3164
     36  -2.3039  0.0775    -2.5652 -2.3164
     37  -2.3033  0.0568    -2.5651 -2.3164
     38  -2.3030  0.0415    -2.5651 -2.3164
     39  -2.3049  0.1017    -2.5653 -2.3164
     40  -2.3165  0.2477    -2.5663 -2.3165
     41  -2.3100  0.1800    -2.5657 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0073  0.1899
      1   0.1019  0.0586     0.0072  0.1898
      2   0.1019  0.0585     0.0075  0.1898
      3   0.1028  0.0582     0.0084  0.1899
      4   0.1064  0.0569     0.0121  0.1904
      5   0.1070  0.0561     0.0138  0.1903
      6   0.1098  0.0545     0.0191  0.1906
      7   0.1137  0.0529     0.0244  0.1911
      8   0.1208  0.0520     0.0286  0.1926
      9   0.1227  0.0507     0.0325  0.1927
     10   0.1274  0.0487     0.0386  0.1933
     11   0.1090  0.0493     0.0287  0.1873
     12   0.1135  0.0480     0.0334  0.1883
     13   0.1177  0.0468     0.0380  0.1892
     14   0.1213  0.0456     0.0426  0.1900
     15   0.1247  0.0445     0.0469  0.1906
     16   0.0850  0.0387     0.0271  0.1552
     17   0.0879  0.0383     0.0299  0.1573
     18   0.0909  0.0381     0.0329  0.1595
     19   0.0938  0.0378     0.0358  0.1618
     20   0.0655  0.0275     0.0230  0.1125
     21   0.0674  0.0273     0.0251  0.1142
     22   0.0694  0.0272     0.0275  0.1158
     23   0.0511  0.0202     0.0181  0.0839
     24   0.0524  0.0200     0.0201  0.0852
     25   0.0538  0.0199     0.0215  0.0863
     26   0.0550  0.0198     0.0227  0.0873
     27   0.0563  0.0197     0.0240  0.0884
     28   0.0443  0.0156     0.0173  0.0686
     29   0.0453  0.0155     0.0186  0.0693
     30   0.0462  0.0154     0.0201  0.0703
     31   0.0471  0.0153     0.0212  0.0712
     32   0.0480  0.0152     0.0219  0.0721
     33   0.0489  0.0152     0.0227  0.0729
     34   0.0396  0.0125     0.0169  0.0586
     35   0.0403  0.0124     0.0178  0.0592
     36   0.0327  0.0104     0.0139  0.0476
     37   0.0333  0.0103     0.0143  0.0479
     38   0.0339  0.0102     0.0148  0.0482
     39   0.0275  0.0087     0.0099  0.0398
     40   0.0218  0.0075     0.0072  0.0321
     41   0.0223  0.0074     0.0076  0.0324

