Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.8863  1.9502    -8.4832 -2.3587
      1  -3.5074  1.9125    -8.3151 -2.3369
      2  -3.7570  1.9341    -8.4514 -2.4075
      3  -3.3374  1.6163    -7.7819 -2.3939
      4  -3.0213  1.3280    -6.7571 -2.3807
      5  -2.8286  1.1109    -5.4207 -2.3674
      6  -2.7810  0.9307    -3.9068 -2.4544
      7  -2.7172  0.7307    -3.1274 -2.5817
      8  -2.6467  0.5511    -2.9061 -2.5817
      9  -2.6165  0.4044    -2.8538 -2.5840
     10  -2.5945  0.2917    -2.8482 -2.5842
     11  -2.5920  0.2197    -2.8476 -2.5898
     12  -2.5833  0.1608    -2.8436 -2.5898
     13  -2.5828  0.1203    -2.8434 -2.5918
     14  -2.5802  0.0876    -2.8421 -2.5918
     15  -2.5801  0.0660    -2.8420 -2.5924
     16  -2.5793  0.0482    -2.8416 -2.5924
     17  -2.5792  0.0350    -2.8416 -2.5925
     18  -2.5791  0.0256    -2.8416 -2.5926
     19  -2.5790  0.0193    -2.8415 -2.5927
     20  -2.5790  0.0148    -2.8415 -2.5927
     21  -2.5790  0.0115    -2.8415 -2.5927
     22  -2.5793  0.0264    -2.8417 -2.5927
     23  -2.5791  0.0189    -2.8415 -2.5927
     24  -2.5798  0.0436    -2.8420 -2.5926
     25  -2.5796  0.0336    -2.8419 -2.5927
     26  -2.5792  0.0243    -2.8416 -2.5927
     27  -2.5791  0.0185    -2.8416 -2.5927
     28  -2.5791  0.0145    -2.8416 -2.5927
     29  -2.5793  0.0177    -2.8417 -2.5927
     30  -2.5791  0.0127    -2.8415 -2.5927
     31  -2.5790  0.0089    -2.8414 -2.5927
     32  -2.5789  0.0064    -2.8414 -2.5927
     33  -2.5789  0.0047    -2.8414 -2.5927
     34  -2.5789  0.0121    -2.8414 -2.5927
     35  -2.5789  0.0091    -2.8414 -2.5927
     36  -2.5789  0.0068    -2.8414 -2.5927
     37  -2.5789  0.0122    -2.8414 -2.5927
     38  -2.5790  0.0295    -2.8415 -2.5926
     39  -2.5790  0.0221    -2.8415 -2.5926
     40  -2.5795  0.0546    -2.8417 -2.5924
     41  -2.5792  0.0407    -2.8416 -2.5924

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0347  0.0472     0.0000  0.1408
      1   0.0490  0.0548     0.0000  0.1614
      2   0.0356  0.0449     0.0000  0.1305
      3   0.0430  0.0461     0.0000  0.1379
      4   0.0529  0.0471     0.0000  0.1466
      5   0.0629  0.0486     0.0001  0.1562
      6   0.0725  0.0501     0.0001  0.1645
      7   0.0805  0.0494     0.0031  0.1688
      8   0.0877  0.0478     0.0114  0.1719
      9   0.0899  0.0466     0.0170  0.1725
     10   0.0928  0.0454     0.0224  0.1735
     11   0.0972  0.0444     0.0278  0.1755
     12   0.1012  0.0435     0.0326  0.1772
     13   0.1048  0.0427     0.0371  0.1787
     14   0.1079  0.0419     0.0413  0.1799
     15   0.1112  0.0413     0.0447  0.1815
     16   0.1141  0.0407     0.0484  0.1827
     17   0.1145  0.0405     0.0491  0.1828
     18   0.1151  0.0402     0.0501  0.1829
     19   0.1178  0.0398     0.0528  0.1841
     20   0.1203  0.0393     0.0557  0.1851
     21   0.1226  0.0388     0.0581  0.1859
     22   0.0953  0.0335     0.0436  0.1547
     23   0.0973  0.0333     0.0456  0.1563
     24   0.0763  0.0262     0.0351  0.1203
     25   0.0779  0.0261     0.0366  0.1217
     26   0.0795  0.0260     0.0383  0.1231
     27   0.0805  0.0258     0.0396  0.1238
     28   0.0820  0.0258     0.0415  0.1253
     29   0.0792  0.0248     0.0396  0.1207
     30   0.0807  0.0248     0.0415  0.1220
     31   0.0820  0.0247     0.0426  0.1232
     32   0.0834  0.0247     0.0438  0.1244
     33   0.0847  0.0247     0.0451  0.1259
     34   0.0693  0.0198     0.0362  0.1012
     35   0.0703  0.0197     0.0372  0.1020
     36   0.0714  0.0197     0.0383  0.1028
     37   0.0638  0.0175     0.0341  0.0913
     38   0.0537  0.0150     0.0277  0.0765
     39   0.0545  0.0149     0.0283  0.0773
     40   0.0458  0.0131     0.0220  0.0654
     41   0.0465  0.0129     0.0227  0.0660

