Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2169  1.0278    -4.8834 -2.3904
      1  -3.6062  0.8988    -5.1312 -3.1020
      2  -3.3954  0.7797    -4.0653 -3.0032
      3  -3.5426  0.7501    -4.2215 -3.2337
      4  -3.5124  0.5815    -3.9393 -3.4131
      5  -3.4510  0.4352    -3.6811 -3.4128
      6  -3.4319  0.3187    -3.6787 -3.4148
      7  -3.4267  0.2388    -3.6776 -3.4201
      8  -3.4148  0.1699    -3.6726 -3.4200
      9  -3.4129  0.1256    -3.6723 -3.4212
     10  -3.4098  0.0891    -3.6709 -3.4212
     11  -3.4284  0.2534    -3.6772 -3.4209
     12  -3.4173  0.1829    -3.6731 -3.4210
     13  -3.4122  0.1335    -3.6714 -3.4210
     14  -3.4099  0.0948    -3.6711 -3.4211
     15  -3.4144  0.1432    -3.6729 -3.4212
     16  -3.4108  0.1037    -3.6714 -3.4212
     17  -3.4153  0.1488    -3.6734 -3.4213
     18  -3.4688  0.3992    -3.8490 -3.4210
     19  -3.6475  0.7481    -4.2076 -3.4231
     20  -3.5777  0.5567    -3.9503 -3.4244
     21  -3.6893  0.6558    -4.1053 -3.4367
     22  -3.6472  0.7196    -4.1357 -3.4235
     23  -3.5843  0.5348    -3.9500 -3.4250
     24  -3.6737  0.6029    -4.0055 -3.4374
     25  -3.6435  0.7033    -4.0963 -3.4226
     26  -3.5870  0.5205    -3.9529 -3.4241
     27  -3.5501  0.4000    -3.9406 -3.4245
     28  -3.5055  0.3615    -3.9233 -3.4209
     29  -3.4738  0.2977    -3.8987 -3.4199
     30  -3.5269  0.3603    -3.9318 -3.4233
     31  -3.4900  0.3117    -3.9132 -3.4210
     32  -3.4783  0.2387    -3.9066 -3.4215
     33  -3.4717  0.1900    -3.9022 -3.4218
     34  -3.4679  0.1589    -3.8993 -3.4221
     35  -3.4650  0.1398    -3.8966 -3.4223
     36  -3.4917  0.1491    -3.9163 -3.4255
     37  -3.4591  0.1284    -3.8884 -3.4227
     38  -3.4838  0.1399    -3.9113 -3.4253
     39  -3.5146  0.1478    -3.9254 -3.4291
     40  -3.5493  0.1489    -3.9340 -3.4352
     41  -3.4984  0.1408    -3.9189 -3.4275

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0970  0.0615     0.0001  0.1894
      1   0.0959  0.0620     0.0001  0.1893
      2   0.1014  0.0601     0.0001  0.1900
      3   0.1022  0.0598     0.0001  0.1900
      4   0.1113  0.0569     0.0067  0.1913
      5   0.1209  0.0530     0.0214  0.1925
      6   0.1231  0.0511     0.0293  0.1926
      7   0.1279  0.0486     0.0379  0.1931
      8   0.1322  0.0460     0.0473  0.1935
      9   0.1352  0.0442     0.0532  0.1938
     10   0.1381  0.0425     0.0588  0.1941
     11   0.0980  0.0428     0.0295  0.1727
     12   0.1015  0.0416     0.0357  0.1742
     13   0.1047  0.0408     0.0402  0.1758
     14   0.1049  0.0406     0.0408  0.1758
     15   0.0899  0.0370     0.0327  0.1557
     16   0.0924  0.0364     0.0362  0.1573
     17   0.0807  0.0327     0.0298  0.1374
     18   0.0515  0.0238     0.0118  0.0897
     19   0.0323  0.0179     0.0001  0.0602
     20   0.0340  0.0171     0.0036  0.0609
     21   0.0291  0.0151     0.0005  0.0524
     22   0.0281  0.0150     0.0001  0.0510
     23   0.0294  0.0143     0.0032  0.0516
     24   0.0264  0.0132     0.0013  0.0463
     25   0.0246  0.0129     0.0001  0.0439
     26   0.0253  0.0124     0.0022  0.0441
     27   0.0266  0.0121     0.0045  0.0451
     28   0.0279  0.0125     0.0057  0.0469
     29   0.0295  0.0126     0.0074  0.0482
     30   0.0265  0.0114     0.0055  0.0434
     31   0.0277  0.0115     0.0071  0.0450
     32   0.0282  0.0113     0.0078  0.0453
     33   0.0286  0.0111     0.0083  0.0455
     34   0.0289  0.0110     0.0088  0.0456
     35   0.0293  0.0109     0.0092  0.0458
     36   0.0292  0.0107     0.0094  0.0455
     37   0.0301  0.0109     0.0098  0.0466
     38   0.0299  0.0108     0.0099  0.0462
     39   0.0299  0.0106     0.0101  0.0459
     40   0.0300  0.0105     0.0105  0.0458
     41   0.0303  0.0106     0.0105  0.0464

