Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.4080  1.3222    -6.9106 -2.3949
      1  -3.9264  1.3494    -7.6833 -3.1321
      2  -3.4109  0.8197    -4.2801 -2.9919
      3  -3.2523  0.7980    -3.8349 -2.8817
      4  -3.2336  0.6233    -3.6322 -3.1347
      5  -3.1743  0.4626    -3.4041 -3.1350
      6  -3.3669  1.2446    -6.8683 -2.6341
      7  -3.2148  1.0436    -5.5578 -2.6191
      8  -3.2807  0.9695    -5.1641 -2.8557
      9  -3.2501  0.7937    -3.6722 -2.9417
     10  -3.2098  0.6166    -3.4069 -3.0915
     11  -3.1792  0.4651    -3.4028 -3.1376
     12  -3.2506  0.6733    -3.6316 -3.1401
     13  -3.1928  0.4946    -3.4072 -3.1407
     14  -3.1620  0.3642    -3.4007 -3.1411
     15  -3.1504  0.2716    -3.3993 -3.1433
     16  -3.1404  0.1996    -3.3965 -3.1434
     17  -3.1373  0.1484    -3.3961 -3.1444
     18  -3.1675  0.3364    -3.4072 -3.1441
     19  -3.1504  0.2494    -3.4010 -3.1441
     20  -3.1412  0.1817    -3.3980 -3.1442
     21  -3.1372  0.1302    -3.3974 -3.1443
     22  -3.1339  0.0988    -3.3956 -3.1443
     23  -3.1335  0.0744    -3.3955 -3.1448
     24  -3.1323  0.0552    -3.3947 -3.1448
     25  -3.1323  0.0420    -3.3947 -3.1451
     26  -3.1320  0.0314    -3.3946 -3.1451
     27  -3.1319  0.0244    -3.3946 -3.1451
     28  -3.1337  0.0413    -3.3961 -3.1452
     29  -3.1326  0.0307    -3.3951 -3.1452
     30  -3.1385  0.0699    -3.4006 -3.1453
     31  -3.1380  0.0578    -3.4004 -3.1453
     32  -3.1435  0.0703    -3.4058 -3.1457
     33  -3.1428  0.0627    -3.4052 -3.1457
     34  -3.1424  0.0586    -3.4049 -3.1457
     35  -3.1420  0.0558    -3.4045 -3.1457
     36  -3.1509  0.0728    -3.4878 -3.1462
     37  -3.1414  0.0534    -3.4038 -3.1457
     38  -3.1637  0.0912    -3.5659 -3.1470
     39  -3.1631  0.0895    -3.5638 -3.1470
     40  -3.1621  0.0877    -3.5599 -3.1469
     41  -3.1614  0.0865    -3.5568 -3.1469

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0918  0.0627     0.0001  0.1886
      1   0.0870  0.0636     0.0001  0.1880
      2   0.1006  0.0606     0.0001  0.1900
      3   0.0999  0.0608     0.0001  0.1899
      4   0.1119  0.0573     0.0066  0.1916
      5   0.1202  0.0537     0.0186  0.1925
      6   0.0408  0.0350     0.0000  0.1048
      7   0.0456  0.0357     0.0001  0.1108
      8   0.0538  0.0388     0.0001  0.1234
      9   0.0623  0.0391     0.0001  0.1309
     10   0.0685  0.0381     0.0061  0.1354
     11   0.0728  0.0370     0.0146  0.1378
     12   0.0573  0.0317     0.0028  0.1100
     13   0.0605  0.0304     0.0111  0.1117
     14   0.0634  0.0295     0.0169  0.1136
     15   0.0656  0.0290     0.0212  0.1151
     16   0.0679  0.0285     0.0242  0.1168
     17   0.0698  0.0282     0.0271  0.1183
     18   0.0501  0.0210     0.0151  0.0835
     19   0.0520  0.0205     0.0182  0.0851
     20   0.0534  0.0201     0.0210  0.0860
     21   0.0536  0.0199     0.0214  0.0861
     22   0.0554  0.0199     0.0229  0.0878
     23   0.0565  0.0197     0.0243  0.0887
     24   0.0578  0.0196     0.0260  0.0896
     25   0.0590  0.0196     0.0277  0.0909
     26   0.0590  0.0195     0.0278  0.0909
     27   0.0591  0.0195     0.0279  0.0909
     28   0.0517  0.0168     0.0233  0.0784
     29   0.0526  0.0167     0.0244  0.0793
     30   0.0428  0.0137     0.0185  0.0637
     31   0.0429  0.0136     0.0187  0.0637
     32   0.0419  0.0134     0.0179  0.0621
     33   0.0421  0.0134     0.0182  0.0621
     34   0.0421  0.0133     0.0184  0.0621
     35   0.0422  0.0133     0.0187  0.0621
     36   0.0412  0.0131     0.0179  0.0611
     37   0.0425  0.0131     0.0194  0.0620
     38   0.0375  0.0117     0.0161  0.0547
     39   0.0376  0.0116     0.0163  0.0547
     40   0.0377  0.0116     0.0165  0.0548
     41   0.0379  0.0115     0.0167  0.0548

