Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2888  1.7733    -9.1815 -3.6650
      1  -4.8117  0.9723    -6.3648 -3.5073
      2  -3.9972  0.6188    -4.7855 -3.4209
      3  -3.5994  0.5516    -4.1841 -3.2311
      4  -3.7686  0.5186    -4.2897 -3.5338
      5  -3.7541  0.3996    -4.2239 -3.6208
      6  -3.7289  0.2953    -4.1884 -3.6261
      7  -3.7158  0.2283    -4.1656 -3.6302
      8  -3.7162  0.1877    -4.1622 -3.6816
      9  -3.7172  0.1619    -4.1601 -3.6870
     10  -3.7122  0.1401    -4.1458 -3.6870
     11  -3.7126  0.1309    -4.1449 -3.6881
     12  -3.7103  0.1224    -4.1371 -3.6881
     13  -3.7109  0.1190    -4.1368 -3.6889
     14  -3.7111  0.1172    -4.1365 -3.6893
     15  -3.7114  0.1159    -4.1362 -3.6897
     16  -3.7124  0.1140    -4.1361 -3.6909
     17  -3.7129  0.1129    -4.1359 -3.6916
     18  -3.7112  0.1095    -4.1295 -3.6915
     19  -3.7117  0.1087    -4.1294 -3.6920
     20  -3.7118  0.1083    -4.1292 -3.6922
     21  -3.7108  0.1065    -4.1254 -3.6922
     22  -3.7102  0.1053    -4.1229 -3.6921
     23  -3.7098  0.1045    -4.1211 -3.6921
     24  -3.7101  0.1039    -4.1212 -3.6926
     25  -3.7108  0.1031    -4.1213 -3.6932
     26  -3.7099  0.1016    -4.1179 -3.6932
     27  -3.7100  0.1015    -4.1178 -3.6932
     28  -3.7103  0.1011    -4.1179 -3.6935
     29  -3.7103  0.1009    -4.1178 -3.6936
     30  -3.7108  0.1002    -4.1179 -3.6941
     31  -3.7109  0.1000    -4.1179 -3.6942
     32  -3.7109  0.1000    -4.1178 -3.6943
     33  -3.7106  0.0995    -4.1167 -3.6943
     34  -3.7105  0.0991    -4.1159 -3.6942
     35  -3.7102  0.0987    -4.1148 -3.6942
     36  -3.7098  0.0980    -4.1131 -3.6942
     37  -3.7094  0.0974    -4.1114 -3.6942
     38  -3.7093  0.0971    -4.1106 -3.6942
     39  -3.7095  0.0968    -4.1107 -3.6944
     40  -3.7098  0.0963    -4.1109 -3.6948
     41  -3.7097  0.0960    -4.1101 -3.6947

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0068  0.1898
      1   0.1018  0.0587     0.0068  0.1898
      2   0.1016  0.0588     0.0065  0.1898
      3   0.0994  0.0591     0.0052  0.1893
      4   0.1002  0.0591     0.0052  0.1895
      5   0.1047  0.0571     0.0106  0.1901
      6   0.1070  0.0558     0.0153  0.1903
      7   0.1086  0.0549     0.0185  0.1905
      8   0.1104  0.0540     0.0215  0.1907
      9   0.1120  0.0532     0.0238  0.1908
     10   0.1131  0.0526     0.0259  0.1909
     11   0.1138  0.0522     0.0272  0.1910
     12   0.1144  0.0518     0.0284  0.1911
     13   0.1149  0.0515     0.0293  0.1911
     14   0.1152  0.0513     0.0299  0.1912
     15   0.1156  0.0511     0.0305  0.1912
     16   0.1163  0.0508     0.0315  0.1913
     17   0.1167  0.0506     0.0322  0.1913
     18   0.1172  0.0503     0.0332  0.1914
     19   0.1176  0.0501     0.0339  0.1914
     20   0.1178  0.0500     0.0343  0.1914
     21   0.1181  0.0498     0.0349  0.1915
     22   0.1182  0.0497     0.0353  0.1915
     23   0.1184  0.0496     0.0355  0.1915
     24   0.1187  0.0495     0.0360  0.1915
     25   0.1191  0.0493     0.0366  0.1916
     26   0.1194  0.0491     0.0371  0.1916
     27   0.1195  0.0491     0.0373  0.1916
     28   0.1197  0.0489     0.0377  0.1917
     29   0.1199  0.0489     0.0379  0.1917
     30   0.1202  0.0487     0.0384  0.1917
     31   0.1203  0.0486     0.0386  0.1917
     32   0.1204  0.0486     0.0388  0.1917
     33   0.1205  0.0485     0.0390  0.1917
     34   0.1206  0.0485     0.0391  0.1917
     35   0.1206  0.0484     0.0393  0.1917
     36   0.1208  0.0483     0.0396  0.1918
     37   0.1209  0.0483     0.0399  0.1918
     38   0.1210  0.0482     0.0401  0.1918
     39   0.1212  0.0481     0.0404  0.1918
     40   0.1214  0.0480     0.0408  0.1918
     41   0.1215  0.0480     0.0410  0.1918

