Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.0199  1.7831    -5.9878 -0.0706
      1  -0.7702  1.8261    -5.9509 -0.0405
      2  -0.8886  1.8035    -6.0111 -0.1625
      3  -0.6184  1.4335    -3.7240 -0.1472
      4  -1.3624  2.4651    -7.7489 -0.0386
      5  -0.8426  1.9763    -6.4936 -0.0348
      6  -1.0620  2.1006    -6.9807 -0.0626
      7  -0.6879  1.6227    -4.9742 -0.0581
      8  -0.6170  1.4207    -3.5894 -0.1037
      9  -0.4434  1.0679    -0.8529 -0.1002
     10  -0.3892  0.8473    -0.7047 -0.1796
     11  -0.3252  0.6154    -0.5349 -0.1810
     12  -0.2976  0.4510    -0.5326 -0.2038
     13  -0.2784  0.3253    -0.5289 -0.2060
     14  -0.2822  0.2513    -0.5289 -0.2792
     15  -0.2787  0.1851    -0.5284 -0.2808
     16  -0.2730  0.1367    -0.5251 -0.2808
     17  -0.2709  0.1008    -0.5244 -0.2808
     18  -0.2697  0.0764    -0.5238 -0.2809
     19  -0.2692  0.0609    -0.5236 -0.2810
     20  -0.2689  0.0509    -0.5233 -0.2811
     21  -0.2687  0.0449    -0.5231 -0.2811
     22  -0.2686  0.0415    -0.5230 -0.2812
     23  -0.2698  0.0358    -0.5231 -0.2824
     24  -0.2703  0.0329    -0.5231 -0.2830
     25  -0.2703  0.0320    -0.5230 -0.2830
     26  -0.2702  0.0314    -0.5230 -0.2830
     27  -0.2706  0.0299    -0.5230 -0.2833
     28  -0.2705  0.0292    -0.5229 -0.2833
     29  -0.2704  0.0289    -0.5228 -0.2833
     30  -0.2704  0.0286    -0.5228 -0.2834
     31  -0.2703  0.0282    -0.5227 -0.2834
     32  -0.2723  0.0175    -0.5228 -0.2852
     33  -0.2755  0.0339    -0.5260 -0.2854
     34  -0.2736  0.0256    -0.5241 -0.2853
     35  -0.2738  0.0248    -0.5241 -0.2854
     36  -0.2557  0.0699    -0.5228 -0.1986
     37  -0.2620  0.0584    -0.5232 -0.2740
     38  -0.2630  0.0561    -0.5232 -0.2750
     39  -0.2645  0.0527    -0.5233 -0.2766
     40  -0.2636  0.0525    -0.5229 -0.2761
     41  -0.2677  0.0421    -0.5231 -0.2802

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0897  0.0645     0.0000  0.1886
      1   0.0926  0.0641     0.0000  0.1890
      2   0.0908  0.0646     0.0000  0.1889
      3   0.1050  0.0612     0.0001  0.1910
      4   0.0415  0.0415     0.0000  0.1198
      5   0.0483  0.0409     0.0000  0.1244
      6   0.0419  0.0382     0.0000  0.1127
      7   0.0464  0.0375     0.0000  0.1157
      8   0.0534  0.0399     0.0001  0.1260
      9   0.0583  0.0389     0.0009  0.1291
     10   0.0646  0.0390     0.0053  0.1346
     11   0.0674  0.0380     0.0107  0.1361
     12   0.0690  0.0374     0.0143  0.1369
     13   0.0706  0.0368     0.0170  0.1377
     14   0.0752  0.0368     0.0208  0.1420
     15   0.0763  0.0364     0.0226  0.1426
     16   0.0791  0.0360     0.0257  0.1446
     17   0.0797  0.0358     0.0272  0.1449
     18   0.0804  0.0355     0.0284  0.1453
     19   0.0806  0.0354     0.0288  0.1454
     20   0.0811  0.0353     0.0295  0.1457
     21   0.0815  0.0351     0.0302  0.1459
     22   0.0817  0.0351     0.0305  0.1460
     23   0.0824  0.0348     0.0317  0.1465
     24   0.0827  0.0347     0.0324  0.1467
     25   0.0829  0.0347     0.0327  0.1467
     26   0.0830  0.0346     0.0330  0.1468
     27   0.0832  0.0345     0.0335  0.1469
     28   0.0836  0.0344     0.0342  0.1472
     29   0.0837  0.0344     0.0345  0.1473
     30   0.0840  0.0343     0.0349  0.1474
     31   0.0843  0.0342     0.0353  0.1476
     32   0.0871  0.0344     0.0371  0.1504
     33   0.0568  0.0199     0.0261  0.0901
     34   0.0581  0.0200     0.0275  0.0918
     35   0.0582  0.0200     0.0278  0.0919
     36   0.0347  0.0107     0.0153  0.0508
     37   0.0355  0.0107     0.0159  0.0517
     38   0.0357  0.0106     0.0162  0.0518
     39   0.0360  0.0106     0.0165  0.0521
     40   0.0366  0.0106     0.0170  0.0527
     41   0.0374  0.0106     0.0179  0.0535

