Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.9803  1.6252    -8.0692 -2.4385
      1  -2.9992  0.8578    -3.8716 -2.3733
      2  -2.7048  0.7576    -3.2907 -2.3446
      3  -2.5423  0.6649    -2.9614 -2.3303
      4  -2.4222  0.6510    -2.7961 -2.3182
      5  -2.3692  0.4749    -2.7018 -2.3176
      6  -2.3402  0.3424    -2.5968 -2.3172
      7  -2.4422  0.7762    -2.7000 -2.3173
      8  -2.3780  0.5739    -2.5740 -2.3169
      9  -2.3436  0.4261    -2.5697 -2.3166
     10  -2.3240  0.3078    -2.5675 -2.3165
     11  -2.3143  0.2287    -2.5663 -2.3165
     12  -2.3655  0.5268    -2.5721 -2.3168
     13  -2.3362  0.3844    -2.5690 -2.3166
     14  -2.3206  0.2810    -2.5673 -2.3165
     15  -2.3123  0.2067    -2.5663 -2.3165
     16  -2.3078  0.1509    -2.5657 -2.3164
     17  -2.3054  0.1109    -2.5654 -2.3164
     18  -2.3041  0.0814    -2.5653 -2.3164
     19  -2.3098  0.1810    -2.5657 -2.3164
     20  -2.3064  0.1320    -2.5654 -2.3164
     21  -2.3251  0.3195    -2.5671 -2.3165
     22  -2.3145  0.2324    -2.5662 -2.3165
     23  -2.3090  0.1697    -2.5657 -2.3164
     24  -2.3437  0.4305    -2.5689 -2.3166
     25  -2.3241  0.3109    -2.5672 -2.3165
     26  -2.3141  0.2269    -2.5663 -2.3165
     27  -2.3092  0.1710    -2.5658 -2.3164
     28  -2.3061  0.1242    -2.5655 -2.3164
     29  -2.3240  0.3104    -2.5672 -2.3165
     30  -2.3141  0.2265    -2.5663 -2.3165
     31  -2.3086  0.1619    -2.5658 -2.3164
     32  -2.3059  0.1182    -2.5655 -2.3164
     33  -2.3212  0.2880    -2.5671 -2.3165
     34  -2.3125  0.2081    -2.5663 -2.3165
     35  -2.3798  0.5858    -2.5728 -2.3168
     36  -2.3429  0.4199    -2.5698 -2.3166
     37  -2.3240  0.3022    -2.5682 -2.3166
     38  -2.3145  0.2206    -2.5672 -2.3165
     39  -2.3093  0.1612    -2.5666 -2.3165
     40  -2.3066  0.1181    -2.5663 -2.3165
     41  -2.3050  0.0869    -2.5660 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0909  0.0609     0.0008  0.1879
      1   0.1015  0.0594     0.0019  0.1899
      2   0.1033  0.0586     0.0051  0.1901
      3   0.1065  0.0573     0.0099  0.1905
      4   0.1066  0.0566     0.0113  0.1903
      5   0.1118  0.0542     0.0200  0.1909
      6   0.1154  0.0524     0.0261  0.1913
      7   0.0649  0.0417     0.0043  0.1440
      8   0.0691  0.0409     0.0117  0.1469
      9   0.0733  0.0405     0.0164  0.1500
     10   0.0759  0.0399     0.0201  0.1516
     11   0.0797  0.0398     0.0231  0.1549
     12   0.0478  0.0242     0.0107  0.0888
     13   0.0496  0.0238     0.0142  0.0900
     14   0.0513  0.0235     0.0160  0.0916
     15   0.0531  0.0234     0.0179  0.0933
     16   0.0547  0.0233     0.0199  0.0947
     17   0.0564  0.0234     0.0215  0.0963
     18   0.0580  0.0234     0.0227  0.0979
     19   0.0430  0.0164     0.0159  0.0690
     20   0.0440  0.0163     0.0169  0.0701
     21   0.0330  0.0124     0.0106  0.0519
     22   0.0338  0.0122     0.0121  0.0524
     23   0.0345  0.0121     0.0138  0.0530
     24   0.0260  0.0098     0.0077  0.0398
     25   0.0265  0.0095     0.0084  0.0401
     26   0.0272  0.0093     0.0091  0.0404
     27   0.0279  0.0093     0.0098  0.0409
     28   0.0284  0.0092     0.0105  0.0411
     29   0.0224  0.0077     0.0075  0.0329
     30   0.0229  0.0075     0.0079  0.0331
     31   0.0232  0.0074     0.0081  0.0332
     32   0.0236  0.0073     0.0085  0.0335
     33   0.0191  0.0063     0.0066  0.0268
     34   0.0194  0.0061     0.0072  0.0269
     35   0.0147  0.0054     0.0013  0.0203
     36   0.0148  0.0052     0.0018  0.0203
     37   0.0151  0.0051     0.0023  0.0204
     38   0.0154  0.0050     0.0028  0.0205
     39   0.0157  0.0049     0.0034  0.0206
     40   0.0160  0.0048     0.0041  0.0206
     41   0.0162  0.0047     0.0050  0.0207

