trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1355 760.00  0.00 800.00  4.30  0
  1  571 320.00  0.00 800.00 52.00  0
  2  677 380.00  0.00 800.00 21.50  0
  3  658 370.00  0.00 800.00 17.20  0
  4  675 380.00  0.00 800.00 12.90  0
  5  675 360.00  0.00 800.00 17.20  0
  6  675 360.00  0.00 800.00 17.20  0
  7  675 360.00  0.00 800.00 10.80  0
  8  729 410.00  0.00 800.00 12.90  0
  9  764 430.00  0.00 800.00 10.80  0
 10  764 410.00  0.00 800.00 12.90  0
 11  746 420.00  0.00 800.00 10.80  0
 12  515 290.00  0.00 800.00 21.50  1
 13  818 460.00  0.00 800.00 10.80  0
 14  800 450.00  0.00 800.00 10.80  0
 15  782 440.00  0.00 800.00 10.80  0
 16  622 350.00  0.00 800.00 17.20  0
 17  480 270.00  0.00 800.00 26.00  0
 18  853 480.00  0.00 800.00  8.60  0
 19  442 250.00  0.00 800.00 17.20  0
 20  569 320.00  0.00 800.00 21.50  0
 21  337 190.00  0.00 800.00 52.00  1
 22  854 480.00  0.00 800.00 10.80  0
 23  836 470.00  0.00 800.00 10.80  0
 24  373 210.00  0.00 800.00 52.00  1
 25  873 490.00  0.00 800.00 12.90  0
 26  819 460.00  0.00 800.00 12.90  0
 27  819 460.00  0.00 800.00 10.80  0
 28  409 230.00  0.00 800.00 52.00  0
 29  197 110.00  0.00 800.00 520.00  1
 30  855 480.00  0.00 800.00 12.90  0
 31  855 470.00  0.00 800.00 17.20  0
 32  606 340.00  0.00 800.00 26.00  0
 33  250 140.00  0.00 800.00 260.00  1
 34  838 470.00  0.00 800.00 17.20  0
 35  678 380.00  0.00 800.00 26.00  1
 36 1419 790.00  0.00 800.00 156.00  0
 37  929 520.00  0.00 800.00 21.50  0
 38  981 550.00  0.00 800.00 12.90  0
 39  963 540.00  0.00 800.00 12.90  0
 40  945 530.00  0.00 800.00 12.90  0
 41  927 520.00  0.00 800.00 12.90  0
