Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7617  2.0705    -9.1281 -2.6661
      1  -4.0156  1.1157    -5.7924 -2.4864
      2  -3.1956  0.7186    -4.2086 -2.4016
      3  -2.6710  0.5754    -3.2908 -2.3462
      4  -2.5049  0.4917    -2.9348 -2.3306
      5  -2.3800  0.4734    -2.7675 -2.3181
      6  -2.3509  0.3411    -2.7185 -2.3178
      7  -2.3336  0.2469    -2.6644 -2.3174
      8  -2.3223  0.1792    -2.5812 -2.3171
      9  -2.3181  0.1321    -2.5777 -2.3171
     10  -2.3234  0.1261    -2.6502 -2.3174
     11  -2.3211  0.1000    -2.6355 -2.3173
     12  -2.3476  0.1321    -2.7683 -2.3190
     13  -2.3439  0.1150    -2.7613 -2.3188
     14  -2.3409  0.1043    -2.7548 -2.3186
     15  -2.3050  0.0467    -2.5671 -2.3165
     16  -2.3032  0.0314    -2.5655 -2.3164
     17  -2.3038  0.0650    -2.5655 -2.3164
     18  -2.3032  0.0479    -2.5653 -2.3164
     19  -2.3052  0.1045    -2.5655 -2.3164
     20  -2.3141  0.2260    -2.5664 -2.3165
     21  -2.3088  0.1659    -2.5658 -2.3164
     22  -2.3058  0.1180    -2.5655 -2.3164
     23  -2.3043  0.0864    -2.5653 -2.3164
     24  -2.3036  0.0633    -2.5652 -2.3164
     25  -2.3031  0.0463    -2.5652 -2.3164
     26  -2.3053  0.1066    -2.5655 -2.3164
     27  -2.3040  0.0780    -2.5653 -2.3164
     28  -2.3100  0.1801    -2.5659 -2.3164
     29  -2.3066  0.1319    -2.5655 -2.3164
     30  -2.3048  0.0969    -2.5654 -2.3164
     31  -2.3039  0.0762    -2.5652 -2.3164
     32  -2.3033  0.0559    -2.5652 -2.3164
     33  -2.3030  0.0429    -2.5651 -2.3164
     34  -2.3048  0.0985    -2.5653 -2.3164
     35  -2.3038  0.0719    -2.5652 -2.3164
     36  -2.3032  0.0526    -2.5652 -2.3164
     37  -2.3061  0.1248    -2.5654 -2.3164
     38  -2.3045  0.0910    -2.5653 -2.3164
     39  -2.3137  0.2209    -2.5661 -2.3165
     40  -2.3086  0.1614    -2.5657 -2.3164
     41  -2.3058  0.1176    -2.5654 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1030  0.0581     0.0085  0.1900
      1   0.1030  0.0581     0.0085  0.1900
      2   0.1037  0.0578     0.0095  0.1900
      3   0.1035  0.0577     0.0096  0.1900
      4   0.1073  0.0564     0.0137  0.1905
      5   0.1080  0.0556     0.0154  0.1904
      6   0.1111  0.0539     0.0213  0.1908
      7   0.1140  0.0525     0.0259  0.1911
      8   0.1167  0.0512     0.0299  0.1914
      9   0.1177  0.0506     0.0319  0.1915
     10   0.1210  0.0503     0.0341  0.1923
     11   0.1218  0.0498     0.0357  0.1924
     12   0.1115  0.0495     0.0315  0.1891
     13   0.1128  0.0490     0.0334  0.1893
     14   0.1139  0.0485     0.0350  0.1895
     15   0.1206  0.0490     0.0368  0.1917
     16   0.1250  0.0475     0.0415  0.1923
     17   0.0873  0.0424     0.0267  0.1665
     18   0.0911  0.0423     0.0293  0.1691
     19   0.0589  0.0277     0.0196  0.1082
     20   0.0400  0.0174     0.0127  0.0686
     21   0.0413  0.0173     0.0143  0.0698
     22   0.0418  0.0172     0.0149  0.0703
     23   0.0430  0.0172     0.0158  0.0716
     24   0.0442  0.0172     0.0167  0.0728
     25   0.0453  0.0172     0.0178  0.0739
     26   0.0343  0.0124     0.0133  0.0536
     27   0.0351  0.0123     0.0142  0.0541
     28   0.0273  0.0096     0.0090  0.0409
     29   0.0279  0.0095     0.0096  0.0412
     30   0.0285  0.0094     0.0103  0.0415
     31   0.0293  0.0095     0.0112  0.0429
     32   0.0298  0.0094     0.0121  0.0436
     33   0.0306  0.0095     0.0134  0.0446
     34   0.0251  0.0079     0.0090  0.0355
     35   0.0255  0.0078     0.0094  0.0360
     36   0.0259  0.0077     0.0099  0.0366
     37   0.0214  0.0066     0.0077  0.0299
     38   0.0217  0.0065     0.0080  0.0303
     39   0.0177  0.0056     0.0051  0.0250
     40   0.0180  0.0056     0.0065  0.0253
     41   0.0183  0.0055     0.0071  0.0255

