Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.6069  1.5973    -9.0914 -4.2741
      1  -5.2783  0.8879    -6.6742 -4.0998
      2  -4.7069  0.6074    -5.5928 -4.0217
      3  -5.0780  0.4452    -5.6722 -4.7486
      4  -4.9218  0.3611    -5.3712 -4.6542
      5  -5.0809  0.3221    -5.5170 -4.9261
      6  -5.3038  0.6329    -6.2060 -4.8935
      7  -5.3969  0.5924    -6.2930 -5.0903
      8  -5.4212  0.5025    -6.1687 -5.2070
      9  -5.3627  0.3569    -5.8045 -5.2243
     10  -5.3396  0.2640    -5.6165 -5.2371
     11  -5.3497  0.2039    -5.6156 -5.3475
     12  -5.3407  0.1507    -5.6092 -5.3478
     13  -5.3416  0.1140    -5.6087 -5.3498
     14  -5.3393  0.0866    -5.6070 -5.3500
     15  -5.3379  0.0682    -5.6058 -5.3502
     16  -5.3384  0.0565    -5.6057 -5.3508
     17  -5.3389  0.0486    -5.6056 -5.3514
     18  -5.3421  0.0346    -5.6058 -5.3545
     19  -5.3422  0.0307    -5.6057 -5.3547
     20  -5.3413  0.0244    -5.6049 -5.3547
     21  -5.3416  0.0213    -5.6049 -5.3549
     22  -5.3417  0.0194    -5.6049 -5.3551
     23  -5.3414  0.0168    -5.6046 -5.3551
     24  -5.3414  0.0161    -5.6046 -5.3551
     25  -5.3413  0.0153    -5.6045 -5.3551
     26  -5.3413  0.0150    -5.6045 -5.3551
     27  -5.3413  0.0147    -5.6045 -5.3551
     28  -5.3413  0.0145    -5.6045 -5.3551
     29  -5.3412  0.0148    -5.6045 -5.3551
     30  -5.3355  0.0419    -5.6042 -5.3495
     31  -5.3397  0.0254    -5.6044 -5.3536
     32  -5.3232  0.0697    -5.6035 -5.2687
     33  -5.3226  0.0707    -5.6035 -5.2622
     34  -5.3224  0.0710    -5.6034 -5.2603
     35  -5.3243  0.0676    -5.6036 -5.2819
     36  -5.3242  0.0678    -5.6035 -5.2806
     37  -5.3251  0.0661    -5.6036 -5.2922
     38  -5.3248  0.0667    -5.6036 -5.2880
     39  -5.3243  0.0677    -5.6035 -5.2811
     40  -5.3241  0.0680    -5.6035 -5.2791
     41  -5.3257  0.0651    -5.6036 -5.3003

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0588     0.0064  0.1899
      1   0.1015  0.0590     0.0059  0.1899
      2   0.1030  0.0586     0.0073  0.1901
      3   0.1032  0.0582     0.0081  0.1900
      4   0.1057  0.0571     0.0110  0.1903
      5   0.1078  0.0570     0.0114  0.1908
      6   0.0489  0.0391     0.0001  0.1233
      7   0.0529  0.0418     0.0001  0.1330
      8   0.0597  0.0432     0.0013  0.1408
      9   0.0668  0.0424     0.0058  0.1454
     10   0.0720  0.0416     0.0110  0.1488
     11   0.0773  0.0412     0.0154  0.1528
     12   0.0813  0.0404     0.0207  0.1553
     13   0.0825  0.0399     0.0229  0.1559
     14   0.0836  0.0395     0.0252  0.1564
     15   0.0851  0.0390     0.0277  0.1571
     16   0.0855  0.0388     0.0285  0.1573
     17   0.0858  0.0387     0.0292  0.1575
     18   0.0896  0.0386     0.0322  0.1606
     19   0.0898  0.0385     0.0327  0.1607
     20   0.0925  0.0383     0.0354  0.1627
     21   0.0929  0.0381     0.0361  0.1628
     22   0.0932  0.0380     0.0366  0.1630
     23   0.0956  0.0378     0.0388  0.1647
     24   0.0959  0.0377     0.0393  0.1648
     25   0.0968  0.0375     0.0406  0.1652
     26   0.0969  0.0374     0.0411  0.1653
     27   0.0973  0.0373     0.0417  0.1655
     28   0.0978  0.0371     0.0423  0.1657
     29   0.1006  0.0372     0.0442  0.1682
     30   0.0750  0.0276     0.0336  0.1230
     31   0.0769  0.0275     0.0356  0.1247
     32   0.0581  0.0197     0.0269  0.0906
     33   0.0589  0.0197     0.0278  0.0914
     34   0.0593  0.0196     0.0282  0.0918
     35   0.0596  0.0195     0.0286  0.0920
     36   0.0599  0.0195     0.0289  0.0922
     37   0.0601  0.0194     0.0291  0.0923
     38   0.0606  0.0194     0.0296  0.0928
     39   0.0613  0.0194     0.0301  0.0934
     40   0.0616  0.0193     0.0304  0.0937
     41   0.0619  0.0193     0.0309  0.0938

