Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7565  2.0723    -9.1275 -2.6618
      1  -4.0158  1.1229    -5.7982 -2.4845
      2  -4.8292  0.7122    -5.8736 -4.0126
      3  -4.3861  0.4996    -5.0552 -3.9685
      4  -4.6726  0.4033    -5.2065 -4.4209
      5  -4.8276  0.3785    -5.3208 -4.6305
      6  -4.7780  0.2617    -5.0616 -4.6260
      7  -4.7774  0.2039    -5.0606 -4.6454
      8  -4.7685  0.1553    -5.0556 -4.6482
      9  -4.7654  0.1281    -5.0535 -4.6510
     10  -4.7665  0.1098    -5.0534 -4.6598
     11  -4.7653  0.0993    -5.0524 -4.6613
     12  -4.7646  0.0930    -5.0516 -4.6626
     13  -4.7655  0.0878    -5.0516 -4.6678
     14  -4.7650  0.0853    -5.0510 -4.6685
     15  -4.7661  0.0817    -5.0511 -4.6752
     16  -4.7665  0.0803    -5.0511 -4.6781
     17  -4.7661  0.0796    -5.0508 -4.6775
     18  -4.7664  0.0788    -5.0508 -4.6793
     19  -4.7667  0.0780    -5.0508 -4.6813
     20  -4.7671  0.0771    -5.0508 -4.6844
     21  -4.7671  0.0768    -5.0508 -4.6846
     22  -4.7672  0.0765    -5.0508 -4.6858
     23  -4.7676  0.0758    -5.0508 -4.6883
     24  -4.7679  0.0751    -5.0508 -4.6906
     25  -4.7682  0.0744    -5.0508 -4.6935
     26  -4.7682  0.0744    -5.0508 -4.6932
     27  -4.7681  0.0744    -5.0507 -4.6930
     28  -4.7680  0.0745    -5.0507 -4.6920
     29  -4.7676  0.0751    -5.0507 -4.6891
     30  -4.7678  0.0747    -5.0507 -4.6903
     31  -4.7677  0.0749    -5.0507 -4.6895
     32  -4.7677  0.0748    -5.0507 -4.6897
     33  -4.7677  0.0748    -5.0507 -4.6899
     34  -4.7680  0.0743    -5.0507 -4.6920
     35  -4.7679  0.0744    -5.0507 -4.6913
     36  -4.7679  0.0744    -5.0507 -4.6912
     37  -4.7678  0.0746    -5.0507 -4.6906
     38  -4.7678  0.0745    -5.0507 -4.6908
     39  -4.7681  0.0741    -5.0507 -4.6926
     40  -4.7681  0.0741    -5.0507 -4.6925
     41  -4.7682  0.0739    -5.0507 -4.6933

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0067  0.1898
      1   0.1016  0.0588     0.0066  0.1898
      2   0.1016  0.0589     0.0064  0.1898
      3   0.1032  0.0585     0.0077  0.1901
      4   0.1040  0.0584     0.0080  0.1903
      5   0.1035  0.0586     0.0077  0.1902
      6   0.1138  0.0553     0.0158  0.1916
      7   0.1153  0.0543     0.0196  0.1917
      8   0.1183  0.0525     0.0252  0.1920
      9   0.1199  0.0515     0.0288  0.1922
     10   0.1205  0.0510     0.0303  0.1922
     11   0.1215  0.0503     0.0326  0.1923
     12   0.1227  0.0497     0.0349  0.1924
     13   0.1229  0.0494     0.0356  0.1924
     14   0.1242  0.0488     0.0376  0.1925
     15   0.1245  0.0485     0.0386  0.1926
     16   0.1247  0.0484     0.0390  0.1926
     17   0.1261  0.0477     0.0413  0.1927
     18   0.1262  0.0476     0.0416  0.1927
     19   0.1263  0.0475     0.0419  0.1927
     20   0.1265  0.0474     0.0423  0.1928
     21   0.1270  0.0471     0.0433  0.1928
     22   0.1271  0.0470     0.0435  0.1928
     23   0.1272  0.0469     0.0438  0.1928
     24   0.1274  0.0468     0.0441  0.1928
     25   0.1275  0.0467     0.0445  0.1928
     26   0.1282  0.0463     0.0458  0.1929
     27   0.1289  0.0459     0.0470  0.1930
     28   0.1299  0.0455     0.0485  0.1931
     29   0.1314  0.0449     0.0501  0.1933
     30   0.1315  0.0449     0.0503  0.1933
     31   0.1323  0.0445     0.0515  0.1934
     32   0.1324  0.0444     0.0519  0.1934
     33   0.1327  0.0442     0.0524  0.1934
     34   0.1328  0.0441     0.0527  0.1934
     35   0.1335  0.0438     0.0538  0.1935
     36   0.1339  0.0436     0.0546  0.1935
     37   0.1346  0.0433     0.0556  0.1936
     38   0.1347  0.0432     0.0558  0.1936
     39   0.1348  0.0431     0.0561  0.1936
     40   0.1351  0.0429     0.0566  0.1937
     41   0.1351  0.0429     0.0567  0.1937

