Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.0661  1.2026    -5.8667 -2.4867
      1  -4.8779  0.8275    -6.0908 -4.0063
      2  -4.4188  0.5824    -5.1551 -3.9661
      3  -4.7034  0.4964    -5.2908 -4.4114
      4  -4.8577  0.4748    -5.3993 -4.6304
      5  -4.7887  0.3298    -5.0650 -4.6250
      6  -4.7721  0.2444    -5.0570 -4.6335
      7  -4.7716  0.1858    -5.0562 -4.6517
      8  -4.7715  0.1476    -5.0558 -4.6641
      9  -4.7683  0.1204    -5.0538 -4.6661
     10  -4.7693  0.1036    -5.0537 -4.6763
     11  -4.7699  0.0938    -5.0536 -4.6826
     12  -4.7701  0.0886    -5.0535 -4.6855
     13  -4.7674  0.0826    -5.0515 -4.6815
     14  -4.7678  0.0804    -5.0515 -4.6841
     15  -4.7673  0.0787    -5.0511 -4.6841
     16  -4.7677  0.0773    -5.0511 -4.6875
     17  -4.7680  0.0765    -5.0511 -4.6899
     18  -4.7679  0.0759    -5.0509 -4.6900
     19  -4.7681  0.0755    -5.0509 -4.6916
     20  -4.7676  0.0757    -5.0508 -4.6884
     21  -4.7676  0.0756    -5.0507 -4.6887
     22  -4.7675  0.0757    -5.0507 -4.6880
     23  -4.7677  0.0751    -5.0507 -4.6902
     24  -4.7678  0.0750    -5.0507 -4.6905
     25  -4.7679  0.0747    -5.0507 -4.6915
     26  -4.7680  0.0745    -5.0507 -4.6923
     27  -4.7682  0.0741    -5.0507 -4.6941
     28  -4.7679  0.0746    -5.0507 -4.6912
     29  -4.7678  0.0747    -5.0507 -4.6905
     30  -4.7679  0.0745    -5.0507 -4.6913
     31  -4.7676  0.0750    -5.0507 -4.6887
     32  -4.7676  0.0750    -5.0507 -4.6889
     33  -4.7673  0.0754    -5.0507 -4.6866
     34  -4.7673  0.0754    -5.0507 -4.6868
     35  -4.7673  0.0755    -5.0507 -4.6864
     36  -4.7675  0.0750    -5.0507 -4.6882
     37  -4.7676  0.0750    -5.0507 -4.6884
     38  -4.7675  0.0751    -5.0507 -4.6879
     39  -4.7675  0.0750    -5.0507 -4.6881
     40  -4.7677  0.0746    -5.0507 -4.6897
     41  -4.7678  0.0745    -5.0507 -4.6903

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0993  0.0600     0.0032  0.1896
      1   0.0990  0.0602     0.0032  0.1896
      2   0.1011  0.0592     0.0049  0.1898
      3   0.1014  0.0590     0.0051  0.1898
      4   0.1003  0.0587     0.0052  0.1894
      5   0.1116  0.0558     0.0137  0.1912
      6   0.1161  0.0534     0.0215  0.1917
      7   0.1173  0.0525     0.0250  0.1918
      8   0.1182  0.0518     0.0275  0.1918
      9   0.1197  0.0509     0.0306  0.1920
     10   0.1203  0.0504     0.0322  0.1920
     11   0.1207  0.0501     0.0333  0.1920
     12   0.1209  0.0499     0.0338  0.1921
     13   0.1240  0.0487     0.0375  0.1924
     14   0.1241  0.0486     0.0379  0.1925
     15   0.1252  0.0480     0.0400  0.1926
     16   0.1254  0.0478     0.0406  0.1926
     17   0.1256  0.0477     0.0410  0.1926
     18   0.1262  0.0473     0.0423  0.1926
     19   0.1263  0.0472     0.0425  0.1927
     20   0.1282  0.0465     0.0448  0.1929
     21   0.1285  0.0463     0.0455  0.1929
     22   0.1296  0.0458     0.0471  0.1930
     23   0.1297  0.0457     0.0475  0.1931
     24   0.1299  0.0455     0.0481  0.1931
     25   0.1300  0.0455     0.0483  0.1931
     26   0.1300  0.0454     0.0484  0.1931
     27   0.1301  0.0454     0.0486  0.1931
     28   0.1316  0.0448     0.0503  0.1933
     29   0.1325  0.0444     0.0515  0.1934
     30   0.1325  0.0444     0.0517  0.1934
     31   0.1338  0.0439     0.0533  0.1935
     32   0.1339  0.0438     0.0537  0.1936
     33   0.1351  0.0433     0.0552  0.1937
     34   0.1353  0.0432     0.0556  0.1937
     35   0.1359  0.0429     0.0565  0.1938
     36   0.1360  0.0428     0.0568  0.1938
     37   0.1362  0.0427     0.0572  0.1938
     38   0.1367  0.0424     0.0580  0.1939
     39   0.1368  0.0424     0.0582  0.1939
     40   0.1369  0.0423     0.0585  0.1939
     41   0.1369  0.0423     0.0586  0.1939

