Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2034  1.1932    -6.1443 -2.3800
      1  -3.6712  1.2236    -7.0791 -2.9659
      2  -3.3768  1.0572    -5.9512 -2.8666
      3  -3.3342  0.8699    -4.5854 -3.1317
      4  -3.2197  0.6333    -3.5027 -3.1321
      5  -3.5639  1.4884    -7.7629 -2.6386
      6  -3.3102  1.1630    -6.4126 -2.6378
      7  -3.3661  1.0864    -6.1110 -2.8566
      8  -3.3190  0.9070    -4.7659 -2.9405
      9  -3.5810  1.4684    -7.7285 -2.6981
     10  -3.3345  1.1475    -6.3576 -2.7021
     11  -3.1868  0.8710    -4.2224 -2.7050
     12  -3.1424  0.6902    -3.7646 -2.8565
     13  -3.1951  0.6399    -3.8095 -2.8916
     14  -3.1967  0.5341    -3.7199 -2.9432
     15  -3.1479  0.3999    -3.5489 -2.9423
     16  -3.1105  0.4877    -3.5007 -2.8834
     17  -3.0535  0.6046    -3.4930 -2.8565
     18  -2.9891  0.5513    -3.3956 -2.8147
     19  -2.9406  0.5584    -3.3688 -2.7229
     20  -2.9217  0.4296    -3.3514 -2.8422
     21  -2.8909  0.3390    -3.2935 -2.8554
     22  -2.8733  0.2593    -3.2265 -2.8568
     23  -2.8875  0.2548    -3.2860 -2.8621
     24  -2.8717  0.1988    -3.1960 -2.8625
     25  -2.8950  0.2411    -3.3104 -2.8643
     26  -2.8766  0.1910    -3.2348 -2.8642
     27  -2.8710  0.1469    -3.2011 -2.8648
     28  -2.8789  0.1389    -3.2530 -2.8673
     29  -2.8715  0.1099    -3.1940 -2.8673
     30  -2.8685  0.0903    -3.1559 -2.8675
     31  -2.8940  0.1296    -3.3134 -2.8688
     32  -2.9544  0.1786    -3.3707 -2.8730
     33  -3.0184  0.1877    -3.3855 -2.8844
     34  -3.0595  0.1671    -3.3900 -2.9035
     35  -3.0707  0.1440    -3.3908 -2.9145
     36  -3.0937  0.1188    -3.3924 -2.9516
     37  -3.1146  0.0919    -3.3937 -3.0643
     38  -3.1210  0.0725    -3.3939 -3.1340
     39  -3.1272  0.0551    -3.3942 -3.1404
     40  -3.1284  0.0441    -3.3942 -3.1418
     41  -3.1289  0.0372    -3.3942 -3.1424

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0928  0.0626     0.0001  0.1887
      1   0.0864  0.0635     0.0001  0.1875
      2   0.0906  0.0630     0.0001  0.1884
      3   0.1038  0.0608     0.0001  0.1906
      4   0.1151  0.0566     0.0066  0.1920
      5   0.0365  0.0352     0.0000  0.1017
      6   0.0407  0.0348     0.0000  0.1046
      7   0.0461  0.0370     0.0000  0.1131
      8   0.0537  0.0380     0.0001  0.1210
      9   0.0241  0.0221     0.0000  0.0625
     10   0.0269  0.0217     0.0000  0.0644
     11   0.0286  0.0212     0.0001  0.0654
     12   0.0317  0.0212     0.0008  0.0677
     13   0.0331  0.0214     0.0011  0.0688
     14   0.0361  0.0218     0.0022  0.0724
     15   0.0387  0.0213     0.0044  0.0740
     16   0.0329  0.0184     0.0028  0.0627
     17   0.0284  0.0173     0.0014  0.0567
     18   0.0304  0.0183     0.0019  0.0610
     19   0.0313  0.0196     0.0018  0.0647
     20   0.0334  0.0193     0.0033  0.0663
     21   0.0362  0.0196     0.0051  0.0687
     22   0.0382  0.0195     0.0073  0.0706
     23   0.0385  0.0194     0.0078  0.0710
     24   0.0409  0.0195     0.0094  0.0734
     25   0.0365  0.0174     0.0081  0.0650
     26   0.0387  0.0176     0.0096  0.0673
     27   0.0396  0.0173     0.0110  0.0678
     28   0.0408  0.0176     0.0122  0.0694
     29   0.0421  0.0175     0.0141  0.0707
     30   0.0428  0.0173     0.0149  0.0713
     31   0.0372  0.0147     0.0125  0.0606
     32   0.0321  0.0124     0.0097  0.0511
     33   0.0317  0.0123     0.0094  0.0504
     34   0.0332  0.0126     0.0103  0.0524
     35   0.0343  0.0124     0.0119  0.0531
     36   0.0357  0.0125     0.0139  0.0544
     37   0.0372  0.0126     0.0146  0.0559
     38   0.0383  0.0125     0.0155  0.0570
     39   0.0395  0.0126     0.0164  0.0586
     40   0.0401  0.0125     0.0172  0.0590
     41   0.0404  0.0124     0.0178  0.0592

