Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3259  1.7530    -9.1853 -3.7350
      1  -7.7686  0.9859    -5.1389 -6.5174
      2  -8.4248  0.6913    -2.8746 -7.6966
      3  -8.7418  0.5703    -1.7567 -8.2358
      4  -8.9342  0.5184    -1.0608 -8.5701
      5  -8.9701  0.4045    -1.0283 -8.6716
      6  -8.9942  0.3266    -0.9979 -8.6986
      7  -9.0092  0.2746    -0.9761 -8.7177
      8  -9.0153  0.2436    -0.9694 -8.7253
      9  -9.1013  0.1950    -0.7000 -8.9435
     10  -9.1051  0.1748    -0.6955 -8.9468
     11  -9.1076  0.1630    -0.6919 -8.9494
     12  -9.1284  0.1451    -0.6360 -8.9682
     13  -9.1449  0.1296    -0.5946 -8.9856
     14  -9.1476  0.1239    -0.5894 -8.9894
     15  -9.1482  0.1216    -0.5884 -8.9903
     16  -9.1530  0.1162    -0.5773 -8.9972
     17  -9.1572  0.1117    -0.5678 -9.0035
     18  -9.1584  0.1101    -0.5651 -9.0056
     19  -9.1618  0.1066    -0.5573 -9.0114
     20  -9.1622  0.1062    -0.5566 -9.0121
     21  -9.1631  0.1052    -0.5546 -9.0137
     22  -9.1633  0.1049    -0.5540 -9.0143
     23  -9.1661  0.1021    -0.5476 -9.0197
     24  -9.1687  0.0994    -0.5419 -9.0252
     25  -9.1693  0.0988    -0.5406 -9.0266
     26  -9.1698  0.0981    -0.5393 -9.0280
     27  -9.1704  0.0976    -0.5381 -9.0293
     28  -9.1705  0.0974    -0.5378 -9.0296
     29  -9.1710  0.0968    -0.5366 -9.0309
     30  -9.1731  0.0946    -0.5320 -9.0364
     31  -9.1736  0.0941    -0.5311 -9.0377
     32  -9.1755  0.0919    -0.5269 -9.0434
     33  -9.1773  0.0898    -0.5230 -9.0494
     34  -9.1840  0.0812    -0.5090 -9.0789
     35  -9.1854  0.0793    -0.5063 -9.0869
     36  -9.1867  0.0774    -0.5037 -9.0952
     37  -9.1869  0.0770    -0.5032 -9.0970
     38  -9.1870  0.0769    -0.5031 -9.0973
     39  -9.1870  0.0769    -0.5031 -9.0974
     40  -9.1919  0.0690    -0.4935 -9.1408
     41  -9.1919  0.0690    -0.4935 -9.1409

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0587     0.0069  0.1899
      1   0.1019  0.0587     0.0070  0.1898
      2   0.1033  0.0579     0.0088  0.1900
      3   0.1069  0.0569     0.0115  0.1906
      4   0.1103  0.0562     0.0135  0.1911
      5   0.1156  0.0536     0.0214  0.1916
      6   0.1206  0.0513     0.0291  0.1922
      7   0.1246  0.0493     0.0359  0.1926
      8   0.1263  0.0481     0.0400  0.1928
      9   0.1291  0.0475     0.0424  0.1933
     10   0.1307  0.0464     0.0460  0.1935
     11   0.1321  0.0455     0.0492  0.1936
     12   0.1366  0.0443     0.0536  0.1943
     13   0.1409  0.0430     0.0583  0.1950
     14   0.1430  0.0417     0.0626  0.1951
     15   0.1436  0.0412     0.0642  0.1952
     16   0.1465  0.0398     0.0690  0.1955
     17   0.1490  0.0385     0.0733  0.1957
     18   0.1503  0.0376     0.0762  0.1958
     19   0.1524  0.0365     0.0799  0.1960
     20   0.1529  0.0361     0.0813  0.1961
     21   0.1539  0.0354     0.0835  0.1961
     22   0.1543  0.0351     0.0846  0.1962
     23   0.1560  0.0342     0.0877  0.1963
     24   0.1575  0.0333     0.0906  0.1965
     25   0.1582  0.0328     0.0921  0.1965
     26   0.1588  0.0324     0.0936  0.1966
     27   0.1594  0.0320     0.0951  0.1966
     28   0.1597  0.0317     0.0958  0.1966
     29   0.1602  0.0314     0.0971  0.1967
     30   0.1614  0.0307     0.0991  0.1968
     31   0.1618  0.0304     0.1003  0.1968
     32   0.1629  0.0298     0.1024  0.1969
     33   0.1638  0.0292     0.1043  0.1970
     34   0.1652  0.0285     0.1065  0.1972
     35   0.1660  0.0280     0.1083  0.1972
     36   0.1668  0.0275     0.1101  0.1973
     37   0.1671  0.0273     0.1109  0.1973
     38   0.1672  0.0272     0.1112  0.1973
     39   0.1673  0.0272     0.1113  0.1973
     40   0.1685  0.0265     0.1133  0.1974
     41   0.1685  0.0265     0.1134  0.1975

