Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7576  2.0719    -9.1276 -2.6627
      1  -4.0159  1.1216    -5.7973 -2.4849
      2  -3.0634  0.6924    -3.9451 -2.3866
      3  -2.6649  0.5778    -3.2649 -2.3453
      4  -2.9376  0.6040    -3.5030 -2.6375
      5  -2.8624  0.4573    -3.1311 -2.6291
      6  -2.8222  0.4187    -3.1212 -2.5951
      7  -2.6813  0.6162    -3.1072 -2.3999
      8  -2.8698  0.7887    -3.3422 -2.4934
      9  -2.9180  0.7037    -3.2952 -2.6159
     10  -2.9097  0.5622    -3.1608 -2.7150
     11  -2.9180  0.7534    -3.3253 -2.6060
     12  -2.8788  0.5768    -3.1308 -2.6320
     13  -2.8598  0.4390    -3.1269 -2.6584
     14  -2.8696  0.3499    -3.1258 -2.7709
     15  -2.8526  0.3319    -3.1220 -2.7045
     16  -2.8452  0.2482    -3.1208 -2.7250
     17  -2.8551  0.1908    -3.1207 -2.8582
     18  -2.8402  0.2641    -3.1203 -2.6962
     19  -2.8036  0.3279    -3.1181 -2.6267
     20  -2.8354  0.2717    -3.1197 -2.6799
     21  -2.8380  0.2079    -3.1192 -2.7155
     22  -2.8366  0.1606    -3.1188 -2.7307
     23  -2.8392  0.1264    -3.1186 -2.7665
     24  -2.8499  0.0953    -3.1189 -2.8607
     25  -2.8534  0.0722    -3.1189 -2.8650
     26  -2.8553  0.0551    -3.1188 -2.8673
     27  -2.8553  0.0441    -3.1187 -2.8676
     28  -2.8554  0.0358    -3.1186 -2.8680
     29  -2.8554  0.0306    -3.1185 -2.8682
     30  -2.8555  0.0262    -3.1184 -2.8684
     31  -2.8547  0.0227    -3.1180 -2.8682
     32  -2.8542  0.0221    -3.1178 -2.8678
     33  -2.8549  0.0152    -3.1178 -2.8686
     34  -2.8558  0.0211    -3.1183 -2.8689
     35  -2.8554  0.0156    -3.1180 -2.8689
     36  -2.8555  0.0130    -3.1180 -2.8690
     37  -2.8558  0.0251    -3.1185 -2.8687
     38  -2.8554  0.0193    -3.1181 -2.8687
     39  -2.8552  0.0161    -3.1180 -2.8687
     40  -2.8551  0.0133    -3.1178 -2.8687
     41  -2.8550  0.0118    -3.1178 -2.8687

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0070  0.1898
      1   0.1017  0.0587     0.0069  0.1898
      2   0.1023  0.0586     0.0073  0.1899
      3   0.1028  0.0582     0.0084  0.1899
      4   0.0962  0.0597     0.0046  0.1888
      5   0.1068  0.0575     0.0103  0.1906
      6   0.1072  0.0573     0.0121  0.1908
      7   0.0605  0.0425     0.0044  0.1428
      8   0.0520  0.0396     0.0005  0.1278
      9   0.0619  0.0430     0.0017  0.1418
     10   0.0702  0.0431     0.0052  0.1484
     11   0.0491  0.0336     0.0008  0.1090
     12   0.0531  0.0331     0.0043  0.1117
     13   0.0565  0.0326     0.0081  0.1142
     14   0.0617  0.0331     0.0112  0.1195
     15   0.0624  0.0332     0.0124  0.1209
     16   0.0637  0.0327     0.0151  0.1216
     17   0.0680  0.0327     0.0184  0.1254
     18   0.0552  0.0271     0.0140  0.1016
     19   0.0465  0.0227     0.0106  0.0846
     20   0.0499  0.0234     0.0130  0.0890
     21   0.0518  0.0231     0.0152  0.0903
     22   0.0526  0.0228     0.0165  0.0908
     23   0.0537  0.0226     0.0181  0.0916
     24   0.0561  0.0228     0.0205  0.0943
     25   0.0579  0.0227     0.0221  0.0957
     26   0.0597  0.0227     0.0236  0.0973
     27   0.0601  0.0225     0.0244  0.0976
     28   0.0608  0.0223     0.0254  0.0980
     29   0.0610  0.0222     0.0260  0.0982
     30   0.0615  0.0221     0.0271  0.0986
     31   0.0634  0.0226     0.0283  0.1014
     32   0.0653  0.0231     0.0292  0.1039
     33   0.0668  0.0231     0.0304  0.1056
     34   0.0564  0.0190     0.0253  0.0874
     35   0.0575  0.0189     0.0269  0.0883
     36   0.0587  0.0189     0.0281  0.0892
     37   0.0472  0.0150     0.0217  0.0707
     38   0.0481  0.0149     0.0225  0.0715
     39   0.0489  0.0148     0.0232  0.0724
     40   0.0497  0.0148     0.0240  0.0731
     41   0.0499  0.0147     0.0244  0.0732

