Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6785  1.5070    -4.4657 -0.1682
      1  -2.5165  1.3727    -5.9662 -1.6016
      2  -3.1006  1.5184    -7.3280 -2.2298
      3  -2.5492  1.0330    -4.0957 -2.0660
      4  -2.5425  0.8614    -3.2507 -2.3503
      5  -3.1908  1.6136    -7.5818 -2.2225
      6  -2.7956  1.0653    -4.7155 -2.3306
      7  -2.7015  1.1726    -5.3292 -2.1441
      8  -2.5746  1.0220    -3.9226 -2.1470
      9  -2.9601  1.5481    -7.2580 -1.8542
     10  -2.7625  1.1970    -5.5418 -2.1130
     11  -2.6695  0.9261    -3.6327 -2.2455
     12  -2.5839  0.7018    -3.0886 -2.2866
     13  -2.6627  0.6947    -3.1496 -2.3904
     14  -2.6780  0.5875    -3.1302 -2.4283
     15  -2.9751  1.1261    -5.3319 -2.4021
     16  -2.8756  0.8578    -3.8822 -2.4349
     17  -2.7849  0.6718    -3.4341 -2.4436
     18  -2.7260  0.5247    -3.2614 -2.4478
     19  -2.6842  0.4167    -3.1421 -2.4470
     20  -2.6555  0.3329    -3.1043 -2.4458
     21  -2.6350  0.2695    -3.0608 -2.4441
     22  -2.6462  0.2186    -3.0633 -2.4908
     23  -2.6325  0.1811    -3.0056 -2.4860
     24  -2.6423  0.1505    -3.0120 -2.5467
     25  -2.6649  0.1526    -3.0698 -2.6422
     26  -2.7256  0.2275    -3.1382 -2.6465
     27  -2.7528  0.2176    -3.1466 -2.6537
     28  -2.8186  0.2449    -3.1622 -2.6662
     29  -2.8056  0.2059    -3.1553 -2.6650
     30  -2.8433  0.1934    -3.1604 -2.6823
     31  -2.7903  0.2390    -3.1544 -2.6595
     32  -2.7495  0.2331    -3.1432 -2.6525
     33  -2.7248  0.2037    -3.1318 -2.6504
     34  -2.7012  0.1782    -3.1166 -2.6486
     35  -2.6929  0.1528    -3.1084 -2.6486
     36  -2.6701  0.1339    -3.0737 -2.6465
     37  -2.6609  0.1150    -3.0445 -2.6463
     38  -2.6574  0.1021    -3.0269 -2.6466
     39  -2.6463  0.0875    -2.9300 -2.6455
     40  -2.6446  0.0793    -2.9012 -2.6457
     41  -2.6475  0.0729    -2.9070 -2.6480

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0956  0.0614     0.0001  0.1891
      1   0.0923  0.0622     0.0001  0.1886
      2   0.0851  0.0631     0.0001  0.1871
      3   0.0937  0.0619     0.0001  0.1887
      4   0.1055  0.0596     0.0016  0.1907
      5   0.0420  0.0410     0.0000  0.1217
      6   0.0508  0.0410     0.0001  0.1289
      7   0.0448  0.0361     0.0000  0.1103
      8   0.0514  0.0378     0.0001  0.1194
      9   0.0258  0.0235     0.0000  0.0669
     10   0.0288  0.0231     0.0000  0.0686
     11   0.0318  0.0227     0.0001  0.0708
     12   0.0345  0.0222     0.0011  0.0727
     13   0.0353  0.0234     0.0011  0.0759
     14   0.0389  0.0245     0.0026  0.0815
     15   0.0177  0.0131     0.0000  0.0393
     16   0.0187  0.0127     0.0001  0.0398
     17   0.0207  0.0128     0.0006  0.0412
     18   0.0224  0.0127     0.0016  0.0430
     19   0.0241  0.0128     0.0027  0.0450
     20   0.0257  0.0129     0.0040  0.0466
     21   0.0271  0.0131     0.0056  0.0479
     22   0.0285  0.0131     0.0073  0.0493
     23   0.0299  0.0132     0.0080  0.0511
     24   0.0312  0.0132     0.0089  0.0524
     25   0.0309  0.0130     0.0088  0.0517
     26   0.0242  0.0099     0.0068  0.0391
     27   0.0245  0.0098     0.0071  0.0392
     28   0.0224  0.0089     0.0054  0.0344
     29   0.0231  0.0087     0.0071  0.0351
     30   0.0234  0.0088     0.0072  0.0356
     31   0.0211  0.0081     0.0051  0.0326
     32   0.0214  0.0082     0.0054  0.0330
     33   0.0223  0.0083     0.0069  0.0338
     34   0.0232  0.0085     0.0073  0.0345
     35   0.0238  0.0084     0.0077  0.0352
     36   0.0245  0.0086     0.0080  0.0367
     37   0.0253  0.0086     0.0084  0.0377
     38   0.0257  0.0086     0.0088  0.0381
     39   0.0265  0.0087     0.0091  0.0391
     40   0.0269  0.0087     0.0096  0.0394
     41   0.0275  0.0086     0.0103  0.0398

