Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7565  2.0723    -9.1275 -2.6618
      1  -4.0158  1.1228    -5.7981 -2.4845
      2  -3.1967  0.7250    -4.2128 -2.4009
      3  -2.6741  0.5806    -3.3087 -2.3461
      4  -2.5041  0.4970    -2.9289 -2.3303
      5  -2.6241  0.4766    -3.0414 -2.4285
      6  -2.6913  1.0942    -5.0002 -2.3248
      7  -2.9470  1.2908    -6.4976 -2.3478
      8  -2.7534  1.0064    -4.3745 -2.3435
      9  -2.6340  0.7808    -3.1527 -2.3402
     10  -2.6647  0.7089    -3.1300 -2.3674
     11  -2.6005  0.5468    -3.0272 -2.3637
     12  -2.6108  0.4538    -3.0225 -2.4089
     13  -2.6372  0.4315    -3.0606 -2.5348
     14  -2.6042  0.3332    -2.9531 -2.5317
     15  -2.5840  0.2860    -2.8498 -2.4967
     16  -2.5860  0.2207    -2.8493 -2.5823
     17  -2.5793  0.1627    -2.8467 -2.5828
     18  -2.5701  0.1726    -2.8437 -2.5261
     19  -2.5781  0.1390    -2.8441 -2.5856
     20  -2.5780  0.1046    -2.8438 -2.5874
     21  -2.5832  0.1133    -2.8459 -2.5901
     22  -2.5800  0.0845    -2.8437 -2.5902
     23  -2.5807  0.0654    -2.8436 -2.5915
     24  -2.5961  0.1537    -2.8808 -2.5911
     25  -2.5882  0.1160    -2.8503 -2.5910
     26  -2.5856  0.0885    -2.8487 -2.5911
     27  -2.5833  0.0687    -2.8468 -2.5912
     28  -2.6057  0.1432    -2.9914 -2.5911
     29  -2.6010  0.1156    -2.9682 -2.5912
     30  -2.5956  0.0950    -2.9241 -2.5912
     31  -2.6050  0.1021    -2.9899 -2.5926
     32  -2.5895  0.0792    -2.8531 -2.5916
     33  -2.6047  0.1074    -2.9873 -2.5926
     34  -2.6166  0.1158    -3.0313 -2.5939
     35  -2.6016  0.0929    -2.9661 -2.5930
     36  -2.5886  0.0712    -2.8515 -2.5922
     37  -2.5848  0.0563    -2.8478 -2.5921
     38  -2.6001  0.0976    -2.9556 -2.5926
     39  -2.5923  0.0786    -2.8610 -2.5923
     40  -2.5974  0.0825    -2.9288 -2.5930
     41  -2.5950  0.0734    -2.9010 -2.5929

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0067  0.1898
      1   0.1016  0.0588     0.0066  0.1898
      2   0.1021  0.0585     0.0075  0.1899
      3   0.1017  0.0585     0.0075  0.1897
      4   0.1062  0.0572     0.0110  0.1905
      5   0.1046  0.0577     0.0099  0.1903
      6   0.0428  0.0371     0.0001  0.1154
      7   0.0267  0.0235     0.0000  0.0690
      8   0.0301  0.0235     0.0001  0.0724
      9   0.0334  0.0236     0.0008  0.0754
     10   0.0361  0.0253     0.0015  0.0816
     11   0.0393  0.0255     0.0038  0.0849
     12   0.0434  0.0266     0.0060  0.0904
     13   0.0456  0.0278     0.0065  0.0950
     14   0.0494  0.0280     0.0088  0.0988
     15   0.0532  0.0292     0.0103  0.1044
     16   0.0566  0.0291     0.0134  0.1075
     17   0.0578  0.0288     0.0152  0.1082
     18   0.0555  0.0278     0.0144  0.1039
     19   0.0596  0.0283     0.0168  0.1088
     20   0.0605  0.0280     0.0184  0.1093
     21   0.0581  0.0268     0.0175  0.1044
     22   0.0601  0.0266     0.0201  0.1062
     23   0.0622  0.0266     0.0221  0.1081
     24   0.0422  0.0180     0.0130  0.0716
     25   0.0439  0.0178     0.0148  0.0730
     26   0.0444  0.0176     0.0156  0.0733
     27   0.0452  0.0175     0.0165  0.0737
     28   0.0336  0.0130     0.0106  0.0538
     29   0.0342  0.0129     0.0117  0.0541
     30   0.0350  0.0128     0.0131  0.0546
     31   0.0351  0.0128     0.0134  0.0548
     32   0.0364  0.0131     0.0141  0.0567
     33   0.0332  0.0120     0.0120  0.0517
     34   0.0332  0.0120     0.0121  0.0518
     35   0.0346  0.0121     0.0139  0.0532
     36   0.0357  0.0123     0.0143  0.0545
     37   0.0367  0.0123     0.0150  0.0551
     38   0.0310  0.0105     0.0115  0.0465
     39   0.0320  0.0105     0.0129  0.0473
     40   0.0324  0.0106     0.0136  0.0478
     41   0.0328  0.0105     0.0141  0.0480

