Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.1436  1.5537    -7.5049 -2.3395
      1  -3.2790  1.4928    -7.4628 -2.5118
      2  -3.8009  1.6673    -8.1470 -2.6448
      3  -3.4268  1.4451    -7.5255 -2.6240
      4  -3.1852  1.2187    -6.5471 -2.6126
      5  -3.1242  1.0265    -5.3421 -2.7547
      6  -3.0541  0.8380    -3.8901 -2.8634
      7  -2.9586  0.6265    -3.3267 -2.8634
      8  -3.3871  1.2628    -6.9732 -2.8629
      9  -3.2626  1.1952    -6.5662 -2.8575
     10  -3.0945  0.9005    -4.1717 -2.8586
     11  -2.9976  0.7369    -3.3889 -2.8580
     12  -2.9315  0.5658    -3.2676 -2.8586
     13  -2.9695  0.6319    -3.3571 -2.8632
     14  -2.9174  0.4879    -3.2375 -2.8633
     15  -2.8884  0.3548    -3.1314 -2.8639
     16  -2.8901  0.3193    -3.1945 -2.8669
     17  -2.8720  0.2405    -3.1254 -2.8669
     18  -2.8842  0.2765    -3.1673 -2.8679
     19  -2.8717  0.2020    -3.1278 -2.8679
     20  -2.8660  0.1470    -3.1259 -2.8681
     21  -2.8714  0.1468    -3.1309 -2.8689
     22  -2.8872  0.1718    -3.2730 -2.8699
     23  -2.9741  0.2846    -3.3754 -2.8761
     24  -2.9143  0.2531    -3.3345 -2.8707
     25  -2.9169  0.2119    -3.3416 -2.8718
     26  -3.0114  0.2854    -3.3841 -2.8825
     27  -3.0786  0.2732    -3.3919 -2.9105
     28  -3.1089  0.2266    -3.3938 -2.9688
     29  -3.0570  0.3543    -3.3907 -2.8918
     30  -2.9924  0.3927    -3.3801 -2.8761
     31  -2.9400  0.3592    -3.3543 -2.8714
     32  -2.9054  0.2965    -3.3045 -2.8697
     33  -2.8847  0.2314    -3.2223 -2.8691
     34  -2.9197  0.3086    -3.3348 -2.8706
     35  -2.9750  0.3730    -3.3743 -2.8745
     36  -2.9286  0.3363    -3.3438 -2.8709
     37  -2.9070  0.2595    -3.3186 -2.8703
     38  -2.9543  0.3178    -3.3663 -2.8735
     39  -2.9134  0.2814    -3.3280 -2.8705
     40  -2.8966  0.2173    -3.2990 -2.8700
     41  -2.8874  0.1670    -3.2758 -2.8699

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0815  0.0662     0.0000  0.1874
      1   0.0761  0.0655     0.0000  0.1861
      2   0.0397  0.0473     0.0000  0.1421
      3   0.0533  0.0510     0.0000  0.1560
      4   0.0655  0.0527     0.0000  0.1653
      5   0.0760  0.0539     0.0001  0.1727
      6   0.0857  0.0537     0.0001  0.1776
      7   0.0934  0.0512     0.0084  0.1797
      8   0.0382  0.0304     0.0000  0.0910
      9   0.0423  0.0315     0.0000  0.0964
     10   0.0459  0.0304     0.0001  0.0984
     11   0.0513  0.0308     0.0014  0.1039
     12   0.0556  0.0304     0.0075  0.1075
     13   0.0513  0.0284     0.0051  0.0992
     14   0.0552  0.0281     0.0102  0.1025
     15   0.0570  0.0274     0.0144  0.1033
     16   0.0594  0.0280     0.0163  0.1072
     17   0.0624  0.0278     0.0198  0.1098
     18   0.0584  0.0262     0.0177  0.1026
     19   0.0601  0.0257     0.0208  0.1036
     20   0.0608  0.0254     0.0220  0.1041
     21   0.0612  0.0256     0.0222  0.1050
     22   0.0575  0.0241     0.0209  0.0984
     23   0.0447  0.0183     0.0148  0.0744
     24   0.0454  0.0182     0.0154  0.0747
     25   0.0469  0.0183     0.0167  0.0762
     26   0.0408  0.0161     0.0141  0.0664
     27   0.0416  0.0167     0.0142  0.0681
     28   0.0438  0.0171     0.0153  0.0712
     29   0.0356  0.0141     0.0105  0.0570
     30   0.0339  0.0135     0.0095  0.0542
     31   0.0351  0.0138     0.0103  0.0554
     32   0.0368  0.0138     0.0122  0.0578
     33   0.0383  0.0137     0.0143  0.0592
     34   0.0345  0.0128     0.0112  0.0535
     35   0.0319  0.0121     0.0093  0.0493
     36   0.0327  0.0121     0.0101  0.0504
     37   0.0338  0.0119     0.0119  0.0514
     38   0.0316  0.0114     0.0100  0.0478
     39   0.0323  0.0113     0.0108  0.0481
     40   0.0332  0.0111     0.0126  0.0489
     41   0.0339  0.0109     0.0141  0.0496

