Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.0767  1.4049    -7.0615 -2.3499
      1  -2.8034  1.2249    -6.0500 -2.3328
      2  -2.6751  1.2162    -5.8530 -2.3196
      3  -2.5139  0.9514    -3.4171 -2.3177
      4  -2.4146  0.7044    -2.5765 -2.3170
      5  -2.3597  0.5048    -2.5711 -2.3167
      6  -2.3322  0.3668    -2.5679 -2.3165
      7  -2.3921  0.6372    -2.5726 -2.3168
      8  -2.3497  0.4644    -2.5690 -2.3166
      9  -2.3273  0.3372    -2.5671 -2.3165
     10  -2.3156  0.2446    -2.5661 -2.3165
     11  -2.3095  0.1782    -2.5656 -2.3164
     12  -2.3063  0.1306    -2.5654 -2.3164
     13  -2.3342  0.3805    -2.5676 -2.3165
     14  -2.3193  0.2769    -2.5664 -2.3165
     15  -2.3116  0.2036    -2.5658 -2.3164
     16  -2.3074  0.1491    -2.5655 -2.3164
     17  -2.3052  0.1086    -2.5653 -2.3164
     18  -2.3163  0.2497    -2.5662 -2.3165
     19  -2.3098  0.1807    -2.5657 -2.3164
     20  -2.3064  0.1321    -2.5654 -2.3164
     21  -2.3046  0.0969    -2.5652 -2.3164
     22  -2.3037  0.0714    -2.5652 -2.3164
     23  -2.3086  0.1658    -2.5656 -2.3164
     24  -2.3058  0.1207    -2.5653 -2.3164
     25  -2.3043  0.0874    -2.5652 -2.3164
     26  -2.3035  0.0637    -2.5652 -2.3164
     27  -2.3078  0.1527    -2.5655 -2.3164
     28  -2.3053  0.1111    -2.5653 -2.3164
     29  -2.3184  0.2660    -2.5664 -2.3165
     30  -2.3109  0.1924    -2.5658 -2.3164
     31  -2.3069  0.1396    -2.5654 -2.3164
     32  -2.3049  0.1016    -2.5653 -2.3164
     33  -2.3038  0.0744    -2.5652 -2.3164
     34  -2.3104  0.1863    -2.5657 -2.3164
     35  -2.3067  0.1349    -2.5654 -2.3164
     36  -2.3048  0.0988    -2.5653 -2.3164
     37  -2.3037  0.0717    -2.5652 -2.3164
     38  -2.3094  0.1734    -2.5657 -2.3164
     39  -2.3061  0.1249    -2.5654 -2.3164
     40  -2.3045  0.0910    -2.5652 -2.3164
     41  -2.3139  0.2224    -2.5661 -2.3165

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0887  0.0648     0.0000  0.1885
      1   0.0963  0.0627     0.0000  0.1895
      2   0.0973  0.0618     0.0000  0.1894
      3   0.1092  0.0582     0.0001  0.1911
      4   0.1168  0.0543     0.0165  0.1919
      5   0.1202  0.0517     0.0284  0.1921
      6   0.1249  0.0492     0.0369  0.1926
      7   0.0958  0.0487     0.0178  0.1791
      8   0.1001  0.0470     0.0260  0.1804
      9   0.1038  0.0458     0.0315  0.1816
     10   0.1075  0.0447     0.0362  0.1828
     11   0.1110  0.0439     0.0403  0.1840
     12   0.1144  0.0431     0.0440  0.1851
     13   0.0729  0.0327     0.0233  0.1299
     14   0.0751  0.0322     0.0268  0.1314
     15   0.0776  0.0319     0.0294  0.1338
     16   0.0800  0.0318     0.0318  0.1359
     17   0.0820  0.0316     0.0344  0.1376
     18   0.0606  0.0234     0.0232  0.0991
     19   0.0621  0.0231     0.0252  0.1003
     20   0.0636  0.0229     0.0274  0.1015
     21   0.0650  0.0227     0.0288  0.1026
     22   0.0664  0.0227     0.0301  0.1037
     23   0.0522  0.0179     0.0221  0.0806
     24   0.0533  0.0177     0.0233  0.0814
     25   0.0543  0.0175     0.0245  0.0820
     26   0.0553  0.0174     0.0259  0.0827
     27   0.0446  0.0144     0.0193  0.0668
     28   0.0455  0.0143     0.0209  0.0674
     29   0.0365  0.0122     0.0145  0.0543
     30   0.0372  0.0120     0.0152  0.0546
     31   0.0379  0.0118     0.0160  0.0550
     32   0.0386  0.0117     0.0168  0.0554
     33   0.0392  0.0116     0.0176  0.0561
     34   0.0319  0.0100     0.0134  0.0463
     35   0.0325  0.0098     0.0142  0.0466
     36   0.0331  0.0097     0.0146  0.0469
     37   0.0336  0.0096     0.0151  0.0472
     38   0.0279  0.0085     0.0105  0.0396
     39   0.0283  0.0084     0.0114  0.0398
     40   0.0288  0.0083     0.0123  0.0401
     41   0.0237  0.0074     0.0083  0.0333

