trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 400, 0.0, 800, 520
6.0, 600, 0.0, 800, 520
7.0, 700, 0.0, 800, 520
8.0, 650, 0.0, 800, 520
9.0, 675, 0.0, 800, 520
10.0, 687, 0.0, 800, 520
11.0, 800, 4.0, 400, 0
12.0, 800, 4.0, 600, 0
13.0, 800, 4.0, 500, 0
14.0, 800, 4.0, 550, 0
15.0, 800, 4.0, 575, 0
16.0, 800, 4.0, 587, 0
17.0, 800, 26.0, 400, 0
18.0, 800, 26.0, 600, 0
19.0, 800, 26.0, 500, 0
20.0, 800, 26.0, 550, 0
21.0, 800, 26.0, 575, 0
22.0, 800, 26.0, 587, 0
23.0, 400, 0.0, 800, 52
24.0, 600, 0.0, 800, 52
25.0, 500, 0.0, 800, 52
26.0, 550, 0.0, 800, 52
27.0, 575, 0.0, 800, 52
28.0, 587, 0.0, 800, 52
29.0, 800, 2.0, 400, 0
30.0, 800, 2.0, 600, 0
31.0, 800, 2.0, 500, 0
32.0, 800, 2.0, 550, 0
33.0, 800, 2.0, 575, 0
34.0, 800, 2.0, 587, 0
35.0, 400, 0.0, 800, 156
36.0, 600, 0.0, 800, 156
37.0, 500, 0.0, 800, 156
38.0, 550, 0.0, 800, 156
39.0, 575, 0.0, 800, 156
40.0, 587, 0.0, 800, 156
41.0, 800, 1.0, 400, 0
42.0, 800, 1.0, 600, 0
43.0, 800, 1.0, 500, 0
44.0, 800, 1.0, 550, 0
45.0, 800, 1.0, 575, 0
46.0, 800, 1.0, 587, 0
