Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.6460  1.0759    -5.1274 -2.4402
      1  -3.0111  0.8502    -3.9295 -2.3750
      2  -3.4159  0.8019    -4.3881 -2.9603
      3  -3.2370  0.7705    -3.8427 -2.8706
      4  -3.2085  0.5905    -3.6411 -2.9711
      5  -3.5226  1.5195    -7.7764 -2.5884
      6  -3.2622  1.1944    -6.4497 -2.5857
      7  -3.1050  1.0525    -5.4196 -2.5491
      8  -3.0409  0.8451    -3.8620 -2.6506
      9  -2.9481  0.6758    -3.3819 -2.6464
     10  -3.0470  1.1720    -6.0861 -2.4281
     11  -2.8961  0.8848    -3.6963 -2.4240
     12  -2.8621  0.7141    -3.3868 -2.4884
     13  -2.8788  0.6125    -3.3667 -2.5929
     14  -2.8852  0.5075    -3.3496 -2.6302
     15  -3.1759  0.9987    -5.0570 -2.6369
     16  -3.0687  0.7581    -3.8627 -2.6369
     17  -2.9928  0.5941    -3.6126 -2.6340
     18  -2.9414  0.4719    -3.4526 -2.6314
     19  -2.9072  0.3784    -3.3889 -2.6300
     20  -2.9175  0.3141    -3.3882 -2.6758
     21  -2.8903  0.2641    -3.3637 -2.6685
     22  -2.8683  0.2255    -3.3365 -2.6621
     23  -2.8813  0.1943    -3.3406 -2.7132
     24  -2.8635  0.1694    -3.3063 -2.7034
     25  -2.8748  0.1500    -3.3129 -2.7701
     26  -2.8683  0.1354    -3.2934 -2.7702
     27  -2.9212  0.1743    -3.3646 -2.8558
     28  -2.9814  0.1953    -3.3869 -2.8654
     29  -3.0225  0.1865    -3.3937 -2.8782
     30  -3.0510  0.1696    -3.3966 -2.8921
     31  -2.9781  0.2303    -3.3908 -2.8637
     32  -2.9863  0.2037    -3.3912 -2.8698
     33  -3.0711  0.3091    -3.5449 -2.8774
     34  -3.0738  0.2605    -3.5373 -2.8855
     35  -3.0783  0.2258    -3.5320 -2.8929
     36  -3.1756  0.3672    -3.6826 -2.9160
     37  -3.3273  0.6017    -3.9369 -2.9539
     38  -3.2918  0.4680    -3.9064 -2.9553
     39  -3.2548  0.3950    -3.8588 -2.9452
     40  -3.2342  0.3317    -3.8251 -2.9421
     41  -3.2048  0.2953    -3.7537 -2.9307

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0979  0.0607     0.0011  0.1894
      1   0.0991  0.0600     0.0018  0.1895
      2   0.0953  0.0609     0.0001  0.1889
      3   0.0962  0.0608     0.0001  0.1890
      4   0.1049  0.0580     0.0064  0.1902
      5   0.0297  0.0324     0.0000  0.0931
      6   0.0332  0.0325     0.0000  0.0965
      7   0.0395  0.0358     0.0001  0.1092
      8   0.0457  0.0367     0.0001  0.1159
      9   0.0519  0.0377     0.0017  0.1230
     10   0.0218  0.0171     0.0000  0.0513
     11   0.0231  0.0168     0.0001  0.0521
     12   0.0257  0.0172     0.0007  0.0547
     13   0.0286  0.0181     0.0015  0.0593
     14   0.0314  0.0186     0.0026  0.0625
     15   0.0155  0.0103     0.0001  0.0318
     16   0.0162  0.0100     0.0002  0.0321
     17   0.0174  0.0100     0.0008  0.0330
     18   0.0186  0.0100     0.0013  0.0339
     19   0.0197  0.0101     0.0018  0.0346
     20   0.0209  0.0101     0.0025  0.0362
     21   0.0220  0.0102     0.0033  0.0378
     22   0.0231  0.0104     0.0042  0.0391
     23   0.0242  0.0104     0.0058  0.0400
     24   0.0253  0.0105     0.0071  0.0409
     25   0.0264  0.0105     0.0077  0.0418
     26   0.0271  0.0105     0.0082  0.0426
     27   0.0230  0.0088     0.0070  0.0351
     28   0.0215  0.0084     0.0053  0.0334
     29   0.0221  0.0087     0.0059  0.0341
     30   0.0230  0.0089     0.0071  0.0357
     31   0.0183  0.0071     0.0030  0.0273
     32   0.0189  0.0071     0.0038  0.0276
     33   0.0146  0.0059     0.0014  0.0213
     34   0.0151  0.0059     0.0017  0.0221
     35   0.0155  0.0058     0.0020  0.0228
     36   0.0116  0.0048     0.0008  0.0178
     37   0.0086  0.0036     0.0003  0.0128
     38   0.0088  0.0035     0.0004  0.0129
     39   0.0091  0.0036     0.0005  0.0131
     40   0.0093  0.0036     0.0006  0.0132
     41   0.0097  0.0038     0.0006  0.0134

