trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1081 610.00  0.00 800.00  0.71  1
  1  682 380.00  0.00 800.00 260.00  1
  2 1025 570.00  0.00 800.00 520.00  0
  3  737 410.00  0.00 800.00 520.00  1
  4  917 510.00  0.00 800.00 520.00  0
  5  845 470.00  0.00 800.00 520.00  1
  6  935 520.00  0.00 800.00 520.00  0
  7  827 460.00  0.00 800.00 520.00  1
  8  827 470.00  0.00 800.00 260.00  1
  9  935 520.00  0.00 800.00 520.00  1
 10  953 530.00  0.00 800.00 520.00  1
 11 1097 610.00  0.00 800.00 520.00  0
 12  935 520.00  0.00 800.00 520.00  1
 13 1097 620.00  0.00 800.00 260.00  1
 14 1097 630.00  0.00 800.00 260.00  0
 15 1115 620.00  0.00 800.00 520.00  1
 16 1277 710.00  0.00 800.00 520.00  0
 17 1241 690.00  0.00 800.00 520.00  0
 18 1223 680.00  0.00 800.00 520.00  0
 19 1169 650.00  0.00 800.00 520.00  0
 20 1151 640.00  0.00 800.00 520.00  1
 21 1331 740.00  0.00 800.00 520.00  0
 22 1277 710.00  0.00 800.00 520.00  1
 23   12  10.00  0.00 800.00 26.00  1
 24   12  10.00  0.00 800.00 52.00  1
 25 1403 780.00  0.00 800.00 520.00  0
 26 1385 770.00  0.00 800.00 520.00  0
 27 1349 750.00  0.00 800.00 520.00  0
 28  755 420.00  0.00 800.00 520.00  1
 29 1313 730.00  0.00 800.00 520.00  0
 30  791 440.00  0.00 800.00 520.00  1
 31 1277 710.00  0.00 800.00 520.00  0
 32  845 470.00  0.00 800.00 520.00  1
 33 1277 720.00  0.00 800.00 260.00  0
 34  863 480.00  0.00 800.00 520.00  1
 35 1205 670.00  0.00 800.00 520.00  1
 36 1313 730.00  0.00 800.00 520.00  0
 37 1277 710.00  0.00 800.00 520.00  0
 38  899 500.00  0.00 800.00 520.00  1
 39  899 520.00  0.00 800.00 260.00  1
 40 1205 670.00  0.00 800.00 520.00  0
 41  917 510.00  0.00 800.00 520.00  1
