Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7590  2.0715    -9.1278 -2.6637
      1  -7.3665  1.1819    -6.5257 -5.7349
      2  -6.3122  0.6714    -7.3087 -5.6306
      3  -6.7529  0.5122    -7.5196 -6.3872
      4  -6.5533  0.3923    -7.0149 -6.2784
      5  -6.7222  0.3696    -7.1944 -6.5573
      6  -6.6951  0.2700    -6.9934 -6.5629
      7  -6.7214  0.1988    -6.9934 -6.7300
      8  -6.7247  0.1539    -6.9929 -6.7312
      9  -6.8042  0.4152    -7.3960 -6.7284
     10  -6.9818  0.6052    -8.0674 -6.7334
     11  -6.9238  0.4531    -7.5326 -6.7385
     12  -7.0061  0.4444    -7.6764 -6.7804
     13  -7.0357  0.3973    -7.6723 -6.8465
     14  -6.9894  0.4460    -7.6193 -6.7713
     15  -7.1814  0.8985    -8.7380 -6.3795
     16  -7.1362  0.7253    -8.3703 -6.7434
     17  -7.0964  0.5770    -8.0162 -6.7788
     18  -7.0671  0.4568    -7.7698 -6.7975
     19  -7.0400  0.3650    -7.5931 -6.8041
     20  -7.1510  0.6073    -8.0324 -6.7845
     21  -7.1435  0.4901    -7.8459 -6.8223
     22  -7.2361  0.8645    -8.4566 -6.3666
     23  -7.3004  0.7006    -8.3995 -6.7886
     24  -7.3358  0.5882    -8.3725 -6.8652
     25  -7.3093  0.5017    -8.2266 -6.8849
     26  -7.2835  0.4333    -8.0792 -6.8928
     27  -7.2578  0.3796    -7.9907 -6.8932
     28  -7.2810  0.3511    -7.9978 -6.9854
     29  -7.2550  0.3146    -7.8920 -6.9771
     30  -7.2748  0.2981    -7.9035 -7.0129
     31  -7.2498  0.2715    -7.8170 -7.0104
     32  -7.2707  0.2607    -7.8218 -7.0262
     33  -7.2423  0.2457    -7.7960 -7.0197
     34  -7.2619  0.2376    -7.8022 -7.0334
     35  -7.3575  0.2754    -7.9799 -7.0698
     36  -7.3362  0.2536    -7.9024 -7.0648
     37  -7.3156  0.2359    -7.8241 -7.0593
     38  -7.3362  0.2289    -7.8298 -7.0832
     39  -7.3410  0.2237    -7.8285 -7.0931
     40  -7.3157  0.2087    -7.8088 -7.0805
     41  -7.3343  0.2036    -7.8143 -7.1080

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1028  0.0582     0.0083  0.1899
      1   0.1027  0.0582     0.0085  0.1899
      2   0.1010  0.0588     0.0067  0.1897
      3   0.1006  0.0588     0.0068  0.1896
      4   0.1054  0.0578     0.0095  0.1904
      5   0.1076  0.0582     0.0090  0.1911
      6   0.1170  0.0551     0.0173  0.1923
      7   0.1251  0.0515     0.0276  0.1931
      8   0.1260  0.0507     0.0307  0.1932
      9   0.0632  0.0419     0.0047  0.1421
     10   0.0372  0.0267     0.0009  0.0845
     11   0.0417  0.0266     0.0030  0.0882
     12   0.0430  0.0280     0.0031  0.0927
     13   0.0469  0.0295     0.0042  0.0989
     14   0.0396  0.0246     0.0029  0.0819
     15   0.0164  0.0122     0.0001  0.0367
     16   0.0187  0.0124     0.0001  0.0390
     17   0.0207  0.0124     0.0007  0.0406
     18   0.0224  0.0123     0.0017  0.0419
     19   0.0241  0.0124     0.0030  0.0439
     20   0.0160  0.0084     0.0004  0.0274
     21   0.0170  0.0082     0.0011  0.0281
     22   0.0109  0.0062     0.0001  0.0191
     23   0.0114  0.0058     0.0001  0.0192
     24   0.0117  0.0056     0.0005  0.0193
     25   0.0124  0.0056     0.0007  0.0197
     26   0.0130  0.0056     0.0009  0.0200
     27   0.0136  0.0056     0.0011  0.0203
     28   0.0141  0.0056     0.0014  0.0205
     29   0.0146  0.0056     0.0016  0.0207
     30   0.0151  0.0056     0.0020  0.0214
     31   0.0156  0.0056     0.0024  0.0224
     32   0.0161  0.0056     0.0029  0.0232
     33   0.0166  0.0057     0.0034  0.0240
     34   0.0171  0.0057     0.0041  0.0246
     35   0.0151  0.0051     0.0023  0.0205
     36   0.0155  0.0051     0.0029  0.0207
     37   0.0160  0.0050     0.0035  0.0210
     38   0.0164  0.0051     0.0043  0.0220
     39   0.0167  0.0050     0.0052  0.0225
     40   0.0171  0.0051     0.0064  0.0233
     41   0.0175  0.0051     0.0071  0.0240

