trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1274 710.00  0.00 800.00 104.00  0
  1  716 400.00  0.00 800.00 104.00  0
  2  822 460.00  0.00 800.00 26.00  0
  3  766 430.00  0.00 800.00 17.20  1
  4  714 400.00  0.00 800.00 26.00  0
  5  677 380.00  0.00 800.00 21.50  0
  6  766 430.00  0.00 800.00 17.20  1
  7  659 370.00  0.00 800.00 21.50  0
  8 1420 790.00  0.00 800.00 260.00  0
  9 1420 790.00  0.00 800.00 520.00  0
 10  586 330.00  0.00 800.00 17.20  0
 11 1421 790.00  0.00 800.00 520.00  0
 12 1421 780.00  0.00 800.00 260.00  1
 13 1421 790.00  0.00 800.00 260.00  1
 14 1421 770.00  0.00 800.00 260.00  0
 15 1420 790.00  0.00 800.00 260.00  0
 16 1421 790.00  0.00 800.00 260.00  0
 17 1421 790.00  0.00 800.00 260.00  0
 18 1421 790.00  0.00 800.00 260.00  0
 19 1421 770.00  0.00 800.00 260.00  0
 20 1421 790.00  0.00 800.00 260.00  0
 21 1421 790.00  0.00 800.00 260.00  0
 22 1421 770.00  0.00 800.00 260.00  0
 23 1421 790.00  0.00 800.00 260.00  0
 24 1421 790.00  0.00 800.00 260.00  0
 25 1421 770.00  0.00 800.00 260.00  0
 26 1421 770.00  0.00 800.00 260.00  0
 27 1421 770.00  0.00 800.00 260.00  0
 28 1421 770.00  0.00 800.00 260.00  0
 29 1421 790.00  0.00 800.00 260.00  0
 30  767 430.00  0.00 800.00 21.50  0
 31  766 430.00  0.00 800.00 17.20  0
 32 1421 790.00  0.00 800.00 520.00  0
 33  730 410.00  0.00 800.00 17.20  0
 34  694 390.00  0.00 800.00 17.20  0
 35  801 450.00  0.00 800.00 12.90  0
 36  765 430.00  0.00 800.00 12.90  0
 37  765 450.00  0.00 800.00 17.20  0
 38 1421 790.00  0.00 800.00 520.00  0
 39  747 420.00  0.00 800.00 12.90  0
 40  729 410.00  0.00 800.00 12.90  0
 41  711 400.00  0.00 800.00 12.90  0
