trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  774 440.00  0.00 800.00  0.43  1
  1  790 440.00  0.00 800.00 260.00  0
  2  661 370.00  0.00 800.00 52.00  0
  3  766 430.00  0.00 800.00 17.20  1
  4  732 410.00  0.00 800.00 26.00  1
  5  822 460.00  0.00 800.00 26.00  1
  6  679 380.00  0.00 800.00 52.00  0
  7  804 450.00  0.00 800.00 26.00  0
  8  822 460.00  0.00 800.00 26.00  0
  9  840 470.00  0.00 800.00 26.00  0
 10  840 490.00  0.00 800.00 21.50  0
 11  678 380.00  0.00 800.00 26.00  1
 12  749 420.00  0.00 800.00 21.50  1
 13  840 470.00  0.00 800.00 26.00  0
 14  589 330.00  0.00 800.00 52.00  0
 15  767 430.00  0.00 800.00 21.50  1
 16  893 500.00  0.00 800.00 21.50  0
 17  714 400.00  0.00 800.00 26.00  1
 18  785 440.00  0.00 800.00 21.50  1
 19  822 460.00  0.00 800.00 26.00  0
 20  785 440.00  0.00 800.00 17.20  1
 21  822 470.00  0.00 800.00 52.00  0
 22  571 320.00  0.00 800.00 52.00  0
 23  785 440.00  0.00 800.00 21.50  1
 24 1334 750.00  0.00 800.00  1.00  1
 25  481 270.00  0.00 800.00 52.00  0
 26  714 400.00  0.00 800.00 26.00  0
 27  696 390.00  0.00 800.00 26.00  1
 28  696 410.00  0.00 800.00 52.00  0
 29  696 380.00  0.00 800.00 21.50  1
 30 1407 790.00  0.00 800.00  2.00  1
 31  858 480.00  0.00 800.00 26.00  0
 32  678 380.00  0.00 800.00 26.00  1
 33  749 420.00  0.00 800.00 21.50  1
 34  749 410.00  0.00 800.00 17.20  1
 35  749 440.00  0.00 800.00 17.20  1
 36  445 250.00  0.00 800.00 52.00  0
 37  731 410.00  0.00 800.00 21.50  1
 38 1280 720.00  0.00 800.00  1.00  1
 39   52  30.00  0.00 800.00 260.00  1
 40 1142 640.00  0.00 800.00 10.80  0
 41  678 380.00  0.00 800.00 26.00  0
