Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.7960  1.4981    -8.4345 -4.6257
      1  -5.4646  0.8079    -6.6922 -4.4473
      2  -4.8916  0.5706    -5.6124 -4.2890
      3  -4.5932  0.4979    -5.1322 -4.1351
      4  -4.4248  0.4727    -4.9090 -3.9704
      5  -4.5304  0.3473    -4.9408 -4.3923
      6  -4.5035  0.2661    -4.7827 -4.4009
      7  -4.3547  0.6252    -4.8141 -3.7513
      8  -4.3666  0.4709    -4.7819 -4.0250
      9  -4.2646  0.4588    -4.7465 -3.9550
     10  -4.2884  0.3495    -4.7414 -4.1203
     11  -4.2895  0.2688    -4.7358 -4.2341
     12  -4.2915  0.2135    -4.7331 -4.2429
     13  -4.2793  0.1734    -4.7158 -4.2431
     14  -4.2818  0.1479    -4.7156 -4.2465
     15  -4.2757  0.1295    -4.7047 -4.2465
     16  -4.2766  0.1202    -4.7046 -4.2476
     17  -4.2774  0.1146    -4.7047 -4.2486
     18  -4.2732  0.1079    -4.6954 -4.2484
     19  -4.2742  0.1055    -4.6958 -4.2493
     20  -4.2746  0.1043    -4.6960 -4.2497
     21  -4.2750  0.1034    -4.6962 -4.2501
     22  -4.2716  0.0996    -4.6876 -4.2499
     23  -4.2706  0.0983    -4.6846 -4.2499
     24  -4.2716  0.0975    -4.6857 -4.2506
     25  -4.2689  0.0945    -4.6775 -4.2504
     26  -4.2694  0.0942    -4.6780 -4.2507
     27  -4.2686  0.0933    -4.6755 -4.2507
     28  -4.2664  0.0907    -4.6674 -4.2506
     29  -4.2671  0.0903    -4.6686 -4.2510
     30  -4.2677  0.0901    -4.6696 -4.2513
     31  -4.2678  0.0901    -4.6699 -4.2514
     32  -4.3781  0.1407    -4.7631 -4.2634
     33  -4.3065  0.1246    -4.7364 -4.2530
     34  -4.3029  0.1225    -4.7335 -4.2527
     35  -4.2956  0.1179    -4.7267 -4.2521
     36  -4.2907  0.1145    -4.7212 -4.2517
     37  -4.2920  0.1147    -4.7224 -4.2522
     38  -4.2947  0.1155    -4.7249 -4.2529
     39  -4.2961  0.1159    -4.7262 -4.2533
     40  -4.2877  0.1098    -4.7160 -4.2526
     41  -4.2885  0.1101    -4.7169 -4.2528

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0065  0.1899
      1   0.1013  0.0590     0.0051  0.1897
      2   0.1016  0.0590     0.0051  0.1898
      3   0.1010  0.0593     0.0049  0.1897
      4   0.0988  0.0594     0.0049  0.1891
      5   0.1119  0.0566     0.0114  0.1915
      6   0.1191  0.0539     0.0190  0.1923
      7   0.0506  0.0387     0.0001  0.1228
      8   0.0547  0.0380     0.0030  0.1257
      9   0.0526  0.0375     0.0029  0.1234
     10   0.0582  0.0374     0.0072  0.1284
     11   0.0605  0.0368     0.0101  0.1298
     12   0.0626  0.0365     0.0131  0.1312
     13   0.0650  0.0363     0.0153  0.1334
     14   0.0664  0.0360     0.0171  0.1344
     15   0.0679  0.0358     0.0189  0.1356
     16   0.0684  0.0357     0.0199  0.1359
     17   0.0689  0.0355     0.0209  0.1362
     18   0.0701  0.0354     0.0220  0.1370
     19   0.0706  0.0353     0.0226  0.1373
     20   0.0709  0.0352     0.0230  0.1375
     21   0.0712  0.0351     0.0234  0.1377
     22   0.0721  0.0350     0.0244  0.1384
     23   0.0724  0.0349     0.0249  0.1387
     24   0.0731  0.0348     0.0257  0.1392
     25   0.0738  0.0348     0.0267  0.1398
     26   0.0741  0.0347     0.0272  0.1400
     27   0.0744  0.0347     0.0277  0.1402
     28   0.0750  0.0346     0.0282  0.1408
     29   0.0755  0.0345     0.0287  0.1411
     30   0.0759  0.0344     0.0292  0.1414
     31   0.0761  0.0344     0.0294  0.1416
     32   0.0365  0.0128     0.0155  0.0570
     33   0.0344  0.0111     0.0151  0.0519
     34   0.0348  0.0111     0.0154  0.0522
     35   0.0353  0.0111     0.0158  0.0527
     36   0.0357  0.0111     0.0161  0.0531
     37   0.0360  0.0111     0.0164  0.0533
     38   0.0364  0.0111     0.0167  0.0536
     39   0.0366  0.0111     0.0170  0.0538
     40   0.0371  0.0111     0.0175  0.0542
     41   0.0373  0.0111     0.0177  0.0543

