Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.0349  1.2330    -5.9162 -2.4806
      1  -3.1245  0.8268    -4.1049 -2.3890
      2  -2.7190  0.7514    -3.3756 -2.3460
      3  -2.5461  0.6629    -3.0026 -2.3305
      4  -2.4237  0.6635    -2.7983 -2.3181
      5  -2.3642  0.4988    -2.5762 -2.3170
      6  -2.5230  0.9688    -3.6625 -2.3177
      7  -2.4214  0.7187    -2.5786 -2.3171
      8  -2.3673  0.5347    -2.5721 -2.3168
      9  -2.4020  0.6656    -2.5745 -2.3169
     10  -2.3553  0.4870    -2.5701 -2.3167
     11  -2.3307  0.3563    -2.5677 -2.3165
     12  -2.3177  0.2611    -2.5665 -2.3165
     13  -2.3107  0.1913    -2.5659 -2.3164
     14  -2.3069  0.1400    -2.5655 -2.3164
     15  -2.3049  0.1032    -2.5653 -2.3164
     16  -2.3038  0.0753    -2.5652 -2.3164
     17  -2.3033  0.0555    -2.5651 -2.3164
     18  -2.3060  0.1246    -2.5654 -2.3164
     19  -2.3044  0.0910    -2.5652 -2.3164
     20  -2.3127  0.2136    -2.5660 -2.3164
     21  -2.3080  0.1568    -2.5656 -2.3164
     22  -2.3055  0.1139    -2.5653 -2.3164
     23  -2.3041  0.0836    -2.5652 -2.3164
     24  -2.3034  0.0610    -2.5652 -2.3164
     25  -2.3030  0.0446    -2.5651 -2.3164
     26  -2.3028  0.0327    -2.5651 -2.3164
     27  -2.3027  0.0244    -2.5651 -2.3164
     28  -2.3033  0.0566    -2.5651 -2.3164
     29  -2.3030  0.0413    -2.5651 -2.3164
     30  -2.3028  0.0307    -2.5651 -2.3164
     31  -2.3027  0.0229    -2.5651 -2.3164
     32  -2.3033  0.0543    -2.5651 -2.3164
     33  -2.3067  0.1348    -2.5654 -2.3164
     34  -2.3047  0.0978    -2.5653 -2.3164
     35  -2.3037  0.0710    -2.5652 -2.3164
     36  -2.3032  0.0519    -2.5651 -2.3164
     37  -2.3029  0.0378    -2.5651 -2.3164
     38  -2.3028  0.0278    -2.5651 -2.3164
     39  -2.3027  0.0205    -2.5651 -2.3164
     40  -2.3026  0.0150    -2.5651 -2.3164
     41  -2.3026  0.0109    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0983  0.0602     0.0029  0.1894
      1   0.0998  0.0597     0.0032  0.1896
      2   0.1006  0.0594     0.0037  0.1897
      3   0.1050  0.0580     0.0077  0.1904
      4   0.1065  0.0575     0.0087  0.1905
      5   0.1153  0.0543     0.0187  0.1917
      6   0.0699  0.0477     0.0001  0.1589
      7   0.0752  0.0464     0.0062  0.1616
      8   0.0805  0.0453     0.0137  0.1644
      9   0.0677  0.0405     0.0082  0.1426
     10   0.0712  0.0396     0.0143  0.1447
     11   0.0747  0.0391     0.0184  0.1473
     12   0.0782  0.0387     0.0221  0.1500
     13   0.0814  0.0384     0.0252  0.1525
     14   0.0844  0.0382     0.0284  0.1550
     15   0.0874  0.0380     0.0309  0.1573
     16   0.0903  0.0378     0.0339  0.1595
     17   0.0931  0.0377     0.0363  0.1619
     18   0.0665  0.0272     0.0248  0.1133
     19   0.0685  0.0271     0.0272  0.1150
     20   0.0496  0.0196     0.0173  0.0815
     21   0.0510  0.0194     0.0192  0.0824
     22   0.0522  0.0193     0.0211  0.0834
     23   0.0535  0.0192     0.0222  0.0847
     24   0.0547  0.0191     0.0234  0.0858
     25   0.0559  0.0190     0.0246  0.0869
     26   0.0571  0.0189     0.0261  0.0879
     27   0.0582  0.0189     0.0277  0.0888
     28   0.0469  0.0151     0.0212  0.0704
     29   0.0478  0.0150     0.0219  0.0712
     30   0.0486  0.0149     0.0226  0.0720
     31   0.0494  0.0149     0.0235  0.0728
     32   0.0407  0.0124     0.0180  0.0595
     33   0.0330  0.0106     0.0137  0.0479
     34   0.0336  0.0104     0.0143  0.0482
     35   0.0342  0.0103     0.0148  0.0486
     36   0.0348  0.0103     0.0153  0.0493
     37   0.0353  0.0102     0.0158  0.0499
     38   0.0358  0.0101     0.0163  0.0505
     39   0.0364  0.0101     0.0169  0.0510
     40   0.0369  0.0100     0.0175  0.0515
     41   0.0374  0.0100     0.0182  0.0520

