Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.3514  1.3164    -6.4264 -2.5177
      1  -3.3605  0.8444    -4.4989 -2.4159
      2  -3.8848  0.6227    -4.6626 -3.4105
      3  -3.5984  0.5522    -4.1687 -3.2388
      4  -3.4403  0.5369    -3.9049 -3.1408
      5  -3.3204  0.8990    -4.4342 -2.6296
      6  -3.2313  0.6892    -3.7601 -2.6353
      7  -3.0899  0.7661    -3.6640 -2.4830
      8  -2.9402  0.9325    -3.9428 -2.3812
      9  -2.8574  1.1150    -5.3856 -2.3438
     10  -2.7249  0.8419    -3.4534 -2.3422
     11  -2.6532  0.6373    -3.3146 -2.3414
     12  -2.7229  0.6141    -3.3596 -2.3613
     13  -2.7391  0.5216    -3.3546 -2.3822
     14  -2.6502  0.5138    -3.2128 -2.3570
     15  -2.5786  0.5469    -3.1071 -2.3387
     16  -2.5408  0.4284    -3.0677 -2.3374
     17  -2.5447  0.3586    -3.0681 -2.3417
     18  -2.5218  0.2938    -3.0317 -2.3398
     19  -2.5459  0.2637    -3.0486 -2.3496
     20  -2.4838  0.2810    -2.9452 -2.3329
     21  -2.4656  0.2361    -2.8547 -2.3312
     22  -2.4784  0.2124    -2.8726 -2.3345
     23  -2.5114  0.2015    -2.9331 -2.3449
     24  -2.5341  0.1845    -2.9607 -2.3574
     25  -2.5566  0.1680    -2.9854 -2.3790
     26  -2.5715  0.1526    -2.9982 -2.4060
     27  -2.6341  0.2003    -3.0937 -2.4778
     28  -2.6168  0.1764    -3.0751 -2.4678
     29  -2.5998  0.1572    -3.0503 -2.4555
     30  -2.5880  0.1419    -3.0229 -2.4481
     31  -2.5790  0.1302    -2.9903 -2.4423
     32  -2.5868  0.1219    -2.9983 -2.4849
     33  -2.5936  0.1155    -3.0059 -2.5454
     34  -2.5849  0.1060    -2.9616 -2.5327
     35  -2.6124  0.1195    -3.0441 -2.5840
     36  -2.6003  0.1079    -3.0113 -2.5829
     37  -2.5968  0.1029    -2.9962 -2.5830
     38  -2.5887  0.0937    -2.9467 -2.5822
     39  -2.5769  0.0832    -2.8524 -2.5794
     40  -2.5810  0.0780    -2.8531 -2.5832
     41  -2.5844  0.0739    -2.8538 -2.5861

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1000  0.0595     0.0043  0.1896
      1   0.1009  0.0592     0.0051  0.1897
      2   0.1001  0.0593     0.0047  0.1896
      3   0.1000  0.0590     0.0052  0.1894
      4   0.0989  0.0591     0.0052  0.1892
      5   0.0460  0.0396     0.0001  0.1236
      6   0.0492  0.0394     0.0011  0.1263
      7   0.0393  0.0355     0.0004  0.1114
      8   0.0207  0.0154     0.0001  0.0471
      9   0.0149  0.0099     0.0001  0.0301
     10   0.0157  0.0096     0.0001  0.0305
     11   0.0161  0.0094     0.0007  0.0307
     12   0.0168  0.0099     0.0008  0.0326
     13   0.0182  0.0103     0.0012  0.0341
     14   0.0178  0.0100     0.0012  0.0334
     15   0.0165  0.0092     0.0010  0.0307
     16   0.0174  0.0092     0.0014  0.0316
     17   0.0184  0.0094     0.0018  0.0328
     18   0.0193  0.0094     0.0024  0.0336
     19   0.0205  0.0098     0.0029  0.0353
     20   0.0187  0.0087     0.0024  0.0318
     21   0.0195  0.0087     0.0030  0.0327
     22   0.0204  0.0089     0.0038  0.0336
     23   0.0212  0.0092     0.0044  0.0345
     24   0.0222  0.0094     0.0054  0.0364
     25   0.0232  0.0097     0.0068  0.0380
     26   0.0242  0.0098     0.0073  0.0392
     27   0.0193  0.0077     0.0038  0.0302
     28   0.0201  0.0077     0.0049  0.0312
     29   0.0209  0.0078     0.0062  0.0322
     30   0.0216  0.0079     0.0072  0.0328
     31   0.0222  0.0079     0.0074  0.0333
     32   0.0229  0.0079     0.0078  0.0338
     33   0.0235  0.0079     0.0081  0.0341
     34   0.0241  0.0079     0.0084  0.0345
     35   0.0227  0.0074     0.0080  0.0330
     36   0.0234  0.0075     0.0083  0.0335
     37   0.0237  0.0074     0.0085  0.0337
     38   0.0243  0.0075     0.0089  0.0341
     39   0.0248  0.0076     0.0091  0.0345
     40   0.0253  0.0076     0.0095  0.0352
     41   0.0258  0.0075     0.0100  0.0359

