Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.0911  1.1500    -5.7970 -2.3692
      1  -2.7992  1.1782    -5.7552 -2.3347
      2  -2.6724  1.2009    -5.7532 -2.3198
      3  -3.4104  1.8237    -8.1823 -2.3494
      4  -3.0359  1.4677    -7.2421 -2.3437
      5  -3.0395  1.6030    -7.5809 -2.3260
      6  -2.7542  1.2409    -6.0547 -2.3238
      7  -2.6096  1.0733    -4.7735 -2.3200
      8  -2.4883  0.8545    -2.9141 -2.3183
      9  -2.4084  0.6524    -2.7066 -2.3174
     10  -2.3605  0.4838    -2.5758 -2.3170
     11  -2.3339  0.3580    -2.5706 -2.3167
     12  -2.3193  0.2551    -2.5687 -2.3166
     13  -2.3114  0.1874    -2.5668 -2.3165
     14  -2.3072  0.1378    -2.5659 -2.3164
     15  -2.3055  0.1120    -2.5655 -2.3164
     16  -2.3041  0.0822    -2.5653 -2.3164
     17  -2.3034  0.0608    -2.5652 -2.3164
     18  -2.3031  0.0451    -2.5651 -2.3164
     19  -2.3028  0.0334    -2.5651 -2.3164
     20  -2.3039  0.0756    -2.5652 -2.3164
     21  -2.3033  0.0559    -2.5652 -2.3164
     22  -2.3030  0.0408    -2.5651 -2.3164
     23  -2.3028  0.0298    -2.5651 -2.3164
     24  -2.3027  0.0224    -2.5651 -2.3164
     25  -2.3032  0.0525    -2.5651 -2.3164
     26  -2.3029  0.0384    -2.5651 -2.3164
     27  -2.3028  0.0283    -2.5651 -2.3164
     28  -2.3037  0.0697    -2.5652 -2.3164
     29  -2.3032  0.0523    -2.5651 -2.3164
     30  -2.3062  0.1269    -2.5654 -2.3164
     31  -2.3244  0.3140    -2.5670 -2.3165
     32  -2.3139  0.2266    -2.5661 -2.3165
     33  -2.3085  0.1639    -2.5656 -2.3164
     34  -2.3058  0.1197    -2.5654 -2.3164
     35  -2.3043  0.0870    -2.5652 -2.3164
     36  -2.3035  0.0636    -2.5652 -2.3164
     37  -2.3031  0.0469    -2.5651 -2.3164
     38  -2.3056  0.1156    -2.5654 -2.3164
     39  -2.3207  0.2853    -2.5667 -2.3165
     40  -2.3122  0.2076    -2.5659 -2.3164
     41  -2.3077  0.1504    -2.5656 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0933  0.0626     0.0001  0.1888
      1   0.0939  0.0623     0.0001  0.1888
      2   0.0959  0.0619     0.0001  0.1891
      3   0.0383  0.0413     0.0000  0.1199
      4   0.0445  0.0414     0.0000  0.1250
      5   0.0370  0.0345     0.0000  0.1008
      6   0.0410  0.0340     0.0000  0.1034
      7   0.0476  0.0355     0.0001  0.1125
      8   0.0539  0.0358     0.0003  0.1186
      9   0.0588  0.0354     0.0066  0.1227
     10   0.0625  0.0348     0.0119  0.1255
     11   0.0658  0.0344     0.0161  0.1283
     12   0.0671  0.0339     0.0186  0.1291
     13   0.0699  0.0337     0.0217  0.1314
     14   0.0726  0.0337     0.0240  0.1341
     15   0.0765  0.0346     0.0264  0.1398
     16   0.0791  0.0345     0.0288  0.1423
     17   0.0818  0.0345     0.0310  0.1447
     18   0.0842  0.0345     0.0334  0.1471
     19   0.0866  0.0344     0.0356  0.1493
     20   0.0635  0.0245     0.0254  0.1048
     21   0.0650  0.0244     0.0275  0.1064
     22   0.0666  0.0244     0.0288  0.1079
     23   0.0682  0.0244     0.0302  0.1093
     24   0.0697  0.0243     0.0317  0.1106
     25   0.0547  0.0185     0.0238  0.0845
     26   0.0558  0.0184     0.0251  0.0856
     27   0.0569  0.0184     0.0266  0.0867
     28   0.0453  0.0147     0.0198  0.0680
     29   0.0462  0.0146     0.0211  0.0685
     30   0.0369  0.0122     0.0149  0.0548
     31   0.0285  0.0103     0.0086  0.0431
     32   0.0291  0.0101     0.0095  0.0435
     33   0.0297  0.0099     0.0104  0.0440
     34   0.0303  0.0098     0.0113  0.0445
     35   0.0308  0.0097     0.0125  0.0450
     36   0.0314  0.0096     0.0138  0.0454
     37   0.0320  0.0095     0.0142  0.0459
     38   0.0260  0.0082     0.0092  0.0373
     39   0.0206  0.0071     0.0065  0.0297
     40   0.0210  0.0069     0.0072  0.0301
     41   0.0214  0.0068     0.0075  0.0305

