Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3968  1.7135    -9.1925 -3.8709
      1  -4.9207  0.9198    -6.3767 -3.7200
      2  -4.2415  0.6123    -5.0641 -3.5788
      3  -3.8257  0.5297    -4.4224 -3.4408
      4  -3.6538  0.5002    -4.1150 -3.3363
      5  -3.4734  0.6887    -4.0104 -2.9080
      6  -3.3917  0.5722    -3.8260 -2.8762
      7  -3.2199  0.9189    -4.2387 -2.4848
      8  -3.2974  0.7874    -3.9285 -2.6929
      9  -3.1819  0.7738    -3.7496 -2.6061
     10  -3.2005  0.6278    -3.6720 -2.8001
     11  -3.2107  0.5018    -3.6628 -2.9224
     12  -3.1518  0.4336    -3.6041 -2.9011
     13  -3.0964  0.7412    -3.6391 -2.6328
     14  -3.0818  0.5894    -3.5731 -2.7302
     15  -3.0810  0.4707    -3.5410 -2.8594
     16  -3.0130  0.5764    -3.4536 -2.6939
     17  -2.9965  0.4502    -3.4051 -2.7595
     18  -2.9393  0.4257    -3.3828 -2.7013
     19  -2.9039  0.3521    -3.3578 -2.6909
     20  -2.9087  0.2833    -3.3574 -2.7662
     21  -2.8831  0.2364    -3.3251 -2.7513
     22  -2.8715  0.1930    -3.3007 -2.7540
     23  -2.8553  0.1633    -3.2297 -2.7418
     24  -2.8635  0.1366    -3.2387 -2.8368
     25  -2.8546  0.1159    -3.1440 -2.8306
     26  -2.8610  0.0994    -3.1587 -2.8598
     27  -2.8589  0.0890    -3.1308 -2.8600
     28  -2.8795  0.1098    -3.2820 -2.8641
     29  -2.8671  0.0916    -3.1995 -2.8634
     30  -2.8866  0.1095    -3.3000 -2.8666
     31  -2.9014  0.1162    -3.3291 -2.8694
     32  -2.8801  0.0936    -3.2679 -2.8680
     33  -2.8756  0.0846    -3.2397 -2.8679
     34  -2.8689  0.0722    -3.1676 -2.8676
     35  -2.9020  0.1148    -3.3303 -2.8693
     36  -2.8780  0.0906    -3.2584 -2.8676
     37  -2.8680  0.0743    -3.1632 -2.8670
     38  -2.8626  0.0626    -3.1278 -2.8669
     39  -2.8606  0.0563    -3.1256 -2.8669
     40  -2.8781  0.0913    -3.2619 -2.8672
     41  -2.8666  0.0740    -3.1504 -2.8664

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1014  0.0588     0.0064  0.1897
      2   0.1013  0.0585     0.0069  0.1896
      3   0.0993  0.0589     0.0054  0.1892
      4   0.0994  0.0588     0.0056  0.1891
      5   0.0703  0.0548     0.0008  0.1740
      6   0.0791  0.0567     0.0026  0.1793
      7   0.0258  0.0221     0.0001  0.0664
      8   0.0313  0.0243     0.0001  0.0750
      9   0.0280  0.0208     0.0001  0.0650
     10   0.0320  0.0215     0.0014  0.0692
     11   0.0355  0.0218     0.0033  0.0731
     12   0.0378  0.0226     0.0045  0.0769
     13   0.0216  0.0134     0.0003  0.0432
     14   0.0236  0.0133     0.0014  0.0451
     15   0.0254  0.0133     0.0028  0.0466
     16   0.0219  0.0118     0.0015  0.0402
     17   0.0230  0.0117     0.0026  0.0409
     18   0.0237  0.0121     0.0029  0.0427
     19   0.0251  0.0125     0.0039  0.0450
     20   0.0264  0.0124     0.0059  0.0462
     21   0.0278  0.0127     0.0072  0.0478
     22   0.0289  0.0128     0.0078  0.0487
     23   0.0302  0.0131     0.0083  0.0510
     24   0.0314  0.0130     0.0092  0.0522
     25   0.0326  0.0132     0.0100  0.0535
     26   0.0338  0.0131     0.0114  0.0544
     27   0.0343  0.0131     0.0123  0.0547
     28   0.0314  0.0116     0.0107  0.0488
     29   0.0325  0.0117     0.0117  0.0506
     30   0.0311  0.0111     0.0110  0.0477
     31   0.0317  0.0112     0.0117  0.0482
     32   0.0327  0.0114     0.0128  0.0500
     33   0.0333  0.0113     0.0139  0.0506
     34   0.0341  0.0114     0.0144  0.0516
     35   0.0293  0.0096     0.0110  0.0433
     36   0.0297  0.0096     0.0115  0.0438
     37   0.0305  0.0097     0.0125  0.0447
     38   0.0312  0.0097     0.0138  0.0455
     39   0.0317  0.0096     0.0142  0.0459
     40   0.0273  0.0084     0.0104  0.0392
     41   0.0278  0.0083     0.0110  0.0396

