trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1399 780.00  0.00 800.00 52.00  0
  1  661 370.00  0.00 800.00 52.00  0
  2  744 420.00  0.00 800.00  6.44  1
  3  694 390.00  0.00 800.00 17.20  0
  4  693 390.00  0.00 800.00 12.90  0
  5  745 420.00  0.00 800.00  8.60  0
  6  744 420.00  0.00 800.00  6.44  1
  7  745 420.00  0.00 800.00  6.44  1
  8  745 410.00  0.00 800.00  6.44  1
  9  745 400.00  0.00 800.00  6.44  1
 10  745 420.00  0.00 800.00  6.44  1
 11  745 440.00  0.00 800.00 10.80  0
 12  745 420.00  0.00 800.00 10.80  0
 13  745 400.00  0.00 800.00 10.80  0
 14  745 440.00  0.00 800.00 10.80  0
 15  745 400.00  0.00 800.00 10.80  1
 16  656 370.00  0.00 800.00 10.80  1
 17  727 410.00  0.00 800.00  8.60  1
 18  727 400.00  0.00 800.00  6.44  1
 19  727 420.00  0.00 800.00  6.44  1
 20  656 370.00  0.00 800.00 10.80  1
 21  656 360.00  0.00 800.00 12.90  1
 22  764 430.00  0.00 800.00 10.80  1
 23  729 410.00  0.00 800.00 12.90  1
 24  747 420.00  0.00 800.00 12.90  1
 25  747 430.00  0.00 800.00 10.80  1
 26  802 450.00  0.00 800.00 17.20  0
 27  729 410.00  0.00 800.00 12.90  0
 28  729 420.00  0.00 800.00 10.80  1
 29  711 400.00  0.00 800.00 12.90  0
 30  729 420.00  0.00 800.00 17.20  0
 31  729 430.00  0.00 800.00 10.80  1
 32  693 390.00  0.00 800.00 12.90  1
 33  657 370.00  0.00 800.00 12.90  1
 34  838 470.00  0.00 800.00 17.20  0
 35  639 360.00  0.00 800.00 12.90  1
 36  639 360.00  0.00 800.00 10.80  1
 37  802 450.00  0.00 800.00 17.20  0
 38  639 350.00  0.00 800.00 17.20  0
 39  657 370.00  0.00 800.00 12.90  1
 40  639 350.00  0.00 800.00 10.80  1
 41  639 370.00  0.00 800.00 17.20  0
