Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.9102  2.4029    -8.0013 -0.4060
      1  -1.9146  1.2735    -3.8345 -0.2090
      2  -2.9322  0.7849    -3.9288 -2.1402
      3  -2.4197  0.6548    -3.0715 -1.9687
      4  -2.2471  0.5707    -2.7278 -1.8916
      5  -2.0954  0.5616    -2.5399 -1.7045
      6  -2.1503  0.4120    -2.5427 -2.1136
      7  -2.1532  0.3079    -2.5362 -2.1233
      8  -2.1493  0.2325    -2.5293 -2.1259
      9  -2.1461  0.1799    -2.5242 -2.1268
     10  -2.1447  0.1463    -2.5229 -2.1273
     11  -2.1385  0.1128    -2.4979 -2.1272
     12  -2.1326  0.0896    -2.4588 -2.1269
     13  -2.1233  0.0655    -2.3728 -2.1264
     14  -2.1224  0.0571    -2.3720 -2.1264
     15  -2.2974  0.1749    -2.6211 -2.1533
     16  -2.3522  0.1334    -2.6253 -2.2422
     17  -2.3686  0.0962    -2.6261 -2.3798
     18  -2.3692  0.0759    -2.6260 -2.3810
     19  -2.3705  0.0607    -2.6260 -2.3827
     20  -2.3749  0.0419    -2.6262 -2.3872
     21  -2.3766  0.0366    -2.6265 -2.3886
     22  -2.3846  0.0912    -2.6328 -2.3888
     23  -2.4326  0.2156    -2.8509 -2.3907
     24  -2.5519  0.3535    -3.0541 -2.4001
     25  -2.6242  0.3715    -3.1439 -2.4174
     26  -2.5879  0.2920    -3.0333 -2.4136
     27  -2.5381  0.2732    -2.8988 -2.4023
     28  -2.5862  0.2675    -2.9638 -2.4171
     29  -2.5382  0.2651    -2.8950 -2.4032
     30  -2.5175  0.2186    -2.8860 -2.4009
     31  -2.5722  0.2204    -2.8945 -2.4172
     32  -2.6090  0.2038    -2.8984 -2.4484
     33  -2.6254  0.1758    -2.8993 -2.4900
     34  -2.6179  0.1432    -2.8952 -2.4856
     35  -2.6278  0.1214    -2.8955 -2.5405
     36  -2.6306  0.1043    -2.8951 -2.5779
     37  -2.6264  0.0906    -2.8925 -2.5678
     38  -2.6123  0.1021    -2.8902 -2.4900
     39  -2.6243  0.0844    -2.8908 -2.5652
     40  -2.6266  0.0759    -2.8907 -2.5977
     41  -2.6187  0.0814    -2.8891 -2.5324

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0587     0.0066  0.1897
      1   0.1017  0.0588     0.0064  0.1898
      2   0.1012  0.0590     0.0057  0.1898
      3   0.0997  0.0592     0.0049  0.1894
      4   0.1022  0.0585     0.0066  0.1898
      5   0.0996  0.0589     0.0058  0.1893
      6   0.1123  0.0555     0.0147  0.1913
      7   0.1188  0.0527     0.0238  0.1921
      8   0.1221  0.0508     0.0301  0.1924
      9   0.1239  0.0497     0.0342  0.1926
     10   0.1266  0.0485     0.0379  0.1929
     11   0.1281  0.0473     0.0422  0.1930
     12   0.1300  0.0461     0.0463  0.1932
     13   0.1325  0.0447     0.0509  0.1934
     14   0.1329  0.0444     0.0520  0.1935
     15   0.0756  0.0385     0.0223  0.1496
     16   0.0830  0.0407     0.0246  0.1593
     17   0.0883  0.0407     0.0284  0.1634
     18   0.0889  0.0404     0.0295  0.1636
     19   0.0898  0.0401     0.0309  0.1640
     20   0.0937  0.0399     0.0342  0.1668
     21   0.0963  0.0405     0.0354  0.1699
     22   0.0634  0.0278     0.0216  0.1115
     23   0.0406  0.0186     0.0102  0.0711
     24   0.0273  0.0130     0.0047  0.0475
     25   0.0243  0.0114     0.0034  0.0412
     26   0.0258  0.0112     0.0058  0.0424
     27   0.0273  0.0115     0.0073  0.0449
     28   0.0261  0.0108     0.0070  0.0417
     29   0.0269  0.0110     0.0074  0.0435
     30   0.0281  0.0109     0.0083  0.0447
     31   0.0267  0.0102     0.0079  0.0412
     32   0.0266  0.0102     0.0078  0.0411
     33   0.0273  0.0103     0.0081  0.0422
     34   0.0280  0.0102     0.0090  0.0429
     35   0.0289  0.0103     0.0095  0.0442
     36   0.0296  0.0102     0.0102  0.0449
     37   0.0303  0.0101     0.0113  0.0454
     38   0.0299  0.0099     0.0113  0.0446
     39   0.0307  0.0100     0.0122  0.0457
     40   0.0312  0.0100     0.0132  0.0460
     41   0.0317  0.0100     0.0140  0.0466

