Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7565  2.0723    -9.1275 -2.6618
      1  -4.0156  1.1226    -5.7979 -2.4845
      2  -4.9604  0.6646    -5.8872 -4.2648
      3  -4.5321  0.4859    -5.1835 -4.1425
      4  -4.2462  0.5003    -4.7632 -3.8514
      5  -4.2904  0.3667    -4.7533 -4.2376
      6  -4.2659  0.2732    -4.6960 -4.2387
      7  -4.2557  0.2127    -4.6668 -4.2396
      8  -4.2506  0.1733    -4.6476 -4.2402
      9  -4.2486  0.1492    -4.6382 -4.2407
     10  -4.2476  0.1343    -4.6312 -4.2411
     11  -4.2528  0.1084    -4.6321 -4.2441
     12  -4.2516  0.1016    -4.6229 -4.2442
     13  -4.2531  0.0940    -4.6231 -4.2452
     14  -4.2517  0.0901    -4.6115 -4.2452
     15  -4.2512  0.0883    -4.6065 -4.2453
     16  -4.2507  0.0869    -4.6020 -4.2453
     17  -4.2498  0.0849    -4.5920 -4.2454
     18  -4.2514  0.0812    -4.5932 -4.2467
     19  -4.2500  0.0788    -4.5772 -4.2467
     20  -4.2504  0.0777    -4.5776 -4.2471
     21  -4.2509  0.0768    -4.5780 -4.2475
     22  -4.2507  0.0764    -4.5756 -4.2475
     23  -4.2511  0.0757    -4.5760 -4.2479
     24  -4.2515  0.0750    -4.5765 -4.2483
     25  -4.2520  0.0741    -4.5772 -4.2488
     26  -4.2522  0.0738    -4.5774 -4.2489
     27  -4.2524  0.0735    -4.5777 -4.2491
     28  -4.2525  0.0733    -4.5778 -4.2492
     29  -4.2520  0.0725    -4.5723 -4.2492
     30  -4.2523  0.0722    -4.5727 -4.2494
     31  -4.4115  0.1357    -4.7678 -4.2721
     32  -4.3104  0.1284    -4.7395 -4.2522
     33  -4.3120  0.1282    -4.7402 -4.2529
     34  -4.3034  0.1238    -4.7342 -4.2521
     35  -4.3048  0.1238    -4.7349 -4.2526
     36  -4.3055  0.1238    -4.7353 -4.2529
     37  -4.3064  0.1238    -4.7359 -4.2533
     38  -4.3072  0.1238    -4.7364 -4.2535
     39  -4.3087  0.1240    -4.7372 -4.2540
     40  -4.3032  0.1210    -4.7330 -4.2535
     41  -4.3037  0.1211    -4.7333 -4.2536

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0066  0.1898
      2   0.1010  0.0591     0.0057  0.1897
      3   0.1012  0.0588     0.0063  0.1897
      4   0.0956  0.0604     0.0035  0.1889
      5   0.1069  0.0576     0.0092  0.1906
      6   0.1112  0.0554     0.0156  0.1911
      7   0.1136  0.0540     0.0205  0.1913
      8   0.1153  0.0529     0.0238  0.1914
      9   0.1162  0.0524     0.0260  0.1915
     10   0.1169  0.0519     0.0278  0.1916
     11   0.1183  0.0510     0.0308  0.1917
     12   0.1190  0.0505     0.0324  0.1918
     13   0.1195  0.0501     0.0336  0.1918
     14   0.1203  0.0497     0.0351  0.1919
     15   0.1207  0.0495     0.0359  0.1919
     16   0.1210  0.0492     0.0365  0.1920
     17   0.1216  0.0489     0.0375  0.1920
     18   0.1223  0.0485     0.0390  0.1921
     19   0.1230  0.0481     0.0403  0.1922
     20   0.1232  0.0479     0.0409  0.1922
     21   0.1235  0.0478     0.0415  0.1922
     22   0.1236  0.0477     0.0418  0.1922
     23   0.1239  0.0475     0.0423  0.1922
     24   0.1241  0.0473     0.0428  0.1923
     25   0.1245  0.0471     0.0435  0.1923
     26   0.1246  0.0470     0.0438  0.1923
     27   0.1248  0.0469     0.0442  0.1923
     28   0.1249  0.0469     0.0444  0.1923
     29   0.1251  0.0467     0.0448  0.1924
     30   0.1253  0.0466     0.0452  0.1924
     31   0.0501  0.0197     0.0214  0.0838
     32   0.0437  0.0154     0.0197  0.0688
     33   0.0439  0.0154     0.0202  0.0690
     34   0.0446  0.0154     0.0209  0.0700
     35   0.0448  0.0154     0.0211  0.0702
     36   0.0450  0.0154     0.0213  0.0704
     37   0.0452  0.0154     0.0214  0.0705
     38   0.0454  0.0153     0.0216  0.0707
     39   0.0456  0.0153     0.0218  0.0710
     40   0.0461  0.0153     0.0221  0.0716
     41   0.0462  0.0153     0.0222  0.0717

