trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  726 410.00  0.00 800.00  6.44  1
  1  647 360.00  0.00 800.00 520.00  1
  2 1097 610.00  0.00 800.00 520.00  1
  3 1259 700.00  0.00 800.00 520.00  0
  4 1169 650.00  0.00 800.00 520.00  0
  5 1169 630.00  0.00 800.00 260.00  0
  6  683 380.00  0.00 800.00 520.00  1
  7  881 490.00  0.00 800.00 520.00  1
  8 1205 670.00  0.00 800.00 520.00  0
  9  989 550.00  0.00 800.00 520.00  1
 10 1223 680.00  0.00 800.00 520.00  0
 11 1097 610.00  0.00 800.00 520.00  0
 12  989 550.00  0.00 800.00 520.00  1
 13  989 540.00  0.00 800.00 260.00  0
 14   13  10.00  0.00 800.00 52.00  1
 15   12  10.00  0.00 800.00 26.00  1
 16 1295 720.00  0.00 800.00 520.00  0
 17  773 430.00  0.00 800.00 520.00  1
 18 1277 710.00  0.00 800.00 520.00  0
 19  845 470.00  0.00 800.00 520.00  1
 20 1205 670.00  0.00 800.00 520.00  0
 21  863 480.00  0.00 800.00 520.00  0
 22  773 430.00  0.00 800.00 520.00  0
 23  593 330.00  0.00 800.00 520.00  0
 24    7  10.00  0.00 800.00  8.60  1
 25    1  10.00  0.00 800.00  0.71  1
 26  575 320.00  0.00 800.00 520.00  0
 27    0  10.00  0.00 800.00  0.43  1
 28  629 350.00  0.00 800.00 520.00  0
 29    0  20.00  0.00 800.00  0.71  1
 30    0  10.00  0.00 800.00  0.71  1
 31  629 350.00  0.00 800.00 520.00  0
 32    0  30.00  0.00 800.00  0.71  1
 33  647 360.00  0.00 800.00 520.00  0
 34  629 350.00  0.00 800.00 520.00  0
 35  593 330.00  0.00 800.00 520.00  0
 36  772 430.00  0.00 800.00 260.00  0
 37  754 420.00  0.00 800.00 260.00  0
 38  718 400.00  0.00 800.00 260.00  0
 39  700 390.00  0.00 800.00 260.00  0
 40  646 360.00  0.00 800.00 260.00  0
 41  717 400.00  0.00 800.00 156.00  0
