Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7657  2.0686    -9.1286 -2.6717
      1  -7.6377  1.0538    -5.5810 -6.2609
      2  -8.3225  0.7153    -3.2515 -7.5694
      3  -7.8285  0.5786    -8.7835 -7.3651
      4  -7.5328  0.5523    -8.2500 -7.1069
      5  -6.9366  1.2525    -8.7974 -4.1644
      6  -7.1516  1.0414    -8.7978 -5.3956
      7  -7.3282  0.9029    -8.8447 -6.3734
      8  -7.2307  0.7496    -8.3998 -6.5204
      9  -7.3741  0.6827    -8.5240 -6.8337
     10  -7.3167  0.5545    -8.1343 -6.8718
     11  -7.2070  0.4954    -7.8707 -6.8054
     12  -7.2901  0.4384    -7.9376 -7.0158
     13  -7.0055  1.0207    -8.4401 -4.9175
     14  -7.0964  0.8280    -8.3512 -6.2423
     15  -7.1473  0.6915    -8.3085 -6.4960
     16  -7.1117  0.5813    -8.0541 -6.5317
     17  -7.1737  0.5106    -8.0682 -6.7292
     18  -7.1380  0.4356    -7.8902 -6.7314
     19  -7.1896  0.3943    -7.9240 -6.8039
     20  -7.1491  0.3410    -7.7917 -6.7956
     21  -6.9974  0.3966    -7.6982 -6.5999
     22  -6.8284  0.4958    -7.5633 -6.3459
     23  -6.5912  0.7226    -7.5262 -5.9061
     24  -6.6258  0.5921    -7.4926 -6.0398
     25  -6.6445  0.5067    -7.4743 -6.1130
     26  -6.4570  0.6093    -7.3210 -5.8849
     27  -6.4753  0.5189    -7.2776 -5.9302
     28  -6.3342  0.5607    -7.1821 -5.7504
     29  -6.3469  0.4857    -7.1630 -5.8061
     30  -6.3537  0.4403    -7.1529 -5.8359
     31  -6.2333  0.4507    -6.9883 -5.6968
     32  -6.2374  0.4179    -6.9845 -5.7091
     33  -6.1332  0.4200    -6.9022 -5.6315
     34  -6.0349  0.4233    -6.7724 -5.5005
     35  -5.9379  0.4298    -6.6809 -5.3977
     36  -5.8355  0.4482    -6.6085 -5.2705
     37  -5.7296  0.4678    -6.4864 -5.1248
     38  -5.6162  0.4912    -6.4036 -4.9662
     39  -5.4984  0.5155    -6.3240 -4.8111
     40  -5.3674  0.5470    -6.1759 -4.5951
     41  -5.2047  0.6050    -6.1049 -4.3060

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0585     0.0075  0.1899
      1   0.1018  0.0588     0.0067  0.1899
      2   0.1034  0.0580     0.0088  0.1900
      3   0.1000  0.0592     0.0066  0.1896
      4   0.0963  0.0600     0.0041  0.1889
      5   0.0165  0.0157     0.0000  0.0442
      6   0.0192  0.0162     0.0000  0.0474
      7   0.0219  0.0170     0.0001  0.0516
      8   0.0249  0.0179     0.0001  0.0555
      9   0.0272  0.0189     0.0006  0.0600
     10   0.0301  0.0193     0.0018  0.0632
     11   0.0311  0.0195     0.0023  0.0645
     12   0.0341  0.0204     0.0035  0.0689
     13   0.0125  0.0088     0.0000  0.0258
     14   0.0134  0.0085     0.0001  0.0261
     15   0.0139  0.0082     0.0003  0.0263
     16   0.0150  0.0083     0.0007  0.0271
     17   0.0161  0.0084     0.0010  0.0281
     18   0.0170  0.0085     0.0014  0.0294
     19   0.0181  0.0086     0.0018  0.0310
     20   0.0191  0.0087     0.0024  0.0321
     21   0.0151  0.0070     0.0012  0.0250
     22   0.0117  0.0055     0.0005  0.0191
     23   0.0081  0.0039     0.0001  0.0128
     24   0.0084  0.0037     0.0002  0.0129
     25   0.0086  0.0035     0.0004  0.0129
     26   0.0073  0.0026     0.0001  0.0101
     27   0.0075  0.0024     0.0003  0.0102
     28   0.0071  0.0020     0.0002  0.0070
     29   0.0072  0.0018     0.0003  0.0070
     30   0.0072  0.0016     0.0004  0.0070
     31   0.0071  0.0014     0.0004  0.0068
     32   0.0071  0.0013     0.0004  0.0068
     33   0.0071  0.0011     0.0004  0.0068
     34   0.0070  0.0010     0.0004  0.0067
     35   0.0070  0.0009     0.0004  0.0067
     36   0.0069  0.0009     0.0004  0.0067
     37   0.0069  0.0008     0.0004  0.0067
     38   0.0069  0.0009     0.0003  0.0067
     39   0.0069  0.0009     0.0003  0.0066
     40   0.0069  0.0009     0.0003  0.0066
     41   0.0068  0.0010     0.0003  0.0066

