Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7582  2.0717    -9.1277 -2.6633
      1  -3.8746  1.0512    -5.5264 -2.4705
      2  -3.0614  0.6886    -3.9433 -2.3866
      3  -3.4595  0.5470    -4.0914 -3.1157
      4  -3.2048  0.5652    -3.6775 -2.9037
      5  -3.1314  0.4584    -3.4054 -2.8827
      6  -3.0135  0.8114    -3.6335 -2.5094
      7  -2.9016  0.7325    -3.3836 -2.4565
      8  -2.9193  0.5956    -3.3614 -2.6214
      9  -2.9006  0.4519    -3.3374 -2.6832
     10  -2.8591  0.3614    -3.1524 -2.6718
     11  -2.8693  0.2795    -3.1480 -2.8436
     12  -2.8669  0.2100    -3.1315 -2.8594
     13  -2.8548  0.1591    -3.1229 -2.8593
     14  -2.8169  0.3505    -3.1230 -2.6201
     15  -2.7410  0.4863    -3.1174 -2.5666
     16  -2.8075  0.4810    -3.1250 -2.5989
     17  -2.8328  0.4085    -3.1255 -2.6287
     18  -2.7866  0.5909    -3.1265 -2.5870
     19  -2.7302  0.6055    -3.1163 -2.5616
     20  -2.6776  0.5309    -3.0917 -2.5309
     21  -2.6575  0.4068    -3.0820 -2.5811
     22  -2.6251  0.3342    -3.0424 -2.5803
     23  -2.6042  0.2643    -2.9868 -2.5804
     24  -2.5916  0.2051    -2.9162 -2.5809
     25  -2.5929  0.1617    -2.9197 -2.5854
     26  -2.5850  0.1273    -2.8527 -2.5855
     27  -2.5872  0.1036    -2.8531 -2.5885
     28  -2.5791  0.0880    -2.8459 -2.5873
     29  -2.5809  0.0711    -2.8461 -2.5895
     30  -2.5892  0.0951    -2.8534 -2.5905
     31  -2.5846  0.0753    -2.8490 -2.5905
     32  -2.5970  0.1054    -2.9346 -2.5913
     33  -2.5899  0.0842    -2.8539 -2.5911
     34  -2.5877  0.0708    -2.8517 -2.5912
     35  -2.5834  0.0565    -2.8474 -2.5911
     36  -2.5812  0.0464    -2.8453 -2.5911
     37  -2.5798  0.0384    -2.8438 -2.5912
     38  -2.5795  0.0345    -2.8434 -2.5913
     39  -2.5860  0.0633    -2.8506 -2.5907
     40  -2.6005  0.0911    -2.9694 -2.5916
     41  -2.5913  0.0743    -2.8687 -2.5912

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1018  0.0587     0.0068  0.1899
      2   0.1025  0.0585     0.0076  0.1900
      3   0.1020  0.0589     0.0067  0.1900
      4   0.0969  0.0594     0.0049  0.1888
      5   0.1080  0.0585     0.0089  0.1912
      6   0.0473  0.0381     0.0001  0.1211
      7   0.0482  0.0385     0.0011  0.1236
      8   0.0565  0.0399     0.0034  0.1325
      9   0.0600  0.0395     0.0072  0.1351
     10   0.0658  0.0406     0.0094  0.1421
     11   0.0718  0.0404     0.0136  0.1468
     12   0.0738  0.0398     0.0164  0.1479
     13   0.0781  0.0396     0.0200  0.1513
     14   0.0431  0.0233     0.0083  0.0828
     15   0.0314  0.0167     0.0044  0.0589
     16   0.0324  0.0170     0.0046  0.0602
     17   0.0350  0.0174     0.0069  0.0631
     18   0.0267  0.0139     0.0024  0.0480
     19   0.0261  0.0139     0.0022  0.0478
     20   0.0276  0.0144     0.0032  0.0506
     21   0.0288  0.0142     0.0054  0.0516
     22   0.0306  0.0145     0.0072  0.0539
     23   0.0323  0.0147     0.0080  0.0554
     24   0.0336  0.0147     0.0089  0.0572
     25   0.0348  0.0146     0.0102  0.0582
     26   0.0362  0.0146     0.0114  0.0596
     27   0.0373  0.0145     0.0132  0.0605
     28   0.0385  0.0149     0.0140  0.0620
     29   0.0395  0.0148     0.0149  0.0631
     30   0.0358  0.0132     0.0135  0.0563
     31   0.0368  0.0132     0.0144  0.0575
     32   0.0333  0.0118     0.0123  0.0514
     33   0.0343  0.0118     0.0139  0.0524
     34   0.0348  0.0117     0.0143  0.0528
     35   0.0357  0.0118     0.0149  0.0537
     36   0.0365  0.0118     0.0154  0.0543
     37   0.0373  0.0118     0.0160  0.0549
     38   0.0377  0.0117     0.0165  0.0550
     39   0.0312  0.0096     0.0138  0.0453
     40   0.0289  0.0090     0.0113  0.0411
     41   0.0294  0.0089     0.0122  0.0414

