Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2624  1.0196    -4.8709 -2.3956
      1  -3.6500  0.8657    -5.0209 -3.1347
      2  -3.9764  0.8629    -5.6425 -3.4972
      3  -4.2911  0.9798    -6.6705 -3.7290
      4  -4.0878  0.7591    -5.1965 -3.7258
      5  -4.0764  0.6138    -4.7387 -3.9611
      6  -4.8941  1.7767    -8.7904 -2.9226
      7  -4.5904  1.5551    -8.4506 -3.0547
      8  -4.3580  1.3131    -7.8494 -3.1757
      9  -4.1806  1.0665    -6.6892 -3.2412
     10  -4.0108  0.8674    -5.4255 -3.2517
     11  -3.8940  0.7126    -4.7841 -3.2435
     12  -3.9079  0.5812    -4.7040 -3.4451
     13  -3.8336  0.4825    -4.4686 -3.4351
     14  -3.7792  0.4081    -4.3257 -3.4260
     15  -3.6907  0.4002    -4.2131 -3.3163
     16  -3.7207  0.3241    -4.2131 -3.4497
     17  -3.7437  0.2696    -4.2143 -3.5193
     18  -3.8390  0.3100    -4.3205 -3.6489
     19  -3.9107  0.3071    -4.4123 -3.7047
     20  -3.8889  0.2551    -4.3226 -3.7038
     21  -3.9243  0.2245    -4.3545 -3.7315
     22  -3.9460  0.1943    -4.3674 -3.7650
     23  -3.9465  0.1715    -4.3593 -3.7727
     24  -3.9333  0.1491    -4.2548 -3.7671
     25  -3.9344  0.1387    -4.2469 -3.7722
     26  -3.9519  0.1211    -4.2701 -3.8312
     27  -3.9422  0.1089    -4.2315 -3.8182
     28  -3.9433  0.1042    -4.2313 -3.8258
     29  -3.9439  0.1013    -4.2311 -3.8311
     30  -3.9385  0.0957    -4.2273 -3.8220
     31  -3.9353  0.0927    -4.2252 -3.8165
     32  -3.9340  0.0910    -4.2242 -3.8149
     33  -3.9320  0.0903    -4.2231 -3.8105
     34  -3.9331  0.0886    -4.2231 -3.8155
     35  -3.9472  0.0678    -4.2240 -3.9360
     36  -3.9463  0.0668    -4.2234 -3.9317
     37  -3.9019  0.1162    -4.2204 -3.7476
     38  -3.8416  0.1394    -4.2135 -3.7151
     39  -3.7845  0.1356    -4.1997 -3.7046
     40  -3.7442  0.1174    -4.1748 -3.7004
     41  -3.7197  0.0970    -4.1335 -3.6986

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0975  0.0612     0.0001  0.1894
      1   0.0967  0.0614     0.0001  0.1893
      2   0.0904  0.0626     0.0001  0.1881
      3   0.0708  0.0607     0.0000  0.1812
      4   0.0885  0.0605     0.0001  0.1862
      5   0.1000  0.0592     0.0014  0.1888
      6   0.0081  0.0117     0.0000  0.0293
      7   0.0108  0.0125     0.0000  0.0328
      8   0.0129  0.0126     0.0000  0.0346
      9   0.0146  0.0126     0.0000  0.0363
     10   0.0167  0.0129     0.0001  0.0389
     11   0.0187  0.0133     0.0001  0.0410
     12   0.0206  0.0135     0.0008  0.0433
     13   0.0226  0.0139     0.0014  0.0459
     14   0.0244  0.0143     0.0020  0.0479
     15   0.0242  0.0143     0.0020  0.0477
     16   0.0262  0.0144     0.0031  0.0498
     17   0.0280  0.0146     0.0045  0.0520
     18   0.0241  0.0122     0.0031  0.0435
     19   0.0239  0.0123     0.0029  0.0435
     20   0.0251  0.0123     0.0041  0.0447
     21   0.0266  0.0128     0.0051  0.0469
     22   0.0281  0.0131     0.0066  0.0485
     23   0.0286  0.0130     0.0073  0.0489
     24   0.0299  0.0129     0.0082  0.0505
     25   0.0302  0.0128     0.0086  0.0507
     26   0.0316  0.0132     0.0092  0.0526
     27   0.0330  0.0133     0.0103  0.0540
     28   0.0333  0.0132     0.0108  0.0542
     29   0.0335  0.0131     0.0112  0.0543
     30   0.0346  0.0132     0.0126  0.0551
     31   0.0355  0.0132     0.0140  0.0562
     32   0.0360  0.0131     0.0144  0.0567
     33   0.0368  0.0131     0.0149  0.0576
     34   0.0369  0.0131     0.0151  0.0577
     35   0.0384  0.0133     0.0158  0.0596
     36   0.0390  0.0133     0.0163  0.0601
     37   0.0313  0.0102     0.0136  0.0466
     38   0.0289  0.0093     0.0115  0.0422
     39   0.0286  0.0093     0.0112  0.0420
     40   0.0293  0.0097     0.0116  0.0439
     41   0.0303  0.0100     0.0126  0.0456

