Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.6674  1.5751    -8.8598 -4.3820
      1  -5.3181  0.8835    -6.6658 -4.2279
      2  -6.0292  0.5785    -6.8011 -5.5318
      3  -5.7383  0.4664    -6.3337 -5.3897
      4  -5.9125  0.4142    -6.4194 -5.7048
      5  -5.9221  0.3243    -6.4036 -5.7654
      6  -5.9259  0.2675    -6.3939 -5.8024
      7  -5.9274  0.2321    -6.3875 -5.8273
      8  -5.9279  0.2104    -6.3830 -5.8452
      9  -5.9297  0.1951    -6.3794 -5.8882
     10  -5.9295  0.1862    -6.3765 -5.8951
     11  -5.9298  0.1793    -6.3740 -5.8965
     12  -5.9295  0.1748    -6.3718 -5.8971
     13  -5.9296  0.1704    -6.3698 -5.8981
     14  -5.9296  0.1667    -6.3679 -5.8989
     15  -5.9292  0.1639    -6.3663 -5.8992
     16  -5.9289  0.1614    -6.3649 -5.8995
     17  -5.9286  0.1588    -6.3635 -5.8999
     18  -5.9283  0.1569    -6.3624 -5.9000
     19  -5.9280  0.1550    -6.3613 -5.9001
     20  -5.9283  0.1521    -6.3601 -5.9010
     21  -5.9285  0.1495    -6.3590 -5.9018
     22  -5.9284  0.1473    -6.3580 -5.9021
     23  -5.9282  0.1456    -6.3571 -5.9023
     24  -5.9280  0.1442    -6.3563 -5.9024
     25  -5.9278  0.1426    -6.3555 -5.9025
     26  -5.9278  0.1408    -6.3546 -5.9028
     27  -5.9276  0.1394    -6.3539 -5.9030
     28  -5.9274  0.1382    -6.3532 -5.9030
     29  -5.9275  0.1364    -6.3525 -5.9035
     30  -5.9274  0.1354    -6.3519 -5.9035
     31  -5.9275  0.1338    -6.3513 -5.9039
     32  -5.9273  0.1327    -6.3507 -5.9040
     33  -5.9272  0.1318    -6.3502 -5.9041
     34  -5.9271  0.1308    -6.3496 -5.9041
     35  -5.9270  0.1298    -6.3491 -5.9042
     36  -5.9268  0.1289    -6.3486 -5.9043
     37  -5.9267  0.1281    -6.3481 -5.9044
     38  -5.9266  0.1272    -6.3476 -5.9044
     39  -5.9265  0.1265    -6.3472 -5.9045
     40  -5.9264  0.1259    -6.3468 -5.9045
     41  -5.9263  0.1253    -6.3465 -5.9045

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1007  0.0592     0.0055  0.1897
      1   0.1001  0.0595     0.0049  0.1897
      2   0.0998  0.0597     0.0040  0.1896
      3   0.0998  0.0591     0.0048  0.1894
      4   0.1011  0.0588     0.0052  0.1896
      5   0.1044  0.0571     0.0107  0.1900
      6   0.1065  0.0560     0.0147  0.1902
      7   0.1079  0.0552     0.0173  0.1904
      8   0.1089  0.0546     0.0193  0.1905
      9   0.1106  0.0539     0.0215  0.1907
     10   0.1113  0.0535     0.0227  0.1907
     11   0.1122  0.0531     0.0240  0.1908
     12   0.1127  0.0528     0.0249  0.1909
     13   0.1134  0.0525     0.0261  0.1910
     14   0.1140  0.0521     0.0271  0.1910
     15   0.1144  0.0520     0.0278  0.1911
     16   0.1147  0.0518     0.0283  0.1911
     17   0.1150  0.0516     0.0289  0.1912
     18   0.1152  0.0515     0.0293  0.1912
     19   0.1154  0.0513     0.0297  0.1912
     20   0.1160  0.0511     0.0304  0.1913
     21   0.1165  0.0509     0.0311  0.1913
     22   0.1169  0.0507     0.0316  0.1914
     23   0.1171  0.0506     0.0321  0.1914
     24   0.1172  0.0505     0.0323  0.1914
     25   0.1175  0.0504     0.0327  0.1914
     26   0.1177  0.0502     0.0332  0.1915
     27   0.1179  0.0501     0.0336  0.1915
     28   0.1181  0.0501     0.0339  0.1915
     29   0.1184  0.0499     0.0345  0.1915
     30   0.1185  0.0498     0.0347  0.1915
     31   0.1188  0.0497     0.0351  0.1916
     32   0.1190  0.0496     0.0353  0.1916
     33   0.1191  0.0496     0.0355  0.1916
     34   0.1192  0.0495     0.0357  0.1916
     35   0.1194  0.0494     0.0360  0.1916
     36   0.1195  0.0493     0.0362  0.1917
     37   0.1196  0.0493     0.0364  0.1917
     38   0.1198  0.0492     0.0366  0.1917
     39   0.1198  0.0491     0.0368  0.1917
     40   0.1199  0.0491     0.0369  0.1917
     41   0.1200  0.0490     0.0371  0.1917

