Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.0690  1.7860    -5.9909 -0.0726
      1  -1.3110  1.6831    -5.9086 -0.4567
      2  -1.4950  1.6166    -5.8400 -0.7374
      3  -1.8704  1.7162    -6.5734 -0.8853
      4  -2.3742  1.8484    -7.3279 -1.1001
      5  -3.0801  2.0055    -8.0449 -1.3316
      6  -4.7575  2.4763    -8.9611 -0.8905
      7  -4.7769  2.3793    -8.9365 -1.1851
      8  -4.7947  2.2870    -8.9118 -1.5621
      9  -4.0331  1.8637    -8.0187 -1.6093
     10  -3.9555  1.7185    -7.5900 -1.7740
     11  -4.8442  1.7203    -8.2926 -2.2883
     12  -4.8545  1.6112    -8.1329 -2.5573
     13  -4.2502  1.2962    -6.5365 -2.3992
     14  -4.6922  1.2044    -6.8945 -3.0840
     15  -4.3919  1.0187    -5.9959 -2.9874
     16  -4.1182  0.9478    -5.5079 -2.8000
     17  -4.3423  0.8497    -5.6241 -3.2688
     18  -4.3346  0.7597    -5.5312 -3.3282
     19  -4.5198  0.6978    -5.6787 -3.6846

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0891  0.0648     0.0000  0.1886
      1   0.0847  0.0647     0.0000  0.1876
      2   0.0790  0.0641     0.0000  0.1862
      3   0.0527  0.0528     0.0000  0.1623
      4   0.0254  0.0289     0.0000  0.0814
      5   0.0111  0.0113     0.0000  0.0302
      6   0.0030  0.0036     0.0000  0.0064
      7   0.0042  0.0037     0.0000  0.0066
      8   0.0052  0.0034     0.0000  0.0068
      9   0.0057  0.0033     0.0000  0.0069
     10   0.0064  0.0029     0.0000  0.0069
     11   0.0060  0.0028     0.0000  0.0068
     12   0.0065  0.0023     0.0001  0.0068
     13   0.0067  0.0023     0.0001  0.0068
     14   0.0067  0.0023     0.0001  0.0069
     15   0.0069  0.0022     0.0001  0.0069
     16   0.0069  0.0022     0.0001  0.0069
     17   0.0071  0.0022     0.0001  0.0077
     18   0.0072  0.0020     0.0003  0.0079
     19   0.0073  0.0021     0.0003  0.0088

