Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3381  1.8485    -8.3648 -2.6182
      1  -3.7457  0.9912    -5.2732 -2.4567
      2  -4.5439  0.6303    -5.3661 -3.9652
      3  -4.2397  0.4892    -4.8219 -3.8233
      4  -3.9621  0.5110    -4.4754 -3.5501
      5  -4.0122  0.3835    -4.4691 -3.9608
      6  -3.9689  0.2880    -4.2352 -3.9609
      7  -3.9665  0.2149    -4.2342 -3.9631
      8  -3.9603  0.1641    -4.2320 -3.9636
      9  -4.0560  0.3636    -4.4957 -3.9615
     10  -3.9940  0.3037    -4.4297 -3.9330
     11  -3.9843  0.2366    -4.4144 -3.9529
     12  -3.8756  0.8644    -4.9516 -3.0393
     13  -3.8833  1.4370    -7.7903 -2.6163
     14  -3.6624  1.1586    -6.5353 -2.6156
     15  -3.5269  0.9242    -4.7088 -2.6152
     16  -3.4508  0.7515    -4.3998 -2.6151
     17  -3.5304  0.6558    -4.3977 -2.7757
     18  -3.5878  0.5658    -4.3977 -2.9320
     19  -3.6440  0.4924    -4.4101 -3.1065
     20  -3.6734  0.4308    -4.4117 -3.1857
     21  -3.6316  0.3888    -4.3086 -3.1717
     22  -3.6727  0.3494    -4.3315 -3.2550
     23  -3.7130  0.3189    -4.3564 -3.3794
     24  -3.6767  0.2944    -4.2349 -3.3491
     25  -3.7503  0.2801    -4.3314 -3.4424
     26  -3.7250  0.2611    -4.2342 -3.4363
     27  -3.7521  0.2429    -4.2444 -3.4699
     28  -3.7780  0.2294    -4.2728 -3.5096
     29  -3.8435  0.2261    -4.3767 -3.6201
     30  -3.8238  0.2131    -4.3044 -3.6037
     31  -3.8574  0.2023    -4.3437 -3.6909
     32  -3.8398  0.1926    -4.2603 -3.6883
     33  -3.8240  0.1852    -4.2295 -3.6860
     34  -3.8562  0.1755    -4.2347 -3.7015
     35  -3.7950  0.1793    -4.2198 -3.6776
     36  -3.7450  0.1739    -4.2008 -3.5717
     37  -3.7288  0.1656    -4.1884 -3.5572
     38  -3.7400  0.1595    -4.1920 -3.6074
     39  -3.7221  0.1510    -4.1765 -3.5847
     40  -3.7324  0.1463    -4.1812 -3.6455
     41  -3.7470  0.1434    -4.1886 -3.6887

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0588     0.0067  0.1898
      1   0.1014  0.0589     0.0062  0.1898
      2   0.1003  0.0593     0.0051  0.1896
      3   0.1017  0.0586     0.0067  0.1898
      4   0.0953  0.0601     0.0038  0.1887
      5   0.1075  0.0576     0.0093  0.1908
      6   0.1166  0.0545     0.0167  0.1920
      7   0.1181  0.0534     0.0212  0.1921
      8   0.1194  0.0524     0.0247  0.1922
      9   0.0607  0.0390     0.0070  0.1339
     10   0.0667  0.0405     0.0089  0.1419
     11   0.0677  0.0401     0.0108  0.1425
     12   0.0153  0.0106     0.0001  0.0324
     13   0.0072  0.0053     0.0000  0.0134
     14   0.0081  0.0049     0.0000  0.0136
     15   0.0087  0.0046     0.0001  0.0137
     16   0.0090  0.0044     0.0002  0.0138
     17   0.0097  0.0047     0.0003  0.0157
     18   0.0103  0.0049     0.0005  0.0171
     19   0.0110  0.0051     0.0006  0.0181
     20   0.0115  0.0052     0.0007  0.0187
     21   0.0120  0.0053     0.0008  0.0191
     22   0.0126  0.0054     0.0010  0.0196
     23   0.0132  0.0055     0.0011  0.0201
     24   0.0138  0.0056     0.0013  0.0204
     25   0.0140  0.0057     0.0013  0.0205
     26   0.0145  0.0057     0.0016  0.0208
     27   0.0151  0.0057     0.0019  0.0221
     28   0.0156  0.0058     0.0022  0.0232
     29   0.0154  0.0058     0.0021  0.0228
     30   0.0159  0.0058     0.0025  0.0236
     31   0.0165  0.0059     0.0029  0.0245
     32   0.0170  0.0059     0.0036  0.0251
     33   0.0175  0.0060     0.0044  0.0256
     34   0.0180  0.0061     0.0052  0.0262
     35   0.0170  0.0057     0.0041  0.0245
     36   0.0166  0.0055     0.0037  0.0239
     37   0.0171  0.0056     0.0045  0.0246
     38   0.0175  0.0056     0.0057  0.0250
     39   0.0180  0.0057     0.0069  0.0256
     40   0.0184  0.0057     0.0072  0.0259
     41   0.0189  0.0057     0.0073  0.0263

