trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1295 720.00  0.00 800.00 520.00  0
  1  771 430.00  0.00 800.00 156.00  0
  2  661 370.00  0.00 800.00 52.00  1
  3  716 400.00  0.00 800.00 104.00  0
  4  769 430.00  0.00 800.00 52.00  0
  5  661 370.00  0.00 800.00 52.00  1
  6  787 440.00  0.00 800.00 52.00  0
  7  661 350.00  0.00 800.00 26.00  1
  8  661 390.00  0.00 800.00 104.00  0
  9  769 430.00  0.00 800.00 52.00  1
 10  787 440.00  0.00 800.00 52.00  0
 11  787 450.00  0.00 800.00 104.00  0
 12  787 420.00  0.00 800.00 26.00  0
 13  588 330.00  0.00 800.00 26.00  0
 14 1421 790.00  0.00 800.00 520.00  0
 15 1421 780.00  0.00 800.00 260.00  0
 16 1421 790.00  0.00 800.00 260.00  0
 17  552 310.00  0.00 800.00 26.00  1
 18  534 300.00  0.00 800.00 26.00  1
 19  588 330.00  0.00 800.00 26.00  1
 20  588 320.00  0.00 800.00 21.50  1
 21  895 500.00  0.00 800.00 52.00  0
 22  606 340.00  0.00 800.00 26.00  1
 23  660 370.00  0.00 800.00 26.00  1
 24  841 470.00  0.00 800.00 52.00  0
 25  841 480.00  0.00 800.00 26.00  1
 26  877 490.00  0.00 800.00 52.00  0
 27  678 380.00  0.00 800.00 26.00  1
 28  463 260.00  0.00 800.00 52.00  1
 29  679 380.00  0.00 800.00 52.00  1
 30  895 500.00  0.00 800.00 52.00  0
 31  571 320.00  0.00 800.00 52.00  1
 32  877 490.00  0.00 800.00 52.00  0
 33  571 340.00  0.00 800.00 104.00  0
 34  589 330.00  0.00 800.00 52.00  1
 35  607 340.00  0.00 800.00 52.00  0
 36  625 350.00  0.00 800.00 52.00  0
 37  805 450.00  0.00 800.00 52.00  0
 38  427 240.00  0.00 800.00 52.00  1
 39  769 430.00  0.00 800.00 52.00  0
 40  445 250.00  0.00 800.00 52.00  1
 41  769 430.00  0.00 800.00 26.00  1
