Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7646  2.0691    -9.1284 -2.6703
      1  -4.0211  1.1193    -5.7974 -2.4889
      2  -3.2001  0.7223    -4.2122 -2.4028
      3  -3.6004  0.5415    -4.2987 -3.1529
      4  -3.8834  0.4649    -4.4695 -3.6354
      5  -3.7084  0.4089    -4.1401 -3.4918
      6  -3.7240  0.3157    -4.1272 -3.6892
      7  -3.6918  0.2248    -3.9540 -3.6890
      8  -3.6843  0.1650    -3.9516 -3.6894
      9  -3.6811  0.1259    -3.9507 -3.6896
     10  -3.6793  0.1003    -3.9499 -3.6899
     11  -3.6784  0.0840    -3.9493 -3.6901
     12  -3.6851  0.0573    -3.9496 -3.6959
     13  -3.7151  0.1388    -4.1228 -3.6961
     14  -3.8339  0.2216    -4.2145 -3.7065
     15  -3.8332  0.1883    -4.2139 -3.7087
     16  -3.8303  0.1679    -4.2126 -3.7089
     17  -3.8316  0.1557    -4.2126 -3.7105
     18  -3.8335  0.1485    -4.2127 -3.7120
     19  -3.8342  0.1447    -4.2127 -3.7127
     20  -3.8333  0.1424    -4.2122 -3.7126
     21  -3.8320  0.1412    -4.2117 -3.7124
     22  -3.8310  0.1405    -4.2113 -3.7123
     23  -3.8322  0.1397    -4.2115 -3.7129
     24  -3.8330  0.1393    -4.2116 -3.7133
     25  -3.8336  0.1390    -4.2117 -3.7136
     26  -3.8331  0.1389    -4.2115 -3.7135
     27  -3.8340  0.1386    -4.2116 -3.7138
     28  -3.8333  0.1385    -4.2114 -3.7137
     29  -3.8330  0.1385    -4.2113 -3.7136
     30  -3.8342  0.1383    -4.2115 -3.7140
     31  -3.8333  0.1382    -4.2113 -3.7138
     32  -3.8337  0.1382    -4.2114 -3.7140
     33  -3.8340  0.1381    -4.2114 -3.7141
     34  -3.8345  0.1380    -4.2115 -3.7142
     35  -3.8341  0.1380    -4.2114 -3.7141
     36  -3.8346  0.1379    -4.2115 -3.7143
     37  -3.8348  0.1379    -4.2115 -3.7144
     38  -3.8355  0.1378    -4.2116 -3.7145
     39  -3.8358  0.1377    -4.2117 -3.7146
     40  -3.8360  0.1377    -4.2117 -3.7147
     41  -3.7375  0.1154    -4.1688 -3.6987

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0585     0.0074  0.1899
      1   0.1022  0.0585     0.0075  0.1899
      2   0.1030  0.0581     0.0087  0.1900
      3   0.1029  0.0583     0.0085  0.1900
      4   0.1025  0.0585     0.0078  0.1900
      5   0.1050  0.0583     0.0090  0.1905
      6   0.1142  0.0555     0.0154  0.1918
      7   0.1223  0.0521     0.0253  0.1927
      8   0.1239  0.0509     0.0299  0.1928
      9   0.1246  0.0503     0.0321  0.1928
     10   0.1253  0.0497     0.0342  0.1929
     11   0.1258  0.0493     0.0357  0.1929
     12   0.1307  0.0468     0.0439  0.1934
     13   0.0842  0.0426     0.0220  0.1632
     14   0.0552  0.0275     0.0143  0.1028
     15   0.0557  0.0272     0.0154  0.1030
     16   0.0564  0.0270     0.0165  0.1033
     17   0.0569  0.0268     0.0174  0.1036
     18   0.0575  0.0267     0.0185  0.1041
     19   0.0578  0.0265     0.0191  0.1043
     20   0.0581  0.0264     0.0199  0.1045
     21   0.0586  0.0263     0.0208  0.1048
     22   0.0590  0.0262     0.0213  0.1052
     23   0.0594  0.0262     0.0217  0.1054
     24   0.0596  0.0261     0.0221  0.1056
     25   0.0598  0.0260     0.0223  0.1057
     26   0.0600  0.0260     0.0226  0.1058
     27   0.0603  0.0259     0.0229  0.1060
     28   0.0605  0.0258     0.0233  0.1062
     29   0.0607  0.0258     0.0235  0.1063
     30   0.0610  0.0257     0.0239  0.1065
     31   0.0613  0.0257     0.0243  0.1067
     32   0.0614  0.0257     0.0244  0.1068
     33   0.0614  0.0256     0.0246  0.1068
     34   0.0616  0.0256     0.0248  0.1069
     35   0.0618  0.0256     0.0251  0.1070
     36   0.0619  0.0255     0.0253  0.1071
     37   0.0620  0.0255     0.0255  0.1072
     38   0.0621  0.0255     0.0258  0.1073
     39   0.0622  0.0254     0.0259  0.1074
     40   0.0623  0.0254     0.0261  0.1074
     41   0.0306  0.0092     0.0145  0.0446

