trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  198 120.00  0.00 800.00  0.43  0
  1    0  10.00  0.00 800.00  0.43  0
  2  718 400.00  0.00 800.00 260.00  0
  3  736 410.00  0.00 800.00 260.00  0
  4  736 410.00  0.00 800.00 156.00  0
  5  736 400.00  0.00 800.00 520.00  0
  6  736 430.00  0.00 800.00 520.00  0
  7 1420 790.00  0.00 800.00 260.00  0
  8 1421 790.00  0.00 800.00 520.00  0
  9 1421 790.00  0.00 800.00 260.00  0
 10 1421 780.00  0.00 800.00 260.00  0
 11 1421 770.00  0.00 800.00 260.00  0
 12 1421 790.00  0.00 800.00 260.00  0
 13 1421 790.00  0.00 800.00 260.00  0
 14 1421 770.00  0.00 800.00 260.00  0
 15 1421 780.00  0.00 800.00 260.00  0
 16 1421 780.00  0.00 800.00 260.00  0
 17 1421 790.00  0.00 800.00 260.00  0
 18 1421 790.00  0.00 800.00 260.00  0
 19    0  10.00  0.00 800.00  0.43  0
 20 1421 790.00  0.00 800.00 260.00  0
 21 1421 790.00  0.00 800.00 260.00  0
 22 1421 790.00  0.00 800.00 260.00  1
 23 1420 790.00  0.00 800.00 260.00  0
 24 1421 790.00  0.00 800.00 260.00  0
 25 1421 770.00  0.00 800.00 260.00  0
 26 1421 790.00  0.00 800.00 260.00  0
 27 1421 770.00  0.00 800.00 260.00  0
 28    0  10.00  0.00 800.00  0.43  0
 29 1421 770.00  0.00 800.00 260.00  0
 30 1421 790.00  0.00 800.00 260.00  1
 31  736 410.00  0.00 800.00 260.00  0
 32  736 390.00  0.00 800.00 520.00  0
 33  753 420.00  0.00 800.00 156.00  0
 34  771 430.00  0.00 800.00 156.00  0
 35  736 410.00  0.00 800.00 260.00  0
 36  753 420.00  0.00 800.00 156.00  0
 37  753 440.00  0.00 800.00 260.00  0
 38 1420 790.00  0.00 800.00 260.00  0
 39 1420 780.00  0.00 800.00 156.00  0
 40 1421 790.00  0.00 800.00 520.00  0
 41 1421 770.00  0.00 800.00 260.00  0
