Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6182  2.7272    -9.0010 -0.4926
      1  -2.4321  1.5236    -4.8243 -0.2673
      2  -1.2702  0.9524    -2.5848 -0.1458
      3  -0.6269  0.7307    -1.3411 -0.0782
      4  -1.0084  0.6809    -1.5627 -0.6514
      5  -0.8491  0.6452    -1.2701 -0.5681
      6  -0.8224  0.4832    -1.2481 -0.5862
      7  -0.8096  0.3681    -1.2359 -0.6010
      8  -0.7834  0.2760    -1.1351 -0.5983
      9  -0.7820  0.2184    -1.1298 -0.6098
     10  -0.7827  0.1794    -1.1267 -0.6217
     11  -0.9338  0.3207    -1.3133 -0.7991
     12  -0.8356  0.2976    -1.2661 -0.6836
     13  -0.8224  0.2311    -1.2472 -0.6855
     14  -0.8374  0.1866    -1.2532 -0.8030
     15  -0.7693  0.4008    -1.1882 -0.5608
     16  -0.6909  0.5491    -1.0908 -0.4267
     17  -0.6242  0.5483    -1.0421 -0.3602
     18  -0.5748  0.4762    -1.0085 -0.3386
     19  -0.5814  0.3840    -1.0100 -0.3923
     20  -0.5538  0.3116    -0.9728 -0.3808
     21  -0.5508  0.2433    -0.9701 -0.3965
     22  -0.5498  0.1971    -0.9686 -0.4095
     23  -0.5321  0.1663    -0.9046 -0.3953
     24  -0.5438  0.1410    -0.9185 -0.4748
     25  -0.5443  0.1242    -0.9178 -0.4895
     26  -0.5330  0.1069    -0.8188 -0.4723
     27  -0.5336  0.0993    -0.8180 -0.4831
     28  -0.5342  0.0947    -0.8173 -0.4920
     29  -0.5351  0.0912    -0.8168 -0.5059
     30  -0.5221  0.0855    -0.7911 -0.4462
     31  -0.5378  0.0850    -0.7994 -0.5378
     32  -0.5742  0.1276    -0.9908 -0.5410
     33  -0.5589  0.1122    -0.9577 -0.5396
     34  -0.5659  0.1075    -0.9676 -0.5439
     35  -0.5522  0.0922    -0.9135 -0.5427
     36  -0.5237  0.1247    -0.8382 -0.3935
     37  -0.5312  0.1120    -0.8495 -0.4339
     38  -0.5179  0.1089    -0.7946 -0.3957
     39  -0.5305  0.0991    -0.7975 -0.4675
     40  -0.5266  0.0910    -0.7941 -0.4613
     41  -0.5274  0.0871    -0.7940 -0.4710

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0070  0.1899
      1   0.1021  0.0586     0.0073  0.1899
      2   0.1027  0.0582     0.0083  0.1899
      3   0.1033  0.0579     0.0093  0.1900
      4   0.1000  0.0589     0.0067  0.1894
      5   0.1003  0.0581     0.0080  0.1892
      6   0.1025  0.0570     0.0114  0.1895
      7   0.1041  0.0561     0.0142  0.1897
      8   0.1088  0.0546     0.0188  0.1903
      9   0.1098  0.0539     0.0209  0.1905
     10   0.1109  0.0533     0.0228  0.1906
     11   0.0670  0.0423     0.0102  0.1486
     12   0.0618  0.0377     0.0107  0.1328
     13   0.0638  0.0375     0.0130  0.1344
     14   0.0683  0.0375     0.0156  0.1383
     15   0.0338  0.0185     0.0071  0.0657
     16   0.0258  0.0132     0.0037  0.0471
     17   0.0254  0.0131     0.0037  0.0465
     18   0.0267  0.0136     0.0048  0.0484
     19   0.0284  0.0138     0.0070  0.0508
     20   0.0299  0.0141     0.0077  0.0529
     21   0.0304  0.0139     0.0082  0.0532
     22   0.0308  0.0138     0.0086  0.0534
     23   0.0322  0.0142     0.0093  0.0551
     24   0.0338  0.0144     0.0103  0.0572
     25   0.0340  0.0143     0.0107  0.0574
     26   0.0354  0.0146     0.0118  0.0593
     27   0.0356  0.0145     0.0122  0.0594
     28   0.0357  0.0145     0.0126  0.0595
     29   0.0359  0.0144     0.0132  0.0596
     30   0.0367  0.0148     0.0137  0.0610
     31   0.0343  0.0134     0.0122  0.0556
     32   0.0263  0.0096     0.0086  0.0406
     33   0.0272  0.0098     0.0091  0.0413
     34   0.0280  0.0099     0.0097  0.0427
     35   0.0290  0.0100     0.0103  0.0441
     36   0.0223  0.0076     0.0077  0.0330
     37   0.0229  0.0076     0.0080  0.0335
     38   0.0232  0.0077     0.0081  0.0338
     39   0.0237  0.0078     0.0083  0.0342
     40   0.0243  0.0078     0.0086  0.0346
     41   0.0244  0.0078     0.0087  0.0347

