Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5682  1.6545    -5.6529 -0.1454
      1  -0.8030  1.2373    -2.0947 -0.0799
      2  -1.2066  1.2467    -3.2364 -0.6329
      3  -1.0278  1.1905    -2.3496 -0.5545
      4  -1.6715  1.9086    -7.0598 -0.6009
      5  -1.6532  2.0540    -7.3465 -0.4507
      6  -4.5798  2.7455    -8.9974 -0.4638
      7  -4.5174  2.7510    -8.9847 -0.4479
      8  -4.4414  2.7558    -8.9662 -0.4297
      9  -4.3259  2.7683    -8.9414 -0.4026
     10  -4.1491  2.7866    -8.9034 -0.3661
     11  -3.8768  2.8023    -8.8391 -0.3224
     12  -3.4809  2.7865    -8.7234 -0.2778
     13  -2.9719  2.6894    -8.5062 -0.2333
     14  -2.4257  2.4732    -8.0908 -0.1988
     15  -1.9452  2.1595    -7.3022 -0.1760
     16  -4.2422  2.7108    -8.8851 -0.4038
     17  -4.2960  2.7037    -8.9036 -0.4161
     18  -4.2544  2.7004    -8.8909 -0.4081
     19  -4.2122  2.6972    -8.8778 -0.3997

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0931  0.0622     0.0001  0.1887
      1   0.0980  0.0607     0.0001  0.1894
      2   0.0942  0.0616     0.0001  0.1887
      3   0.0946  0.0609     0.0001  0.1886
      4   0.0459  0.0445     0.0000  0.1330
      5   0.0387  0.0398     0.0000  0.1159
      6   0.0002  0.0006     0.0000  0.0001
      7   0.0002  0.0008     0.0000  0.0001
      8   0.0003  0.0011     0.0000  0.0001
      9   0.0005  0.0015     0.0000  0.0002
     10   0.0008  0.0020     0.0000  0.0033
     11   0.0013  0.0026     0.0000  0.0050
     12   0.0020  0.0031     0.0000  0.0058
     13   0.0031  0.0035     0.0000  0.0062
     14   0.0042  0.0034     0.0000  0.0065
     15   0.0052  0.0031     0.0000  0.0066
     16   0.0003  0.0013     0.0000  0.0001
     17   0.0001  0.0002     0.0000  0.0001
     18   0.0001  0.0002     0.0000  0.0001
     19   0.0001  0.0003     0.0000  0.0001

