trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  793 450.00  0.00 800.00  0.71  1
  1  647 360.00  0.00 800.00 520.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  0
  4  765 430.00  0.00 800.00 12.90  1
  5  766 430.00  0.00 800.00 17.20  1
  6  732 410.00  0.00 800.00 26.00  0
  7  677 380.00  0.00 800.00 21.50  1
  8  732 390.00  0.00 800.00 52.00  0
  9  677 370.00  0.00 800.00 17.20  1
 10  785 440.00  0.00 800.00 21.50  0
 11  677 360.00  0.00 800.00 17.20  1
 12  766 430.00  0.00 800.00 17.20  1
 13  714 400.00  0.00 800.00 26.00  0
 14  695 390.00  0.00 800.00 21.50  1
 15  714 380.00  0.00 800.00 21.50  1
 16  856 480.00  0.00 800.00 17.20  1
 17  732 410.00  0.00 800.00 26.00  0
 18  785 440.00  0.00 800.00 21.50  0
 19  714 400.00  0.00 800.00 26.00  0
 20   70  40.00  0.00 800.00 260.00  1
 21  714 400.00  0.00 800.00 52.00  0
 22  926 520.00  0.00 800.00 10.80  0
 23  677 380.00  0.00 800.00 21.50  1
 24  979 550.00  0.00 800.00  8.60  1
 25  874 490.00  0.00 800.00 17.20  0
 26 1087 610.00  0.00 800.00  8.60  0
 27  766 430.00  0.00 800.00 17.20  0
 28  748 420.00  0.00 800.00 17.20  0
 29  641 360.00  0.00 800.00 21.50  1
 30  730 410.00  0.00 800.00 17.20  0
 31  712 400.00  0.00 800.00 17.20  1
 32  712 380.00  0.00 800.00 21.50  1
 33  712 380.00  0.00 800.00 12.90  1
 34  641 360.00  0.00 800.00 21.50  0
 35  623 350.00  0.00 800.00 21.50  1
 36  623 350.00  0.00 800.00 26.00  0
 37  641 360.00  0.00 800.00 21.50  0
 38  659 370.00  0.00 800.00 21.50  0
 39  677 380.00  0.00 800.00 21.50  0
 40  713 400.00  0.00 800.00 21.50  0
 41  749 420.00  0.00 800.00 21.50  0
