Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7668  2.0684    -9.1287 -2.6708
      1  -7.5071  1.1104    -6.0415 -6.0025
      2  -6.5940  0.6802    -7.6330 -5.9121
      3  -6.1523  0.5010    -6.8336 -5.7386
      4  -5.9809  0.4358    -6.4691 -5.6496
      5  -5.8223  0.4467    -6.3279 -5.3982
      6  -5.3903  0.8257    -6.1706 -3.6879
      7  -5.6344  0.5058    -6.1748 -5.0783
      8  -5.5293  0.4930    -6.1057 -4.9023
      9  -5.2147  0.7546    -6.0427 -3.9118
     10  -5.3780  0.5493    -6.0327 -4.7105
     11  -5.4199  0.4240    -5.9995 -4.9904
     12  -5.3149  0.4265    -5.8731 -4.8514
     13  -5.3734  0.3397    -5.8760 -5.0891
     14  -5.3180  0.3102    -5.8271 -5.0700
     15  -5.3497  0.2487    -5.8309 -5.1347
     16  -5.3704  0.2063    -5.8345 -5.2125
     17  -5.3458  0.1748    -5.7780 -5.1985
     18  -5.3620  0.1481    -5.7887 -5.3311
     19  -5.3599  0.1329    -5.7797 -5.3382
     20  -5.3670  0.1188    -5.7840 -5.3480
     21  -5.3498  0.0965    -5.6757 -5.3467
     22  -5.3556  0.0866    -5.6889 -5.3515
     23  -5.3545  0.0819    -5.6750 -5.3516
     24  -5.3568  0.0772    -5.6795 -5.3536
     25  -5.4033  0.1250    -5.8369 -5.3572
     26  -5.4017  0.1221    -5.8347 -5.3572
     27  -5.4064  0.1222    -5.8382 -5.3586
     28  -5.4087  0.1222    -5.8397 -5.3593
     29  -5.4126  0.1234    -5.8425 -5.3600
     30  -5.4110  0.1220    -5.8409 -5.3599
     31  -5.4129  0.1226    -5.8422 -5.3602
     32  -5.4866  0.1408    -5.8701 -5.3705
     33  -5.4835  0.1402    -5.8690 -5.3699
     34  -5.4799  0.1396    -5.8679 -5.3693
     35  -5.4863  0.1394    -5.8691 -5.3707
     36  -5.4843  0.1391    -5.8685 -5.3703
     37  -5.4888  0.1388    -5.8693 -5.3713
     38  -5.4947  0.1383    -5.8703 -5.3727
     39  -5.4250  0.1271    -5.8490 -5.3617
     40  -5.4279  0.1283    -5.8505 -5.3620
     41  -5.4337  0.1305    -5.8534 -5.3626

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0071  0.1899
      1   0.1019  0.0587     0.0070  0.1899
      2   0.1004  0.0592     0.0056  0.1897
      3   0.1006  0.0591     0.0055  0.1896
      4   0.1030  0.0586     0.0066  0.1901
      5   0.1001  0.0591     0.0055  0.1895
      6   0.0382  0.0353     0.0003  0.1078
      7   0.0472  0.0366     0.0016  0.1172
      8   0.0489  0.0384     0.0019  0.1237
      9   0.0208  0.0164     0.0001  0.0495
     10   0.0246  0.0171     0.0006  0.0540
     11   0.0264  0.0170     0.0017  0.0552
     12   0.0250  0.0159     0.0015  0.0521
     13   0.0277  0.0164     0.0027  0.0550
     14   0.0292  0.0172     0.0032  0.0585
     15   0.0316  0.0174     0.0052  0.0609
     16   0.0337  0.0175     0.0074  0.0630
     17   0.0359  0.0180     0.0083  0.0662
     18   0.0381  0.0183     0.0096  0.0685
     19   0.0385  0.0181     0.0103  0.0687
     20   0.0400  0.0182     0.0119  0.0703
     21   0.0422  0.0185     0.0139  0.0733
     22   0.0440  0.0187     0.0149  0.0751
     23   0.0443  0.0186     0.0153  0.0752
     24   0.0454  0.0186     0.0162  0.0761
     25   0.0355  0.0138     0.0124  0.0575
     26   0.0357  0.0137     0.0131  0.0577
     27   0.0366  0.0138     0.0141  0.0587
     28   0.0372  0.0138     0.0145  0.0593
     29   0.0380  0.0138     0.0150  0.0601
     30   0.0382  0.0138     0.0153  0.0602
     31   0.0388  0.0137     0.0156  0.0607
     32   0.0350  0.0122     0.0145  0.0540
     33   0.0354  0.0121     0.0149  0.0542
     34   0.0358  0.0120     0.0152  0.0545
     35   0.0363  0.0121     0.0155  0.0549
     36   0.0366  0.0120     0.0158  0.0550
     37   0.0370  0.0120     0.0161  0.0555
     38   0.0375  0.0121     0.0165  0.0562
     39   0.0380  0.0121     0.0167  0.0566
     40   0.0384  0.0121     0.0171  0.0571
     41   0.0389  0.0122     0.0175  0.0579

