Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.9061  1.1051    -5.5603 -2.4715
      1  -4.6902  0.7276    -5.6181 -3.9737
      2  -4.2714  0.5959    -4.9467 -3.8073
      3  -4.4290  0.4949    -4.9966 -4.1814
      4  -4.2786  0.4634    -4.7310 -4.0586
      5  -4.2679  0.3480    -4.7044 -4.1099
      6  -4.2491  0.2595    -4.6558 -4.1173
      7  -4.2485  0.2016    -4.6481 -4.1531
      8  -4.2482  0.1640    -4.6436 -4.1795
      9  -4.2488  0.1399    -4.6410 -4.2082
     10  -4.2501  0.1244    -4.6396 -4.2373
     11  -4.2503  0.1157    -4.6383 -4.2382
     12  -4.2481  0.1065    -4.6273 -4.2381
     13  -4.2483  0.1038    -4.6268 -4.2385
     14  -4.2467  0.0996    -4.6169 -4.2384
     15  -4.2471  0.0984    -4.6167 -4.2389
     16  -4.2444  0.0942    -4.5950 -4.2387
     17  -4.2449  0.0932    -4.5951 -4.2393
     18  -4.2452  0.0926    -4.5952 -4.2396
     19  -4.2439  0.0906    -4.5819 -4.2396
     20  -4.2435  0.0900    -4.5778 -4.2395
     21  -4.2432  0.0895    -4.5741 -4.2395
     22  -4.2429  0.0891    -4.5706 -4.2395
     23  -4.2419  0.0879    -4.5594 -4.2394
     24  -4.2417  0.0875    -4.5564 -4.2394
     25  -4.2429  0.0859    -4.5577 -4.2406
     26  -4.2435  0.0851    -4.5583 -4.2412
     27  -4.2443  0.0838    -4.5593 -4.2421
     28  -4.2436  0.0827    -4.5490 -4.2420
     29  -4.2438  0.0825    -4.5492 -4.2422
     30  -4.2442  0.0818    -4.5497 -4.2426
     31  -4.2443  0.0817    -4.5498 -4.2427
     32  -4.2445  0.0814    -4.5501 -4.2429
     33  -4.2451  0.0805    -4.5509 -4.2435
     34  -4.2440  0.0788    -4.5339 -4.2434
     35  -4.2430  0.0773    -4.5169 -4.2433
     36  -4.2433  0.0768    -4.5174 -4.2436
     37  -4.2436  0.0764    -4.5179 -4.2439
     38  -4.2436  0.0763    -4.5180 -4.2439
     39  -4.2437  0.0762    -4.5181 -4.2440
     40  -4.2440  0.0758    -4.5186 -4.2443
     41  -4.2438  0.0755    -4.5153 -4.2442

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0999  0.0598     0.0030  0.1897
      1   0.0993  0.0600     0.0027  0.1896
      2   0.0994  0.0598     0.0030  0.1895
      3   0.1033  0.0586     0.0057  0.1901
      4   0.1041  0.0579     0.0066  0.1901
      5   0.1075  0.0560     0.0137  0.1904
      6   0.1106  0.0543     0.0196  0.1907
      7   0.1125  0.0532     0.0235  0.1909
      8   0.1138  0.0524     0.0262  0.1910
      9   0.1149  0.0518     0.0284  0.1912
     10   0.1161  0.0512     0.0301  0.1913
     11   0.1167  0.0508     0.0312  0.1914
     12   0.1173  0.0504     0.0327  0.1914
     13   0.1176  0.0502     0.0333  0.1914
     14   0.1181  0.0499     0.0346  0.1915
     15   0.1184  0.0497     0.0351  0.1915
     16   0.1195  0.0492     0.0367  0.1916
     17   0.1198  0.0490     0.0373  0.1917
     18   0.1200  0.0489     0.0377  0.1917
     19   0.1206  0.0485     0.0388  0.1917
     20   0.1208  0.0484     0.0393  0.1918
     21   0.1210  0.0483     0.0397  0.1918
     22   0.1212  0.0482     0.0401  0.1918
     23   0.1216  0.0480     0.0409  0.1918
     24   0.1217  0.0479     0.0412  0.1919
     25   0.1222  0.0476     0.0420  0.1919
     26   0.1225  0.0475     0.0424  0.1919
     27   0.1229  0.0473     0.0430  0.1920
     28   0.1233  0.0471     0.0436  0.1920
     29   0.1234  0.0470     0.0438  0.1920
     30   0.1236  0.0469     0.0442  0.1921
     31   0.1237  0.0469     0.0443  0.1921
     32   0.1238  0.0468     0.0446  0.1921
     33   0.1241  0.0466     0.0450  0.1921
     34   0.1246  0.0464     0.0458  0.1922
     35   0.1250  0.0462     0.0465  0.1922
     36   0.1252  0.0461     0.0468  0.1922
     37   0.1253  0.0460     0.0471  0.1923
     38   0.1254  0.0460     0.0472  0.1923
     39   0.1255  0.0459     0.0474  0.1923
     40   0.1256  0.0459     0.0476  0.1923
     41   0.1257  0.0458     0.0479  0.1923

