Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.7870  1.0820    -5.3144 -2.4576
      1  -3.1189  0.8145    -4.0858 -2.3889
      2  -2.7174  0.7473    -3.3714 -2.3460
      3  -2.5476  0.6577    -3.0151 -2.3309
      4  -2.4236  0.6613    -2.7995 -2.3181
      5  -2.3641  0.5009    -2.5757 -2.3170
      6  -2.3339  0.3650    -2.5695 -2.3166
      7  -2.3184  0.2585    -2.5675 -2.3165
      8  -2.3108  0.1821    -2.5666 -2.3165
      9  -2.3067  0.1325    -2.5657 -2.3164
     10  -2.3047  0.0932    -2.5654 -2.3164
     11  -2.3036  0.0656    -2.5653 -2.3164
     12  -2.3095  0.1748    -2.5658 -2.3164
     13  -2.3390  0.4004    -2.5693 -2.3166
     14  -2.3224  0.2959    -2.5674 -2.3165
     15  -2.3285  0.3410    -2.5676 -2.3165
     16  -2.3163  0.2474    -2.5665 -2.3165
     17  -2.3099  0.1810    -2.5658 -2.3164
     18  -2.3065  0.1325    -2.5655 -2.3164
     19  -2.3047  0.0972    -2.5653 -2.3164
     20  -2.3039  0.0765    -2.5652 -2.3164
     21  -2.3033  0.0561    -2.5652 -2.3164
     22  -2.3063  0.1299    -2.5654 -2.3164
     23  -2.3046  0.0953    -2.5653 -2.3164
     24  -2.3037  0.0693    -2.5652 -2.3164
     25  -2.3032  0.0514    -2.5651 -2.3164
     26  -2.3029  0.0387    -2.5651 -2.3164
     27  -2.3028  0.0286    -2.5651 -2.3164
     28  -2.3027  0.0209    -2.5651 -2.3164
     29  -2.3026  0.0153    -2.5651 -2.3164
     30  -2.3029  0.0353    -2.5651 -2.3164
     31  -2.3027  0.0259    -2.5651 -2.3164
     32  -2.3027  0.0190    -2.5651 -2.3164
     33  -2.3026  0.0148    -2.5651 -2.3164
     34  -2.3029  0.0359    -2.5651 -2.3164
     35  -2.3043  0.0880    -2.5652 -2.3164
     36  -2.3129  0.2146    -2.5660 -2.3164
     37  -2.3081  0.1565    -2.5656 -2.3164
     38  -2.3055  0.1145    -2.5654 -2.3164
     39  -2.3042  0.0834    -2.5652 -2.3164
     40  -2.3034  0.0612    -2.5652 -2.3164
     41  -2.3030  0.0446    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0992  0.0602     0.0021  0.1896
      1   0.1000  0.0595     0.0035  0.1896
      2   0.1008  0.0593     0.0039  0.1897
      3   0.1047  0.0579     0.0080  0.1903
      4   0.1063  0.0575     0.0088  0.1905
      5   0.1159  0.0543     0.0188  0.1918
      6   0.1216  0.0514     0.0287  0.1924
      7   0.1237  0.0498     0.0343  0.1926
      8   0.1244  0.0491     0.0365  0.1926
      9   0.1287  0.0473     0.0427  0.1931
     10   0.1294  0.0467     0.0446  0.1932
     11   0.1300  0.0462     0.0463  0.1932
     12   0.0849  0.0412     0.0247  0.1614
     13   0.0516  0.0261     0.0129  0.0964
     14   0.0539  0.0259     0.0154  0.0986
     15   0.0499  0.0238     0.0141  0.0904
     16   0.0515  0.0236     0.0158  0.0918
     17   0.0532  0.0234     0.0176  0.0932
     18   0.0548  0.0233     0.0196  0.0946
     19   0.0564  0.0233     0.0213  0.0960
     20   0.0588  0.0237     0.0226  0.0993
     21   0.0604  0.0237     0.0241  0.1009
     22   0.0446  0.0168     0.0166  0.0719
     23   0.0457  0.0168     0.0179  0.0729
     24   0.0468  0.0167     0.0193  0.0738
     25   0.0478  0.0166     0.0208  0.0746
     26   0.0488  0.0166     0.0216  0.0754
     27   0.0498  0.0166     0.0224  0.0763
     28   0.0509  0.0166     0.0232  0.0775
     29   0.0518  0.0166     0.0242  0.0786
     30   0.0422  0.0132     0.0191  0.0620
     31   0.0430  0.0131     0.0203  0.0629
     32   0.0437  0.0131     0.0211  0.0638
     33   0.0447  0.0132     0.0217  0.0651
     34   0.0370  0.0109     0.0164  0.0532
     35   0.0303  0.0093     0.0126  0.0434
     36   0.0245  0.0080     0.0082  0.0345
     37   0.0250  0.0079     0.0087  0.0351
     38   0.0255  0.0078     0.0092  0.0357
     39   0.0259  0.0077     0.0097  0.0362
     40   0.0264  0.0077     0.0102  0.0367
     41   0.0268  0.0076     0.0108  0.0372

