trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1014 570.00  0.00 800.00  6.44  0
  1  675 380.00  0.00 800.00 12.90  0
  2  693 390.00  0.00 800.00 12.90  0
  3  764 430.00  0.00 800.00 10.80  0
  4  764 440.00  0.00 800.00  8.60  1
  5  764 450.00  0.00 800.00 12.90  0
  6  693 390.00  0.00 800.00 12.90  0
  7  693 370.00  0.00 800.00 10.80  1
  8  746 420.00  0.00 800.00 10.80  1
  9 1022 570.00  0.00 800.00 104.00  0
 10  693 390.00  0.00 800.00 12.90  1
 11 1382 770.00  0.00 800.00 104.00  0
 12  728 410.00  0.00 800.00 10.80  1
 13  785 440.00  0.00 800.00 21.50  0
 14  710 400.00  0.00 800.00 10.80  1
 15  692 390.00  0.00 800.00 10.80  1
 16  621 350.00  0.00 800.00 12.90  0
 17  946 530.00  0.00 800.00 17.20  0
 18  710 400.00  0.00 800.00 10.80  0
 19 1419 790.00  0.00 800.00 156.00  0
 20  855 480.00  0.00 800.00 12.90  0
 21  746 420.00  0.00 800.00 10.80  0
 22  782 440.00  0.00 800.00 10.80  0
 23  800 450.00  0.00 800.00 10.80  0
 24  782 430.00  0.00 800.00  8.60  0
 25  765 430.00  0.00 800.00 12.90  0
 26  818 460.00  0.00 800.00 10.80  0
 27  818 450.00  0.00 800.00 12.90  0
 28  747 420.00  0.00 800.00 12.90  0
 29  747 430.00  0.00 800.00 17.20  0
 30  800 450.00  0.00 800.00 10.80  0
 31  800 440.00  0.00 800.00 12.90  0
 32  729 410.00  0.00 800.00 12.90  0
 33  729 390.00  0.00 800.00 17.20  1
 34  836 470.00  0.00 800.00 10.80  1
 35  890 500.00  0.00 800.00 10.80  1
 36  999 560.00  0.00 800.00 12.90  1
 37 1421 790.00  0.00 800.00 520.00  0
 38 1421 780.00  0.00 800.00 260.00  0
 39 1421 770.00  0.00 800.00 260.00  0
 40 1053 590.00  0.00 800.00 12.90  1
 41 1421 790.00  0.00 800.00 260.00  0
