Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7569  2.0722    -9.1275 -2.6621
      1  -4.0141  1.1197    -5.7954 -2.4846
      2  -4.9593  0.6580    -5.8850 -4.2665
      3  -4.5325  0.4803    -5.1779 -4.1533
      4  -4.6931  0.3895    -5.2513 -4.5134
      5  -4.8391  0.3613    -5.3264 -4.6587
      6  -4.7829  0.2506    -5.0634 -4.6458
      7  -4.7725  0.1894    -5.0581 -4.6511
      8  -4.7733  0.1494    -5.0576 -4.6659
      9  -4.7683  0.1215    -5.0538 -4.6671
     10  -4.7653  0.1052    -5.0516 -4.6656
     11  -4.7660  0.0940    -5.0515 -4.6710
     12  -4.7654  0.0883    -5.0510 -4.6714
     13  -4.7663  0.0832    -5.0510 -4.6773
     14  -4.7661  0.0814    -5.0508 -4.6773
     15  -4.7661  0.0804    -5.0507 -4.6780
     16  -4.7665  0.0789    -5.0507 -4.6806
     17  -4.7665  0.0784    -5.0507 -4.6813
     18  -4.7662  0.0787    -5.0507 -4.6792
     19  -4.7665  0.0780    -5.0507 -4.6808
     20  -4.7662  0.0783    -5.0506 -4.6788
     21  -4.7663  0.0782    -5.0506 -4.6793
     22  -4.7663  0.0781    -5.0506 -4.6797
     23  -4.7665  0.0775    -5.0507 -4.6812
     24  -4.7667  0.0770    -5.0507 -4.6825
     25  -4.7670  0.0763    -5.0507 -4.6847
     26  -4.7673  0.0758    -5.0507 -4.6867
     27  -4.7670  0.0762    -5.0507 -4.6845
     28  -4.7668  0.0766    -5.0507 -4.6824
     29  -4.7669  0.0763    -5.0507 -4.6833
     30  -4.7669  0.0763    -5.0507 -4.6836
     31  -4.7669  0.0762    -5.0507 -4.6838
     32  -4.7670  0.0760    -5.0507 -4.6845
     33  -4.7670  0.0761    -5.0507 -4.6842
     34  -4.7672  0.0757    -5.0507 -4.6856
     35  -4.7672  0.0757    -5.0507 -4.6857
     36  -4.7672  0.0756    -5.0507 -4.6859
     37  -4.7674  0.0753    -5.0507 -4.6872
     38  -4.7674  0.0752    -5.0507 -4.6873
     39  -4.7672  0.0756    -5.0507 -4.6853
     40  -4.7674  0.0752    -5.0507 -4.6870
     41  -4.7671  0.0756    -5.0507 -4.6850

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0585     0.0075  0.1899
      1   0.1020  0.0586     0.0073  0.1899
      2   0.1014  0.0589     0.0063  0.1898
      3   0.1016  0.0586     0.0070  0.1898
      4   0.1046  0.0575     0.0097  0.1902
      5   0.1028  0.0575     0.0096  0.1897
      6   0.1133  0.0547     0.0178  0.1914
      7   0.1162  0.0529     0.0237  0.1916
      8   0.1172  0.0522     0.0263  0.1917
      9   0.1197  0.0509     0.0306  0.1920
     10   0.1230  0.0495     0.0349  0.1924
     11   0.1233  0.0492     0.0357  0.1924
     12   0.1251  0.0484     0.0385  0.1926
     13   0.1254  0.0481     0.0394  0.1926
     14   0.1268  0.0474     0.0418  0.1928
     15   0.1276  0.0469     0.0433  0.1928
     16   0.1278  0.0468     0.0437  0.1928
     17   0.1281  0.0466     0.0445  0.1929
     18   0.1298  0.0459     0.0466  0.1931
     19   0.1299  0.0458     0.0468  0.1931
     20   0.1314  0.0452     0.0488  0.1933
     21   0.1316  0.0451     0.0493  0.1933
     22   0.1321  0.0448     0.0502  0.1934
     23   0.1322  0.0447     0.0504  0.1934
     24   0.1323  0.0447     0.0506  0.1934
     25   0.1324  0.0446     0.0510  0.1934
     26   0.1325  0.0445     0.0513  0.1934
     27   0.1338  0.0440     0.0529  0.1935
     28   0.1350  0.0435     0.0544  0.1937
     29   0.1350  0.0435     0.0546  0.1937
     30   0.1351  0.0434     0.0549  0.1937
     31   0.1355  0.0432     0.0556  0.1937
     32   0.1355  0.0431     0.0557  0.1937
     33   0.1361  0.0428     0.0566  0.1938
     34   0.1362  0.0428     0.0568  0.1938
     35   0.1365  0.0426     0.0574  0.1938
     36   0.1366  0.0425     0.0578  0.1939
     37   0.1367  0.0424     0.0579  0.1939
     38   0.1370  0.0423     0.0585  0.1939
     39   0.1379  0.0419     0.0596  0.1940
     40   0.1380  0.0419     0.0599  0.1940
     41   0.1389  0.0415     0.0610  0.1941

