Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7427  2.0768    -9.1256 -2.6519
      1  -5.7339  2.0797    -9.1244 -2.6455
      2  -5.7176  2.0850    -9.1222 -2.6341
      3  -5.6889  2.0938    -9.1182 -2.6154
      4  -5.6435  2.1070    -9.1117 -2.5887
      5  -5.5797  2.1237    -9.1022 -2.5584
      6  -5.5050  2.1406    -9.0904 -2.5306
      7  -5.4334  2.1543    -9.0785 -2.5092
      8  -4.4791  1.8665    -8.5037 -2.4339
      9  -4.2836  1.7530    -8.1704 -2.4222
     10  -3.7243  1.4410    -6.9994 -2.3918
     11  -3.5998  1.2935    -6.2310 -2.3879
     12  -3.2132  1.0486    -5.1471 -2.3661
     13  -2.9666  0.8889    -4.4595 -2.3514
     14  -2.8007  0.7623    -3.9586 -2.3420
     15  -2.6840  0.6643    -3.6425 -2.3355
     16  -2.6058  0.5647    -3.4108 -2.3318
     17  -2.5479  0.4803    -3.2931 -2.3290
     18  -2.5038  0.4099    -3.1524 -2.3269
     19  -2.4720  0.3479    -3.0911 -2.3254
     20  -2.4414  0.3055    -3.0292 -2.3237
     21  -2.4219  0.2623    -2.9770 -2.3228
     22  -2.4069  0.2273    -2.9219 -2.3220
     23  -2.3965  0.1997    -2.8714 -2.3215
     24  -2.3840  0.1782    -2.8424 -2.3208
     25  -2.3760  0.1611    -2.8312 -2.3204
     26  -2.3714  0.1494    -2.8244 -2.3202
     27  -2.3645  0.1382    -2.8131 -2.3198
     28  -2.3589  0.1292    -2.8029 -2.3195
     29  -2.3563  0.1241    -2.7979 -2.3194
     30  -2.3526  0.1184    -2.7900 -2.3191
     31  -2.3487  0.1128    -2.7811 -2.3189
     32  -2.3330  0.0957    -2.7303 -2.3180
     33  -2.3305  0.0903    -2.7179 -2.3179
     34  -2.3282  0.0855    -2.7045 -2.3177
     35  -2.3254  0.0803    -2.6850 -2.3176
     36  -2.3240  0.0773    -2.6738 -2.3175
     37  -2.3224  0.0741    -2.6588 -2.3174
     38  -2.3215  0.0721    -2.6494 -2.3174
     39  -2.3200  0.0691    -2.6317 -2.3173
     40  -2.3149  0.0587    -2.5770 -2.3170
     41  -2.3139  0.0560    -2.5760 -2.3170

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0003  0.0010     0.0000  0.0001
      1   0.0004  0.0014     0.0000  0.0001
      2   0.0006  0.0019     0.0000  0.0026
      3   0.0011  0.0024     0.0000  0.0046
      4   0.0018  0.0030     0.0000  0.0056
      5   0.0027  0.0034     0.0000  0.0062
      6   0.0038  0.0035     0.0000  0.0064
      7   0.0049  0.0033     0.0000  0.0066
      8   0.0051  0.0032     0.0000  0.0066
      9   0.0059  0.0028     0.0000  0.0067
     10   0.0063  0.0025     0.0000  0.0067
     11   0.0066  0.0020     0.0001  0.0068
     12   0.0068  0.0019     0.0001  0.0068
     13   0.0069  0.0018     0.0002  0.0068
     14   0.0070  0.0018     0.0003  0.0069
     15   0.0071  0.0018     0.0003  0.0069
     16   0.0073  0.0018     0.0004  0.0073
     17   0.0074  0.0019     0.0004  0.0085
     18   0.0075  0.0020     0.0004  0.0094
     19   0.0076  0.0021     0.0004  0.0102
     20   0.0077  0.0023     0.0005  0.0108
     21   0.0079  0.0025     0.0005  0.0113
     22   0.0080  0.0026     0.0005  0.0117
     23   0.0082  0.0028     0.0005  0.0120
     24   0.0084  0.0029     0.0005  0.0124
     25   0.0086  0.0031     0.0005  0.0126
     26   0.0088  0.0032     0.0006  0.0128
     27   0.0090  0.0034     0.0006  0.0130
     28   0.0093  0.0035     0.0006  0.0131
     29   0.0095  0.0036     0.0006  0.0132
     30   0.0097  0.0037     0.0007  0.0133
     31   0.0100  0.0038     0.0007  0.0135
     32   0.0081  0.0026     0.0005  0.0118
     33   0.0083  0.0027     0.0005  0.0121
     34   0.0084  0.0029     0.0005  0.0123
     35   0.0087  0.0030     0.0006  0.0125
     36   0.0088  0.0031     0.0006  0.0127
     37   0.0090  0.0032     0.0006  0.0128
     38   0.0092  0.0033     0.0006  0.0129
     39   0.0095  0.0034     0.0006  0.0130
     40   0.0078  0.0023     0.0005  0.0111
     41   0.0080  0.0024     0.0005  0.0114

