trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1210 680.00  0.00 800.00  3.00  1
  1  647 360.00  0.00 800.00 520.00  1
  2 1097 610.00  0.00 800.00 520.00  0
  3  935 520.00  0.00 800.00 520.00  1
  4 1025 570.00  0.00 800.00 520.00  0
  5  917 510.00  0.00 800.00 520.00  0
  6  935 520.00  0.00 800.00 520.00  0
  7  791 440.00  0.00 800.00 520.00  1
  8  791 440.00  0.00 800.00 260.00  1
  9  953 530.00  0.00 800.00 520.00  0
 10  809 450.00  0.00 800.00 520.00  1
 11  953 530.00  0.00 800.00 260.00  1
 12  953 520.00  0.00 800.00 260.00  1
 13  953 530.00  0.00 800.00 260.00  1
 14  953 540.00  0.00 800.00 260.00  1
 15  953 520.00  0.00 800.00 260.00  1
 16  953 540.00  0.00 800.00 260.00  1
 17  953 540.00  0.00 800.00 260.00  1
 18  953 550.00  0.00 800.00 260.00  1
 19  953 510.00  0.00 800.00 260.00  1
 20  953 540.00  0.00 800.00 260.00  1
 21  953 550.00  0.00 800.00 260.00  0
 22  971 540.00  0.00 800.00 520.00  1
 23  971 540.00  0.00 800.00 260.00  1
 24  971 550.00  0.00 800.00 260.00  1
 25  971 520.00  0.00 800.00 260.00  1
 26  971 550.00  0.00 800.00 260.00  1
 27  971 560.00  0.00 800.00 260.00  1
 28  953 530.00  0.00 800.00 520.00  0
 29  971 550.00  0.00 800.00 260.00  1
 30  971 520.00  0.00 800.00 260.00  1
 31  971 540.00  0.00 800.00 260.00  1
 32  971 550.00  0.00 800.00 260.00  1
 33  971 540.00  0.00 800.00 260.00  1
 34  971 540.00  0.00 800.00 260.00  1
 35  971 550.00  0.00 800.00 260.00  1
 36  953 530.00  0.00 800.00 520.00  0
 37  971 540.00  0.00 800.00 260.00  1
 38  971 520.00  0.00 800.00 260.00  1
 39  971 550.00  0.00 800.00 260.00  1
 40  971 540.00  0.00 800.00 260.00  1
 41  971 540.00  0.00 800.00 260.00  1
