Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7567  2.0722    -9.1275 -2.6620
      1  -4.0154  1.1219    -5.7974 -2.4846
      2  -4.9602  0.6632    -5.8868 -4.2652
      3  -5.3935  0.5236    -6.1050 -5.0628
      4  -5.7072  0.5741    -6.7008 -5.3901
      5  -5.5984  0.3463    -5.9550 -5.3884
      6  -6.0791  1.3359    -8.7465 -3.6632
      7  -6.1209  1.1818    -8.6099 -4.3848
      8  -5.8941  0.9304    -7.7103 -4.6607
      9  -5.7805  0.7514    -6.9676 -4.8308
     10  -5.8593  0.6356    -6.9148 -5.1903
     11  -6.1534  0.8677    -7.7221 -5.1199
     12  -6.1706  0.7529    -7.5330 -5.3600
     13  -6.0625  0.6193    -7.0872 -5.3695
     14  -6.2339  0.6341    -7.3024 -5.6075
     15  -6.1720  0.5289    -7.0277 -5.6236
     16  -6.2288  0.4713    -7.0533 -5.7348
     17  -6.1704  0.4030    -6.8950 -5.7198
     18  -6.1281  0.3565    -6.7344 -5.7065
     19  -6.1770  0.3190    -6.7711 -5.8479
     20  -6.2202  0.2907    -6.8063 -5.9256
     21  -6.3241  0.3065    -6.9438 -6.0025
     22  -6.2977  0.2720    -6.8717 -5.9955
     23  -6.3330  0.2520    -6.8931 -6.0891
     24  -6.3052  0.2284    -6.7969 -6.0697
     25  -6.3621  0.2183    -6.8696 -6.1810
     26  -6.3964  0.2043    -6.8957 -6.2017
     27  -6.3787  0.1872    -6.8307 -6.1986
     28  -6.4032  0.1742    -6.8522 -6.2171
     29  -6.4069  0.1681    -6.8499 -6.2223
     30  -6.4282  0.1571    -6.8690 -6.2466
     31  -6.4302  0.1530    -6.8665 -6.2515
     32  -6.4181  0.1423    -6.8056 -6.2455
     33  -6.4367  0.1310    -6.8309 -6.2829
     34  -6.4487  0.1220    -6.8454 -6.3317
     35  -6.4391  0.1124    -6.7761 -6.3190
     36  -6.4397  0.1109    -6.7741 -6.3235
     37  -6.4406  0.1091    -6.7721 -6.3304
     38  -6.4411  0.1079    -6.7703 -6.3347
     39  -6.4416  0.1067    -6.7685 -6.3395
     40  -6.4338  0.1005    -6.7205 -6.3243
     41  -6.4345  0.0993    -6.7205 -6.3292

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1017  0.0587     0.0068  0.1898
      2   0.1011  0.0590     0.0058  0.1898
      3   0.1009  0.0593     0.0054  0.1898
      4   0.0934  0.0608     0.0028  0.1885
      5   0.1061  0.0576     0.0087  0.1905
      6   0.0098  0.0099     0.0000  0.0263
      7   0.0113  0.0099     0.0000  0.0273
      8   0.0134  0.0106     0.0000  0.0309
      9   0.0152  0.0109     0.0001  0.0330
     10   0.0168  0.0112     0.0002  0.0346
     11   0.0108  0.0071     0.0000  0.0206
     12   0.0113  0.0069     0.0001  0.0207
     13   0.0124  0.0071     0.0003  0.0228
     14   0.0120  0.0069     0.0002  0.0218
     15   0.0129  0.0071     0.0005  0.0233
     16   0.0138  0.0072     0.0008  0.0245
     17   0.0147  0.0074     0.0010  0.0256
     18   0.0156  0.0075     0.0013  0.0264
     19   0.0165  0.0077     0.0016  0.0272
     20   0.0174  0.0078     0.0020  0.0282
     21   0.0162  0.0074     0.0016  0.0266
     22   0.0170  0.0074     0.0020  0.0271
     23   0.0178  0.0076     0.0024  0.0278
     24   0.0186  0.0076     0.0031  0.0292
     25   0.0190  0.0078     0.0032  0.0301
     26   0.0197  0.0080     0.0038  0.0314
     27   0.0205  0.0080     0.0050  0.0322
     28   0.0213  0.0082     0.0062  0.0331
     29   0.0217  0.0081     0.0071  0.0333
     30   0.0224  0.0082     0.0073  0.0339
     31   0.0227  0.0082     0.0075  0.0341
     32   0.0234  0.0082     0.0079  0.0345
     33   0.0241  0.0083     0.0082  0.0359
     34   0.0248  0.0084     0.0085  0.0370
     35   0.0256  0.0084     0.0090  0.0379
     36   0.0257  0.0084     0.0091  0.0379
     37   0.0259  0.0084     0.0093  0.0381
     38   0.0260  0.0083     0.0095  0.0382
     39   0.0261  0.0083     0.0096  0.0382
     40   0.0268  0.0083     0.0103  0.0389
     41   0.0269  0.0083     0.0105  0.0390

