Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.9471  1.1185    -5.6581 -2.4759
      1  -3.1071  0.8130    -4.0184 -2.3875
      2  -2.7162  0.7461    -3.3647 -2.3459
      3  -3.0006  0.7929    -3.7815 -2.6375
      4  -2.9018  0.6256    -3.1958 -2.6253
      5  -2.8542  0.4992    -3.1229 -2.6146
      6  -2.8778  0.3859    -3.1223 -2.8572
      7  -2.8659  0.2813    -3.1209 -2.8605
      8  -2.8610  0.2049    -3.1201 -2.8637
      9  -2.8638  0.5894    -3.1285 -2.6213
     10  -2.8209  0.4631    -3.1203 -2.6171
     11  -2.8074  0.3498    -3.1181 -2.6258
     12  -2.8656  0.3302    -3.1219 -2.8104
     13  -2.8651  0.2488    -3.1211 -2.8626
     14  -3.0757  1.1301    -5.9369 -2.5992
     15  -2.9331  0.8464    -3.6445 -2.5989
     16  -2.8496  0.6361    -3.2799 -2.5991
     17  -2.8054  0.7431    -3.2871 -2.5803
     18  -2.7419  0.5603    -3.1224 -2.5811
     19  -2.6862  0.5193    -3.1012 -2.5474
     20  -2.6451  0.4213    -3.0695 -2.5420
     21  -2.6181  0.4434    -2.9971 -2.4619
     22  -2.6073  0.3406    -2.9799 -2.5250
     23  -2.6028  0.2634    -2.9714 -2.5812
     24  -2.5901  0.2035    -2.8821 -2.5816
     25  -2.5909  0.1600    -2.8810 -2.5858
     26  -2.6034  0.1705    -2.9785 -2.5891
     27  -2.5930  0.1335    -2.8917 -2.5890
     28  -2.5861  0.1044    -2.8512 -2.5890
     29  -2.5837  0.0830    -2.8491 -2.5892
     30  -2.5809  0.0667    -2.8465 -2.5893
     31  -2.5760  0.0652    -2.8433 -2.5873
     32  -2.5779  0.0525    -2.8434 -2.5895
     33  -2.5717  0.0741    -2.8424 -2.5837
     34  -2.5746  0.0593    -2.8425 -2.5869
     35  -2.5757  0.0495    -2.8425 -2.5882
     36  -2.5773  0.0406    -2.8425 -2.5898
     37  -2.5784  0.0337    -2.8426 -2.5910
     38  -2.5792  0.0286    -2.8426 -2.5917
     39  -2.5787  0.0245    -2.8421 -2.5917
     40  -2.5791  0.0211    -2.8421 -2.5921
     41  -2.5793  0.0189    -2.8421 -2.5924

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1001  0.0596     0.0034  0.1896
      1   0.1007  0.0595     0.0035  0.1898
      2   0.1012  0.0592     0.0043  0.1898
      3   0.0942  0.0607     0.0005  0.1886
      4   0.1065  0.0587     0.0067  0.1908
      5   0.1137  0.0570     0.0127  0.1921
      6   0.1265  0.0523     0.0237  0.1935
      7   0.1289  0.0501     0.0323  0.1937
      8   0.1312  0.0483     0.0393  0.1938
      9   0.0675  0.0412     0.0071  0.1436
     10   0.0723  0.0412     0.0116  0.1483
     11   0.0749  0.0404     0.0158  0.1497
     12   0.0829  0.0431     0.0170  0.1605
     13   0.0879  0.0421     0.0225  0.1633
     14   0.0258  0.0176     0.0000  0.0541
     15   0.0272  0.0170     0.0001  0.0546
     16   0.0289  0.0165     0.0018  0.0555
     17   0.0254  0.0146     0.0007  0.0482
     18   0.0268  0.0142     0.0025  0.0493
     19   0.0279  0.0147     0.0031  0.0515
     20   0.0298  0.0149     0.0048  0.0536
     21   0.0291  0.0149     0.0040  0.0531
     22   0.0306  0.0147     0.0064  0.0540
     23   0.0319  0.0146     0.0078  0.0549
     24   0.0334  0.0145     0.0088  0.0563
     25   0.0346  0.0144     0.0100  0.0575
     26   0.0339  0.0141     0.0098  0.0559
     27   0.0353  0.0141     0.0111  0.0576
     28   0.0367  0.0141     0.0127  0.0589
     29   0.0373  0.0139     0.0140  0.0593
     30   0.0382  0.0139     0.0147  0.0601
     31   0.0378  0.0138     0.0144  0.0595
     32   0.0388  0.0137     0.0152  0.0602
     33   0.0342  0.0121     0.0126  0.0527
     34   0.0351  0.0120     0.0141  0.0534
     35   0.0355  0.0119     0.0145  0.0536
     36   0.0362  0.0118     0.0152  0.0541
     37   0.0370  0.0117     0.0158  0.0546
     38   0.0378  0.0118     0.0165  0.0552
     39   0.0385  0.0117     0.0173  0.0561
     40   0.0392  0.0117     0.0181  0.0570
     41   0.0397  0.0117     0.0189  0.0575

