trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  743 420.00  0.00 800.00  4.30  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  695 390.00  0.00 800.00 21.50  0
  4  658 370.00  0.00 800.00 17.20  1
  5  695 400.00  0.00 800.00 26.00  1
  6  751 420.00  0.00 800.00 52.00  1
  7    0  10.00  0.00 800.00  0.43  1
  8    0  20.00  0.00 800.00  0.71  1
  9  806 450.00  0.00 800.00 104.00  1
 10    0  10.00  0.00 800.00  0.71  1
 11    0  30.00  0.00 800.00  0.71  1
 12  825 460.00  0.00 800.00 156.00  1
 13    0  30.00  0.00 800.00  0.71  1
 14  808 450.00  0.00 800.00 260.00  0
 15    0  10.00  0.00 800.00  0.71  1
 16  735 410.00  0.00 800.00 156.00  1
 17  772 430.00  0.00 800.00 260.00  0
 18  735 390.00  0.00 800.00 104.00  1
 19  754 420.00  0.00 800.00 260.00  0
 20  735 390.00  0.00 800.00 260.00  0
 21  662 370.00  0.00 800.00 104.00  1
 22  573 320.00  0.00 800.00 156.00  1
 23  843 470.00  0.00 800.00 156.00  1
 24  844 470.00  0.00 800.00 260.00  0
 25  790 440.00  0.00 800.00 260.00  0
 26  591 330.00  0.00 800.00 156.00  1
 27  844 470.00  0.00 800.00 260.00  0
 28  501 280.00  0.00 800.00 156.00  1
 29  880 490.00  0.00 800.00 260.00  0
 30  501 270.00  0.00 800.00 260.00  0
 31  465 260.00  0.00 800.00 156.00  1
 32  465 250.00  0.00 800.00 104.00  1
 33  465 270.00  0.00 800.00 104.00  1
 34 1059 590.00  0.00 800.00 156.00  1
 35  880 490.00  0.00 800.00 260.00  0
 36  880 500.00  0.00 800.00 156.00  1
 37  898 500.00  0.00 800.00 260.00  0
 38  537 300.00  0.00 800.00 156.00  1
 39  916 510.00  0.00 800.00 260.00  0
 40  934 520.00  0.00 800.00 260.00  0
 41  483 270.00  0.00 800.00 156.00  1
