Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6858  1.3035    -3.3676 -0.1796
      1  -0.8792  1.1342    -1.8793 -0.0927
      2  -0.5009  1.1285    -1.2665 -0.0511
      3  -0.3620  1.3372    -2.3840 -0.0264
      4  -0.2072  1.0439    -0.5051 -0.0245
      5  -0.9794  2.2196    -7.1463 -0.0279
      6  -0.5633  1.7235    -5.3037 -0.0261
      7  -0.3177  1.3052    -2.0331 -0.0249
      8  -0.1826  0.9877    -0.4303 -0.0241
      9  -0.1031  0.7268    -0.2702 -0.0237
     10  -0.0604  0.5359    -0.2655 -0.0235
     11  -0.0373  0.3957    -0.2628 -0.0234
     12  -0.0653  0.5716    -0.2643 -0.0234
     13  -0.0400  0.4212    -0.2622 -0.0233
     14  -0.0262  0.3097    -0.2611 -0.0233
     15  -0.0188  0.2284    -0.2605 -0.0232
     16  -0.0148  0.1670    -0.2602 -0.0232
     17  -0.0126  0.1230    -0.2600 -0.0232
     18  -0.0846  0.6669    -0.2647 -0.0235
     19  -0.0487  0.4804    -0.2624 -0.0233
     20  -0.0304  0.3489    -0.2613 -0.0233
     21  -0.0210  0.2544    -0.2606 -0.0232
     22  -0.0160  0.1874    -0.2603 -0.0232
     23  -0.0131  0.1321    -0.2601 -0.0232
     24  -0.0117  0.0966    -0.2600 -0.0232
     25  -0.0188  0.2259    -0.2606 -0.0232
     26  -0.0148  0.1661    -0.2602 -0.0232
     27  -0.0125  0.1174    -0.2601 -0.0232
     28  -0.0114  0.0862    -0.2600 -0.0232
     29  -0.0108  0.0627    -0.2599 -0.0232
     30  -0.0105  0.0461    -0.2599 -0.0232
     31  -0.0103  0.0337    -0.2598 -0.0232
     32  -0.0102  0.0246    -0.2598 -0.0232
     33  -0.0101  0.0181    -0.2598 -0.0232
     34  -0.0101  0.0133    -0.2598 -0.0232
     35  -0.0101  0.0099    -0.2598 -0.0232
     36  -0.0101  0.0073    -0.2598 -0.0232
     37  -0.0101  0.0055    -0.2598 -0.0232
     38  -0.0101  0.0122    -0.2598 -0.0232
     39  -0.0101  0.0090    -0.2598 -0.0232
     40  -0.0101  0.0066    -0.2598 -0.0232
     41  -0.0101  0.0049    -0.2598 -0.0232

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0991  0.0602     0.0007  0.1896
      1   0.0992  0.0602     0.0005  0.1896
      2   0.1004  0.0600     0.0004  0.1898
      3   0.0969  0.0609     0.0001  0.1892
      4   0.1090  0.0577     0.0051  0.1910
      5   0.0436  0.0409     0.0000  0.1213
      6   0.0488  0.0403     0.0000  0.1247
      7   0.0539  0.0395     0.0001  0.1284
      8   0.0591  0.0390     0.0035  0.1323
      9   0.0626  0.0383     0.0093  0.1348
     10   0.0662  0.0379     0.0139  0.1375
     11   0.0697  0.0377     0.0169  0.1405
     12   0.0537  0.0290     0.0118  0.1048
     13   0.0561  0.0288     0.0148  0.1071
     14   0.0586  0.0286     0.0170  0.1092
     15   0.0609  0.0286     0.0194  0.1113
     16   0.0630  0.0286     0.0216  0.1136
     17   0.0653  0.0286     0.0233  0.1158
     18   0.0312  0.0141     0.0075  0.0531
     19   0.0321  0.0137     0.0087  0.0535
     20   0.0330  0.0135     0.0098  0.0541
     21   0.0340  0.0133     0.0110  0.0547
     22   0.0349  0.0133     0.0124  0.0553
     23   0.0351  0.0132     0.0130  0.0554
     24   0.0360  0.0131     0.0141  0.0565
     25   0.0273  0.0099     0.0088  0.0414
     26   0.0279  0.0098     0.0094  0.0420
     27   0.0281  0.0098     0.0097  0.0422
     28   0.0287  0.0097     0.0103  0.0429
     29   0.0293  0.0097     0.0111  0.0436
     30   0.0299  0.0097     0.0119  0.0443
     31   0.0305  0.0096     0.0130  0.0448
     32   0.0310  0.0096     0.0140  0.0454
     33   0.0316  0.0096     0.0143  0.0459
     34   0.0321  0.0096     0.0146  0.0463
     35   0.0326  0.0096     0.0149  0.0468
     36   0.0331  0.0096     0.0153  0.0471
     37   0.0336  0.0096     0.0156  0.0475
     38   0.0285  0.0080     0.0137  0.0398
     39   0.0290  0.0079     0.0141  0.0400
     40   0.0294  0.0079     0.0143  0.0403
     41   0.0297  0.0079     0.0145  0.0406

