trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  445 250.00  0.00 800.00 52.00  0
  1  707 400.00  0.00 800.00  4.30  0
  2  687 390.00  0.00 800.00  2.00  0
  3  758 430.00  0.00 800.00  1.00  0
  4  776 440.00  0.00 800.00  1.00  0
  5  776 440.00  0.00 800.00  0.71  0
  6 1268 710.00  0.00 800.00 10.80  0
  7  687 390.00  0.00 800.00  2.00  0
  8  830 470.00  0.00 800.00  1.00  0
  9  848 480.00  0.00 800.00  1.00  0
 10  812 460.00  0.00 800.00  1.00  0
 11  794 450.00  0.00 800.00  1.00  0
 12  794 450.00  0.00 800.00  0.71  0
 13  812 460.00  0.00 800.00  1.00  0
 14  561 320.00  0.00 800.00  2.00  0
 15  794 450.00  0.00 800.00  1.00  0
 16  223 130.00  0.00 800.00  8.60  0
 17  543 310.00  0.00 800.00  2.00  0
 18  543 310.00  0.00 800.00  1.00  0
 19  705 400.00  0.00 800.00  2.00  0
 20  651 370.00  0.00 800.00  2.00  0
 21  209 120.00  0.00 800.00 21.50  0
 22  848 480.00  0.00 800.00  1.00  0
 23  848 470.00  0.00 800.00  2.00  0
 24  142  80.00  0.00 800.00 260.00  0
 25    7  10.00  0.00 800.00  8.60  0
 26  884 500.00  0.00 800.00  1.00  0
 27  884 480.00  0.00 800.00  2.00  0
 28  633 360.00  0.00 800.00  2.00  0
 29  227 130.00  0.00 800.00 21.50  0
 30  160  90.00  0.00 800.00 260.00  0
 31  295 170.00  0.00 800.00  8.60  0
 32  209 120.00  0.00 800.00 21.50  0
 33  260 150.00  0.00 800.00 10.80  0
 34  973 550.00  0.00 800.00  0.71  0
 35 1134 640.00  0.00 800.00  0.43  0
 36  143  80.00  0.00 800.00 520.00  0
 37  142  80.00  0.00 800.00 260.00  0
 38    7  10.00  0.00 800.00  8.60  0
 39  210 120.00  0.00 800.00 26.00  0
 40  419 240.00  0.00 800.00  4.30  0
 41  866 490.00  0.00 800.00  1.00  0
