trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 400, 0.0, 800, 1
6.0, 600, 0.0, 800, 1
7.0, 700, 0.0, 800, 1
8.0, 650, 0.0, 800, 1
9.0, 625, 0.0, 800, 1
10.0, 612, 0.0, 800, 1
11.0, 400, 0.0, 800, 52
12.0, 200, 0.0, 800, 52
13.0, 100, 0.0, 800, 52
14.0, 150, 0.0, 800, 52
15.0, 175, 0.0, 800, 52
16.0, 187, 0.0, 800, 52
17.0, 800, 2.0, 400, 0
18.0, 800, 2.0, 200, 0
19.0, 800, 2.0, 100, 0
20.0, 800, 2.0, 50, 0
21.0, 800, 2.0, 75, 0
22.0, 800, 2.0, 87, 0
23.0, 800, 26.0, 400, 0
24.0, 800, 26.0, 200, 0
25.0, 800, 26.0, 300, 0
26.0, 800, 26.0, 250, 0
27.0, 800, 26.0, 225, 0
28.0, 800, 26.0, 212, 0
29.0, 400, 0.0, 800, 156
30.0, 200, 0.0, 800, 156
31.0, 100, 0.0, 800, 156
32.0, 50, 0.0, 800, 156
33.0, 25, 0.0, 800, 156
34.0, 12, 0.0, 800, 156
35.0, 400, 0.0, 800, 4
36.0, 200, 0.0, 800, 4
37.0, 100, 0.0, 800, 4
38.0, 50, 0.0, 800, 4
39.0, 25, 0.0, 800, 4
40.0, 37, 0.0, 800, 4
41.0, 800, 520.0, 400, 0
42.0, 800, 520.0, 200, 0
43.0, 800, 520.0, 100, 0
44.0, 800, 520.0, 50, 0
45.0, 800, 520.0, 25, 0
46.0, 800, 520.0, 12, 0
