trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  399 230.00  0.00 800.00  2.00  1
  1  698 390.00  0.00 800.00 104.00  1
  2  971 540.00  0.00 800.00 520.00  1
  3 1223 680.00  0.00 800.00 520.00  0
  4 1115 620.00  0.00 800.00 520.00  0
  5 1043 580.00  0.00 800.00 520.00  0
  6  953 530.00  0.00 800.00 520.00  0
  7  827 460.00  0.00 800.00 520.00  0
  8  772 430.00  0.00 800.00 260.00  0
  9    0  10.00  0.00 800.00  0.43  1
 10  663 370.00  0.00 800.00 156.00  1
 11  628 350.00  0.00 800.00 260.00  0
 12    2  10.00  0.00 800.00  1.00  1
 13  573 320.00  0.00 800.00 156.00  0
 14    0  10.00  0.00 800.00  0.43  1
 15  661 370.00  0.00 800.00 52.00  1
 16  644 360.00  0.00 800.00 104.00  0
 17  590 330.00  0.00 800.00 104.00  0
 18    0  10.00  0.00 800.00  0.43  1
 19  661 370.00  0.00 800.00 52.00  1
 20  644 360.00  0.00 800.00 104.00  0
 21  661 360.00  0.00 800.00 26.00  1
 22  662 370.00  0.00 800.00 104.00  0
 23  697 390.00  0.00 800.00 52.00  1
 24  679 380.00  0.00 800.00 52.00  1
 25  716 400.00  0.00 800.00 104.00  1
 26  716 380.00  0.00 800.00 156.00  1
 27  770 430.00  0.00 800.00 104.00  1
 28  699 390.00  0.00 800.00 156.00  0
 29    0  10.00  0.00 800.00  0.43  1
 30  824 460.00  0.00 800.00 104.00  0
 31  752 420.00  0.00 800.00 104.00  1
 32  734 410.00  0.00 800.00 104.00  1
 33  807 450.00  0.00 800.00 156.00  0
 34  807 430.00  0.00 800.00 104.00  0
 35  896 500.00  0.00 800.00 104.00  0
 36  590 330.00  0.00 800.00 104.00  0
 37  554 310.00  0.00 800.00 104.00  0
 38    0  10.00  0.00 800.00  0.43  1
 39  554 330.00  0.00 800.00 156.00  1
 40  608 340.00  0.00 800.00 104.00  0
 41  608 340.00  0.00 800.00 52.00  1
